PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
28;079;24;20;28079024_20_59;2022;08;0.8;V;1.2;V;1.2;V;1.4;V;1.2;V;0.8;V;0.5;V;1.1;V;2.8;V;0.7;V;1.2;V;2.2;V;1.8;V;0.8;V;0.3;V;0.3;V;0.6;V;0.3;V;0.9;V;0.6;V;0.4;V;1;V;1.7;V;2.6;V;2.7;V;0.9;V;1.2;V;0.8;V;1;V;2.3;V;0.6;V
28;079;24;30;28079024_30_59;2022;01;1;V;0.9;V;0.9;V;0.7;V;0.3;V;0.5;V;0.5;V;0.6;V;0.2;V;0.2;V;0.4;V;0.4;V;0.5;V;0.6;V;0.7;V;1.1;V;1.1;V;0.9;V;0.9;V;0.6;V;0.4;V;0.4;V;0.6;V;0.6;V;0.4;V;0.5;V;0.6;V;0.5;V;0.5;V;0.8;V;0.8;V
28;079;24;30;28079024_30_59;2022;02;0.2;V;0.4;V;0.7;V;0.7;V;0.4;V;0.3;V;0.6;V;0.3;V;0.5;V;0.7;N;0.6;V;0.5;V;0.4;V;0.2;V;0.3;V;0.3;V;0.4;V;0.8;V;0.3;V;0.5;V;0.6;V;0.1;N;0.5;V;0.7;V;0.4;V;0.3;V;0.3;V;0.5;V;0;N;0;N;0;N
28;079;24;30;28079024_30_59;2022;03;0.5;V;0.2;V;0.5;V;0.3;V;0.3;V;0.2;V;0.1;N;0;N;0;N;0.3;N;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.2;V
28;079;24;30;28079024_30_59;2022;04;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;N;0;N;0.2;N;0.2;V;0.1;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.3;V;0.2;V;0.3;V;0.2;V;0.3;V;0;N
28;079;24;30;28079024_30_59;2022;05;0.2;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.2;V
28;079;24;30;28079024_30_59;2022;06;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0;N
28;079;24;30;28079024_30_59;2022;07;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.1;V;0.2;V;0.2;V;0.1;V;0.2;V
28;079;24;30;28079024_30_59;2022;08;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.4;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.3;V;0.3;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V
28;079;24;35;28079024_35_59;2022;01;0.2;V;0.2;V;0.3;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.3;V;0.2;V;0.3;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;N
28;079;24;35;28079024_35_59;2022;02;0.1;V;0.1;V;0.3;V;0.3;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.3;V;0.3;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.3;V;0.1;V;0.1;V;0.1;V;0.1;V;0;N;0;N;0;N
28;079;24;35;28079024_35_59;2022;03;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;N;0;N;0;N;0.2;N;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;24;35;28079024_35_59;2022;04;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;N;0;N;0.1;N;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.2;V;0;N
28;079;24;35;28079024_35_59;2022;05;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V
28;079;24;35;28079024_35_59;2022;06;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.3;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0;N
28;079;24;35;28079024_35_59;2022;07;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;24;35;28079024_35_59;2022;08;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.4;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V
28;079;27;7;28079027_7_8;2022;01;24;V;35;V;47;V;33;V;4;V;9;V;29;V;28;V;13;V;16;V;29;V;26;V;25;V;20;V;15;V;19;V;30;V;41;V;56;V;34;V;11;V;12;V;6;V;12;V;11;V;19;V;27;V;23;V;21;V;20;V;42;V
28;079;27;7;28079027_7_8;2022;02;3;V;48;V;49;V;37;V;7;V;11;V;18;V;15;V;21;V;40;V;49;V;11;V;10;V;2;V;21;V;28;V;48;V;25;V;4;V;8;V;16;V;12;V;18;V;16;V;8;V;4;V;5;V;23;V;0;N;0;N;0;N
28;079;27;7;28079027_7_8;2022;03;17;V;5;V;20;V;3;V;4;V;1;V;5;V;5;V;13;V;11;V;3;V;7;V;2;V;8;V;8;V;6;V;2;V;2;N;2;V;1;V;4;V;2;V;2;V;4;V;3;V;3;V;2;V;11;V;5;V;6;V;10;V
28;079;27;7;28079027_7_8;2022;04;3;V;3;V;2;V;2;V;4;V;5;V;13;V;6;V;5;V;5;V;8;V;5;V;13;V;5;V;7;V;8;V;8;V;6;V;9;V;4;V;7;V;4;V;3;V;3;V;9;V;8;V;6;V;11;V;8;V;6;V;0;N
28;079;27;7;28079027_7_8;2022;05;6;V;3;V;5;V;5;V;8;V;6;V;2;V;4;V;8;V;5;V;6;V;7;V;6;V;7;V;3;V;6;V;10;V;7;V;7;V;8;V;3;V;3;V;5;V;4;V;3;V;4;V;6;V;4;V;5;V;2;V;7;V
28;079;27;7;28079027_7_8;2022;06;6;V;7;V;4;V;5;V;5;V;9;V;8;V;9;V;5;V;6;V;4;V;2;V;6;V;7;V;6;V;4;V;4;V;4;V;1;V;4;V;9;V;2;V;2;V;5;V;2;V;4;V;3;V;4;V;10;V;5;V;0;N
28;079;27;7;28079027_7_8;2022;07;2;V;2;V;1;V;6;V;6;V;2;V;3;V;4;V;4;V;6;V;10;V;3;V;12;V;6;V;3;V;7;N;2;V;4;V;2;V;5;V;3;V;4;V;4;V;5;V;5;V;7;V;2;V;8;V;6;V;1;V;5;V
28;079;27;7;28079027_7_8;2022;08;6;V;5;V;8;V;7;V;6;V;3;V;2;V;11;V;9;V;4;V;3;V;8;V;23;V;5;V;7;V;3;V;3;V;3;V;4;V;5;V;7;V;4;V;6;V;7;V;6;V;3;V;3;V;5;V;3;V;6;V;3;V
28;079;27;8;28079027_8_8;2022;01;43;V;46;V;49;V;34;V;22;V;35;V;41;V;55;V;24;V;31;V;37;V;41;V;42;V;40;V;42;V;47;V;51;V;57;V;61;V;49;V;29;V;42;V;31;V;35;V;41;V;44;V;44;V;50;V;50;V;49;V;51;V
28;079;27;8;28079027_8_8;2022;02;13;V;53;V;64;V;60;V;24;V;35;V;41;V;42;V;46;V;70;V;57;V;41;V;30;V;13;V;43;V;47;V;58;V;47;V;13;V;32;V;43;V;35;V;49;V;46;V;32;V;24;V;25;V;47;V;0;N;0;N;0;N
28;079;27;8;28079027_8_8;2022;03;45;V;23;V;52;V;15;V;17;V;10;V;22;V;26;V;43;V;37;V;31;V;21;V;15;V;30;V;33;V;25;V;6;V;8;N;15;V;14;V;27;V;17;V;19;V;20;V;15;V;18;V;19;V;28;V;27;V;22;V;30;V
28;079;27;8;28079027_8_8;2022;04;16;V;18;V;13;V;12;V;24;V;25;V;29;V;18;V;17;V;18;V;19;V;23;V;25;V;17;V;24;V;30;V;30;V;21;V;24;V;17;V;24;V;21;V;9;V;15;V;32;V;30;V;32;V;34;V;26;V;34;V;0;N
28;079;27;8;28079027_8_8;2022;05;25;V;17;V;15;V;18;V;23;V;20;V;14;V;21;V;37;V;33;V;32;V;30;V;31;V;29;V;15;V;20;V;28;V;31;V;28;V;29;V;23;V;16;V;18;V;17;V;13;V;14;V;18;V;23;V;24;V;10;V;27;V
28;079;27;8;28079027_8_8;2022;06;20;V;22;V;21;V;20;V;15;V;28;V;24;V;27;V;14;V;28;V;24;V;24;V;28;V;36;V;31;V;24;V;23;V;24;V;5;V;14;V;23;V;10;V;11;V;14;V;13;V;16;V;15;V;21;V;39;V;21;V;0;N
28;079;27;8;28079027_8_8;2022;07;17;V;14;V;10;V;30;V;32;V;15;V;14;V;21;V;31;V;27;V;39;V;29;V;45;V;33;V;32;V;5;N;27;V;25;V;15;V;35;V;31;V;25;V;31;V;33;V;27;V;24;V;14;V;25;V;30;V;11;V;29;V
28;079;27;8;28079027_8_8;2022;08;35;V;31;V;40;V;35;V;33;V;28;V;19;V;42;V;35;V;22;V;20;V;31;V;30;V;20;V;28;V;17;V;17;V;12;V;19;V;32;V;34;V;16;V;24;V;28;V;28;V;14;V;19;V;24;V;16;V;33;V;16;V
28;079;27;12;28079027_12_8;2022;01;80;V;100;V;121;V;84;V;28;V;49;V;85;V;98;V;44;V;56;V;81;V;81;V;81;V;70;V;66;V;76;V;98;V;121;V;147;V;101;V;46;V;60;V;41;V;53;V;58;V;73;V;85;V;86;V;82;V;79;V;115;V
28;079;27;12;28079027_12_8;2022;02;18;V;127;V;140;V;117;V;34;V;52;V;68;V;65;V;78;V;131;V;133;V;57;V;44;V;17;V;76;V;90;V;131;V;85;V;19;V;45;V;68;V;54;V;77;V;71;V;45;V;30;V;33;V;83;V;0;N;0;N;0;N
28;079;27;12;28079027_12_8;2022;03;72;V;31;V;83;V;19;V;23;V;12;V;29;V;34;V;63;V;54;V;36;V;31;V;17;V;43;V;46;V;35;V;9;V;11;N;18;V;16;V;33;V;20;V;23;V;26;V;19;V;23;V;22;V;45;V;35;V;30;V;46;V
28;079;27;12;28079027_12_8;2022;04;21;V;23;V;16;V;16;V;30;V;33;V;49;V;27;V;24;V;25;V;31;V;30;V;45;V;25;V;34;V;42;V;41;V;31;V;38;V;24;V;35;V;26;V;13;V;19;V;45;V;42;V;41;V;51;V;37;V;43;V;0;N
28;079;27;12;28079027_12_8;2022;05;33;V;22;V;22;V;25;V;34;V;29;V;17;V;27;V;49;V;42;V;41;V;40;V;41;V;40;V;19;V;30;V;43;V;42;V;39;V;40;V;29;V;21;V;25;V;23;V;17;V;20;V;26;V;29;V;32;V;13;V;38;V
28;079;27;12;28079027_12_8;2022;06;29;V;33;V;27;V;27;V;22;V;42;V;36;V;41;V;22;V;37;V;30;V;28;V;37;V;47;V;40;V;31;V;29;V;30;V;7;V;20;V;37;V;14;V;15;V;22;V;16;V;21;V;19;V;27;V;54;V;29;V;0;N
28;079;27;12;28079027_12_8;2022;07;20;V;17;V;11;V;38;V;41;V;19;V;18;V;27;V;37;V;37;V;55;V;34;V;63;V;43;V;37;V;12;N;30;V;30;V;18;V;43;V;35;V;32;V;37;V;40;V;35;V;34;V;17;V;37;V;39;V;13;V;36;V
28;079;27;12;28079027_12_8;2022;08;45;V;39;V;52;V;46;V;43;V;33;V;22;V;59;V;49;V;28;V;25;V;43;V;66;V;28;V;38;V;22;V;22;V;17;V;26;V;40;V;45;V;22;V;33;V;39;V;37;V;19;V;24;V;31;V;21;V;42;V;20;V
28;079;27;14;28079027_14_6;2022;01;15;V;11;V;7;V;24;V;49;V;28;V;26;V;8;V;34;V;30;V;30;V;29;V;24;V;27;V;28;V;21;V;21;V;17;V;19;V;26;V;36;V;32;V;34;V;28;V;30;V;25;V;27;V;28;V;29;V;30;V;28;V
28;079;27;14;28079027_14_6;2022;02;68;V;27;V;11;V;8;V;47;V;43;V;36;V;42;V;33;V;15;V;16;V;27;V;39;V;67;V;33;V;25;V;16;V;21;V;57;V;40;V;31;V;43;V;31;V;28;V;33;V;35;V;46;V;22;V;0;N;0;N;0;N
28;079;27;14;28079027_14_6;2022;03;27;V;52;V;14;V;67;V;58;V;68;V;45;V;55;V;27;V;32;V;44;V;50;V;66;V;42;V;35;V;40;V;63;V;48;V;48;V;62;V;52;V;65;V;59;V;53;V;51;V;57;V;51;V;42;V;50;V;47;V;55;V
28;079;27;14;28079027_14_6;2022;04;68;V;75;V;72;V;76;V;64;V;62;V;50;V;51;V;49;V;43;V;55;V;60;V;44;V;65;V;52;V;54;V;66;V;72;V;52;V;70;V;72;V;61;V;76;V;75;V;52;V;56;V;52;V;35;V;64;V;47;V;0;N
28;079;27;14;28079027_14_6;2022;05;52;V;57;V;70;V;67;V;66;V;73;V;78;V;66;V;66;V;73;V;69;V;73;V;73;V;66;V;66;V;53;V;45;V;54;V;64;V;67;V;71;V;74;V;70;V;63;V;74;V;71;V;55;V;72;V;72;V;81;V;57;V
28;079;27;14;28079027_14_6;2022;06;55;V;54;V;60;V;60;V;72;V;58;V;57;V;40;V;45;V;60;V;64;V;75;V;68;V;53;V;52;V;64;V;59;V;63;V;74;V;66;V;66;V;68;V;69;V;69;V;62;V;72;V;71;V;73;V;63;V;63;V;0;N
28;079;27;14;28079027_14_6;2022;07;78;V;74;V;79;V;70;V;69;V;78;V;84;V;86;V;91;V;91;V;72;V;90;V;92;V;84;V;78;V;83;V;79;V;85;V;83;V;79;V;76;V;78;V;84;V;62;V;68;V;63;V;76;V;72;V;63;V;65;N;131;N
28;079;27;14;28079027_14_6;2022;08;71;N;75;V;78;V;76;V;81;V;79;V;80;V;63;V;67;V;81;V;81;V;64;V;44;V;66;V;72;V;84;V;66;V;69;V;76;V;68;V;69;V;56;V;56;V;66;V;68;V;75;V;76;V;73;V;79;V;65;V;91;V
28;079;35;1;28079035_1_38;2022;01;6;V;6;V;7;V;4;V;2;N;1;N;3;V;3;N;4;N;5;V;5;V;4;V;3;V;3;N;4;N;5;N;5;N;6;V;7;V;6;V;4;V;4;V;4;V;5;V;6;V;4;V;5;V;5;V;5;V;6;V;6;V
28;079;35;1;28079035_1_38;2022;02;5;V;8;V;8;V;7;V;6;V;5;V;6;V;6;V;8;V;8;V;9;N;7;V;6;V;5;V;5;V;6;V;8;V;9;V;7;V;5;V;7;V;7;V;8;V;9;V;7;V;7;V;6;V;7;V;0;N;0;N;0;N
28;079;35;1;28079035_1_38;2022;03;7;V;7;V;7;V;6;V;6;V;6;V;6;V;5;V;6;V;7;V;7;V;5;V;6;V;6;V;7;V;7;V;7;V;7;V;7;V;7;V;7;V;7;V;7;V;7;V;8;V;7;V;7;V;8;V;8;V;9;V;8;V
28;079;35;1;28079035_1_38;2022;04;7;V;5;V;6;V;5;V;7;V;6;V;5;V;2;V;3;V;3;V;3;V;3;V;4;V;3;V;3;V;3;V;4;V;3;V;4;V;3;V;3;V;3;V;3;N;2;V;4;V;4;V;4;V;4;V;4;V;5;V;0;N
28;079;35;1;28079035_1_38;2022;05;4;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;4;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;6;V;6;V
28;079;35;1;28079035_1_38;2022;06;6;V;6;V;6;V;6;V;6;V;6;V;6;V;6;V;6;V;6;V;7;V;7;V;7;V;7;V;8;V;7;V;7;V;8;V;7;V;7;V;7;V;7;V;7;V;7;V;7;V;7;V;8;V;8;V;8;V;9;V;0;N
28;079;35;1;28079035_1_38;2022;07;9;V;9;V;9;V;10;N;8;N;9;V;8;V;8;V;9;V;10;V;10;V;10;V;11;V;15;V;16;V;13;V;14;V;13;V;10;V;11;N;3;N;1;V;3;V;2;V;2;V;1;V;2;V;2;V;2;V;4;V;3;V
28;079;35;1;28079035_1_38;2022;08;2;N;2;N;4;V;3;V;3;V;3;V;2;V;2;N;2;N;3;V;3;V;3;V;3;V;3;V;2;V;2;V;3;V;3;V;3;V;4;V;4;V;4;N;6;V;7;V;6;V;6;V;6;V;6;V;6;V;6;V;7;N
28;079;35;6;28079035_6_48;2022;01;0.7;V;0.6;V;0.5;V;0.4;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.6;V;0.7;V;0.7;V;0.4;V;0.4;V;0.3;V;0.4;V;0.4;V;0.3;V;0.4;V;0.4;V;0.5;V;0.6;V;0.6;V;0.5;V
28;079;35;6;28079035_6_48;2022;02;0.3;V;0.6;V;0.5;V;0.4;V;0.3;V;0.4;V;0.5;V;0.4;V;0.5;V;0.6;V;0.7;N;0.4;V;0.3;V;0.3;V;0.3;V;0.4;V;0.5;V;0.5;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.5;V;0.3;V;0.3;V;0.3;V;0.3;V;0;N;0;N;0;N
28;079;35;6;28079035_6_48;2022;03;0.4;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V
28;079;35;6;28079035_6_48;2022;04;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0;N
28;079;35;6;28079035_6_48;2022;05;0.3;V;0.2;V;0.3;V;0.3;V;0.4;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.4;V
28;079;35;6;28079035_6_48;2022;06;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.4;V;0.4;V;0.4;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0;N
28;079;35;6;28079035_6_48;2022;07;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.4;V;0.4;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.5;V;0.5;V;0.7;V;0.8;V;0.7;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V;0.8;V
28;079;35;6;28079035_6_48;2022;08;0.8;V;0.9;V;0.9;V;1;V;1;V;1;V;1;V;1.1;V;1.1;V;1.1;V;1.1;V;1.1;V;1.1;V;1.1;V;1.2;V;1.4;V;1.3;V;1.3;V;1.3;V;1.4;V;1.4;V;0.9;V;0.4;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V
28;079;35;7;28079035_7_8;2022;01;61;V;45;V;60;V;27;V;4;V;8;V;20;V;24;V;2;V;15;V;37;V;23;V;12;V;18;V;18;V;26;V;46;V;73;V;68;V;31;V;25;V;7;V;7;V;7;V;8;V;9;N;19;V;22;V;34;V;28;V;37;V
28;079;35;7;28079035_7_8;2022;02;5;V;61;V;48;V;34;V;6;V;10;V;38;V;12;V;38;V;45;V;68;N;13;V;3;V;3;V;11;V;15;V;40;V;51;V;3;V;5;V;26;V;17;V;19;V;24;V;7;V;4;V;3;V;12;V;0;N;0;N;0;N
28;079;35;7;28079035_7_8;2022;03;25;V;4;V;19;V;5;V;3;V;2;V;7;V;3;V;12;V;7;V;3;V;2;V;2;V;6;V;10;V;9;V;4;V;5;V;4;V;2;V;4;V;3;V;6;V;7;V;7;V;5;V;3;V;8;V;6;V;6;V;5;V
28;079;35;7;28079035_7_8;2022;04;5;V;2;V;2;V;3;V;5;V;3;V;8;V;3;V;2;V;4;V;6;V;4;V;12;V;3;V;4;V;7;V;5;V;5;V;6;V;4;V;5;V;4;V;2;V;2;V;7;V;6;V;3;V;10;V;4;V;7;V;0;N
28;079;35;7;28079035_7_8;2022;05;6;V;3;V;3;V;4;V;4;V;4;V;2;V;2;V;5;V;4;V;6;V;4;V;6;V;4;V;2;V;3;V;4;V;10;V;4;V;6;V;4;V;2;V;4;V;3;V;4;V;4;V;8;V;3;V;2;V;2;V;8;V
28;079;35;7;28079035_7_8;2022;06;5;V;5;V;5;V;3;V;2;V;8;V;5;V;3;V;5;V;6;V;6;V;2;V;6;V;11;V;8;V;6;V;5;V;4;V;2;V;4;V;2;V;3;V;2;V;2;V;2;V;2;V;3;V;4;V;5;V;3;V;0;N
28;079;35;7;28079035_7_8;2022;07;4;V;2;V;2;V;3;V;4;V;3;V;3;V;3;V;2;V;2;V;4;V;4;V;5;V;4;V;5;V;1;V;2;V;3;V;2;V;3;V;4;V;5;V;4;V;2;V;2;V;5;V;6;V;5;V;6;V;3;V;2;V
28;079;35;7;28079035_7_8;2022;08;4;V;4;V;6;V;8;V;4;V;3;V;2;V;4;V;5;V;4;V;3;V;5;V;11;V;2;V;1;V;2;V;3;V;4;V;4;V;4;V;5;V;5;V;5;V;10;V;5;V;4;V;2;V;3;V;4;V;8;V;3;V
28;079;35;8;28079035_8_8;2022;01;58;V;51;V;54;V;38;V;22;V;34;V;47;V;47;V;20;V;34;V;49;V;46;V;48;V;46;V;49;V;56;V;69;V;74;V;80;V;52;V;45;V;38;V;39;V;42;V;47;V;46;N;52;V;53;V;62;V;63;V;65;V
28;079;35;8;28079035_8_8;2022;02;30;V;64;V;57;V;57;V;30;V;38;V;56;V;46;V;60;V;66;V;67;N;46;V;27;V;21;V;32;V;38;V;62;V;53;V;23;V;32;V;50;V;48;V;59;V;64;V;38;V;32;V;26;V;40;V;0;N;0;N;0;N
28;079;35;8;28079035_8_8;2022;03;44;V;26;V;46;V;28;V;27;V;18;V;31;V;23;V;44;V;41;V;28;V;16;V;18;V;37;V;46;V;40;V;25;V;29;V;26;V;19;V;28;V;25;V;31;V;38;V;32;V;28;V;25;V;36;V;33;V;32;V;23;V
28;079;35;8;28079035_8_8;2022;04;24;V;19;V;17;V;20;V;27;V;21;V;24;V;14;V;13;V;21;V;22;V;21;V;32;V;18;V;22;V;27;V;28;V;23;V;25;V;20;V;20;V;24;V;10;V;15;V;32;V;36;V;29;V;36;V;23;V;44;V;0;N
28;079;35;8;28079035_8_8;2022;05;25;V;19;V;19;V;19;V;22;V;22;V;18;V;18;V;26;V;28;V;34;V;26;V;30;V;28;V;12;V;19;V;20;V;34;V;28;V;29;V;27;V;15;V;13;V;17;V;17;V;19;V;28;V;21;V;21;V;10;V;26;V
28;079;35;8;28079035_8_8;2022;06;18;V;15;V;20;V;17;V;10;V;24;V;21;V;14;V;19;V;29;V;24;V;21;V;30;V;38;V;35;V;30;V;24;V;24;V;6;V;13;V;12;V;9;V;10;V;10;V;10;V;10;V;15;V;17;V;26;V;14;V;0;N
28;079;35;8;28079035_8_8;2022;07;20;V;15;V;12;V;20;V;26;V;21;V;20;V;24;V;23;V;22;V;29;V;27;V;40;V;36;V;28;V;19;V;21;V;21;V;14;V;29;V;30;V;27;V;27;V;23;V;16;V;24;V;19;V;25;V;26;V;18;V;22;V
28;079;35;8;28079035_8_8;2022;08;27;V;26;V;34;V;35;V;27;V;24;V;20;V;34;V;30;V;22;V;22;V;30;V;32;V;17;V;11;V;15;V;17;V;16;V;26;V;25;V;36;V;23;V;22;V;34;V;28;V;17;V;21;V;18;V;20;V;36;V;18;V
28;079;35;12;28079035_12_8;2022;01;152;V;121;V;145;V;80;V;28;V;47;V;78;V;84;V;23;V;57;V;105;V;82;V;67;V;75;V;77;V;96;V;139;V;187;V;184;V;99;V;83;V;48;V;50;V;53;V;59;V;60;N;81;V;86;V;113;V;105;V;122;V
28;079;35;12;28079035_12_8;2022;02;38;V;157;V;131;V;110;V;39;V;53;V;114;V;64;V;119;V;135;V;172;N;66;V;32;V;26;V;48;V;61;V;123;V;130;V;28;V;40;V;90;V;73;V;88;V;100;V;49;V;39;V;30;V;59;V;0;N;0;N;0;N
28;079;35;12;28079035_12_8;2022;03;83;V;32;V;74;V;36;V;32;V;22;V;41;V;27;V;62;V;51;V;33;V;19;V;20;V;45;V;61;V;54;V;31;V;36;V;31;V;22;V;34;V;29;V;40;V;48;V;42;V;35;V;30;V;48;V;42;V;42;V;30;V
