idPerson,dateTime,idDateTime,idAccident,street,streetID,district,idDistrict,wikidata_URI,accident_type,weather_status,bicycle_is_electronic,person_type,age_range,sex,hospitalized,coordinate_x_utm,coordinate_y_utm,positive_alcohol
2022S008490,2022-03-27T09:15:00+02:00,20220327915000200,202203279150002002022S008490,AVDA. LOS ROSALES,AVDALOSROSALES,Villaverde,VILLAVERDE,https://www.wikidata.org/wiki/Q919536,Fall,Clear,0,Driver,60 - 64,Man,NULL,442.634.994,4.466.722.338,0
2022S008490,2022-03-27T09:15:00+02:00,20220327915000200,202203279150002002022S008490,AVDA. LOS ROSALES,AVDALOSROSALES,Villaverde,VILLAVERDE,https://www.wikidata.org/wiki/Q919536,Fall,Clear,0,Driver,65 - 69,Man,NULL,442.634.994,4.466.722.338,0
2022S008526,2022-03-27T21:00:00+02:00,202203272100000200,2022032721000002002022S008526,CLAVEL,CLAVEL,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Fall,Clear,0,Driver,45 - 49,Man,0,440.643.294,4.474.593.361,1
2022S008560,2022-03-28T13:20:00+02:00,202203281320000200,2022032813200002002022S008560,DOCTOR SANCHEZ,DOCTORSANCHEZ,Puente de Vallecas,PUENTEDEVALLECAS,https://www.wikidata.org/wiki/Q2003054,Frontal-lateral collision,Clear,0,Driver,40 - 44,Man,0,443.500.882,4.470.446.075,0
2022S008595,2022-03-28T21:45:00+02:00,202203282145000200,2022032821450002002022S008595,CEA BERMUDEZ,CEABERMUDEZ,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Lateral collision,Clear,0,Driver,25 - 29,Man,0,439.542.637,4.476.721.807,0
2022S008606,2022-03-28T13:30:00+02:00,202203281330000200,2022032813300002002022S008606,PQUE. MADRID RIO,PQUEMADRIDRIO,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Hitting a person,Clear,0,Driver,10 - 14,Man,0,439.843.915,4.472.108.658,0
2022S008606,2022-03-28T13:30:00+02:00,202203281330000200,2022032813300002002022S008606,PQUE. MADRID RIO,PQUEMADRIDRIO,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Hitting a person,Clear,0,Pedestrian,74 - + ,Woman,0,439.843.915,4.472.108.658,0
2022S008630,2022-03-29T16:30:00+02:00,202203291630000200,2022032916300002002022S008630,PASEO. INFANTA ISABEL,PASEOINFANTAISABEL,Retiro,RETIRO,https://www.wikidata.org/wiki/Q2002296,Scope,Clear,0,Driver,35 - 39,Woman,0,441.735.031,4.473.104.470,0
2022S008668,2022-03-28T21:40:00+02:00,202203282140000200,2022032821400002002022S008668,NURIA,NURIA,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Frontal-lateral collision,Cloudy,0,Driver,50 - 54,Man,1,440.287.634,4.482.545.261,0
2022S008702,2022-03-28T13:00:00+02:00,202203281300000200,2022032813000002002022S008702,PQUE. MADRID RIO,PQUEMADRIDRIO,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Hitting an animal,Cloudy,0,Driver,50 - 54,Woman,0,438.755.907,4.473.576.074,0
2022S009044,2022-03-31T20:50:00+02:00,202203312050000200,2022033120500002002022S009044,PASEO. PRADO,PASEOPRADO,Retiro,RETIRO,https://www.wikidata.org/wiki/Q2002296,Frontal-lateral collision,Clear,0,Driver,21 - 24,Man,NULL,441.201.092,4.474.426.417,0
2022S009053,2022-03-31T23:44:00+02:00,202203312344000200,2022033123440002002022S009053,CONDE DE PENALVER,CONDEDEPENALVER,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Scope,Light rain,0,Driver,25 - 29,Man,0,442.599.279,4.475.124.503,0
2022S009184,2022-04-01T16:25:00+02:00,202204011625000200,2022040116250002002022S009184,PLAZA. ESPANA,PLAZAESPANA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Frontal collision,Clear,0,Driver,21 - 24,Man,0,439.561.665,4.474.879.438,0
2022S009184,2022-04-01T16:25:00+02:00,202204011625000200,2022040116250002002022S009184,PLAZA. ESPANA,PLAZAESPANA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Frontal collision,Clear,0,Driver,55 - 59,Man,0,439.561.665,4.474.879.438,0
2022S009189,2022-04-01T17:25:00+02:00,202204011725000200,2022040117250002002022S009189,ESPALTER,ESPALTER,Retiro,RETIRO,https://www.wikidata.org/wiki/Q2002296,Fall,Clear,1,Driver,21 - 24,Man,0,441.386.379,4.473.798.418,0
2022S009202,2022-04-01T20:50:00+02:00,202204012050000200,2022040120500002002022S009202,GENERAL PARDINAS,GENERALPARDINAS,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Fall,Clear,0,Driver,25 - 29,Woman,1,442.465.216,4.475.589.285,0
2022S009329,2022-04-02T12:40:00+02:00,202204021240000200,2022040212400002002022S009329,CTRA. DEHESA DE LA VILLA,CTRADEHESADELAVILLA,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Fall,Clear,0,Driver,60 - 64,Man,1,437.775.865,4.478.605.727,0
2022S009433,2022-04-04T15:10:00+02:00,202204041510000200,2022040415100002002022S009433,SEGOVIA,SEGOVIA,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Fall,Clear,0,Driver,50 - 54,Man,1,439.071.752,4.473.952.929,0
2022S009449,2022-04-04T18:50:00+02:00,202204041850000200,2022040418500002002022S009449,NUNEZ DE BALBOA,NUNEZDEBALBOA,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Scope,Clear,0,Driver,21 - 24,Man,1,442.117.608,4.475.680.325,0
2022S009457,2022-04-04T19:15:00+02:00,202204041915000200,2022040419150002002022S009457,VIA CARPETANA,VIACARPETANA,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Crash against fixed obstacle,Clear,1,Driver,21 - 24,Man,0,438.218.315,4.472.799.959,0
2022S009520,2022-04-05T18:15:00+02:00,202204051815000200,2022040518150002002022S009520,HERMANOS GARCIA NOBLEJAS,HERMANOSGARCIANOBLEJAS,Ciudad Lineal,CIUDADLINEAL,https://www.wikidata.org/wiki/Q1763694,Fall,Clear,0,Driver,40 - 44,Man,1,446.357.649,4.475.670.185,0
2022S009579,2022-04-06T17:45:00+02:00,202204061745000200,2022040617450002002022S009579,COALICION,COALICION,Villaverde,VILLAVERDE,https://www.wikidata.org/wiki/Q919536,Frontal-lateral collision,Clear,0,Driver,18 - 20,Man,0,441.476.565,4.467.505.479,0
2022S009603,2022-04-06T20:00:00+02:00,202204062000000200,2022040620000002002022S009603,MARTELL,MARTELL,Puente de Vallecas,PUENTEDEVALLECAS,https://www.wikidata.org/wiki/Q2003054,Frontal collision,Clear,0,Driver,18 - 20,Man,0,443.273.170,4.470.747.939,0
2022S009614,2022-04-07T0:05:00+02:00,20220407005000200,202204070050002002022S009614,PLAZA. EMPERADOR CARLOS V,PLAZAEMPERADORCARLOSV,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Scope,Clear,0,Driver,21 - 24,Man,1,441.314.128,4.473.381.580,0
2022S009668,2022-04-07T16:25:00+02:00,202204071625000200,2022040716250002002022S009668,SAN GERMAN,SANGERMAN,Tetuán,TETUAN,https://www.wikidata.org/wiki/Q1773540,Scope,Clear,0,Driver,25 - 29,Man,1,441.231.887,4.478.637.379,0
2022S009673,2022-04-07T18:50:00+02:00,202204071850000200,2022040718500002002022S009673,ISAAC PERAL,ISAACPERAL,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Frontal-lateral collision,Clear,0,Driver,25 - 29,Woman,1,439.091.287,4.476.394.853,0
2022S009674,2022-04-07T18:30:00+02:00,202204071830000200,2022040718300002002022S009674,AGUSTIN GARCIA MALLA,AGUSTINGARCIAMALLA,Villa de Vallecas,VILLADEVALLECAS,https://www.wikidata.org/wiki/Q1947988,Lateral collision,Clear,0,Driver,30 - 34,Man,0,447.643.396,4.470.388.252,0
2022S009685,2022-04-07T20:30:00+02:00,202204072030000200,2022040720300002002022S009685,COLON,COLON,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Fall,Clear,0,Driver,55 - 59,Man,0,440.432.358,4.475.039.977,0
2022S009748,2022-04-08T15:15:00+02:00,202204081515000200,2022040815150002002022S009748,PASEO. CASTELLANA,PASEOCASTELLANA,Chamartín,CHAMARTIN,https://www.wikidata.org/wiki/Q1766348,Hitting a person,Clear,0,Driver,60 - 64,Man,1,441.475.182,4.478.101.986,0
2022S009748,2022-04-08T15:15:00+02:00,202204081515000200,2022040815150002002022S009748,PASEO. CASTELLANA,PASEOCASTELLANA,Chamartín,CHAMARTIN,https://www.wikidata.org/wiki/Q1766348,Hitting a person,Clear,0,Pedestrian,45 - 49,Woman,0,441.475.182,4.478.101.986,0
2022S009751,2022-04-08T17:15:00+02:00,202204081715000200,2022040817150002002022S009751,ANTONIO DE LEYVA,ANTONIODELEYVA,Carabanchel,CARABANCHEL,https://www.wikidata.org/wiki/Q1001991,Scope,Clear,0,Driver,15 - 17,Man,NULL,439.280.525,4.471.455.010,0
2022S010110,2022-04-10T21:22:00+02:00,202204102122000200,2022041021220002002022S010110,PASEO. DELICIAS,PASEODELICIAS,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Frontal-lateral collision,NULL,0,Driver,21 - 24,Man,NULL,441.121.476,4.472.570.013,0
2022S010140,2022-04-11T11:50:00+02:00,202204111150000200,2022041111500002002022S010140,PINZON,PINZON,Carabanchel,CARABANCHEL,https://www.wikidata.org/wiki/Q1001991,Scope,Clear,0,Driver,21 - 24,Man,0,437.175.491,4.471.418.363,0
2022S010327,2022-04-12T12:45:00+02:00,202204121245000200,2022041212450002002022S010327,FRANCISCO UMBRAL,FRANCISCOUMBRAL,Barajas,BARAJAS,https://www.wikidata.org/wiki/Q807230,Fall,Cloudy,0,Driver,45 - 49,Man,1,447.044.663,4.480.474.586,0
2022S010334,2022-04-12T17:45:00+02:00,202204121745000200,2022041217450002002022S010334,ALBOX,ALBOX,Carabanchel,CARABANCHEL,https://www.wikidata.org/wiki/Q1001991,Frontal collision,Light rain,1,Driver,18 - 20,Man,0,436.887.906,4.469.535.673,0
2022S010389,2022-04-12T21:30:00+02:00,202204122130000200,2022041221300002002022S010389,IMAGEN,IMAGEN,Puente de Vallecas,PUENTEDEVALLECAS,https://www.wikidata.org/wiki/Q2003054,Frontal-lateral collision,NULL,1,Driver,45 - 49,Man,0,443.346.166,4.470.570.966,0
2022S010430,2022-04-14T09:10:00+02:00,20220414910000200,202204149100002002022S010430,MARIA DE MAEZTU,MARIADEMAEZTU,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Frontal-lateral collision,Clear,0,Driver,40 - 44,Man,0,438.527.300,4.482.668.721,0
2022S010431,2022-04-14T11:40:00+02:00,202204141140000200,2022041411400002002022S010431,PENUELAS,PENUELAS,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Scope,Clear,0,Driver,30 - 34,Man,1,440.202.496,4.472.851.272,0
2022S010469,2022-04-14T14:20:00+02:00,202204141420000200,2022041414200002002022S010469,PQUE. MADRID RIO,PQUEMADRIDRIO,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Hitting a person,Clear,0,Driver,40 - 44,Man,0,438.559.494,4.473.849.167,0
2022S010469,2022-04-14T14:20:00+02:00,202204141420000200,2022041414200002002022S010469,PQUE. MADRID RIO,PQUEMADRIDRIO,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Hitting a person,Clear,0,Pedestrian,10 - 14,Woman,0,438.559.494,4.473.849.167,0
2022S010534,2022-04-15T20:45:00+02:00,202204152045000200,2022041520450002002022S010534,MAGDALENA,MAGDALENA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Frontal-lateral collision,NULL,0,Driver,35 - 39,Man,NULL,440.449.955,4.473.762.088,0
2022S010547,2022-04-16T04:50:00+02:00,20220416450000200,202204164500002002022S010547,GRAN VIA,GRANVIA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Fall,Clear,0,Driver,30 - 34,Man,NULL,440.875.629,4.474.490.763,1
2022S010612,2022-04-17T0:45:00+02:00,20220417045000200,202204170450002002022S010612,BRAILLE,BRAILLE,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Fall,Clear,0,Driver,35 - 39,Man,1,441.209.332,4.483.011.874,0
2022S010651,2022-04-17T13:45:00+02:00,202204171345000200,2022041713450002002022S010651,CALLE CLAVEL,CALLECLAVEL,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Lateral collision,Clear,0,Driver,25 - 29,Man,0,440.675.456,4.474.667.126,0
2022S010697,2022-04-17T17:17:00+02:00,202204171717000200,2022041717170002002022S010697,GTA. RIO URUBAMBA,GTARIOURUBAMBA,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Frontal-lateral collision,Clear,1,Driver,45 - 49,Man,NULL,446.813.596,4.479.942.064,0
2022S010709,2022-04-17T22:00:00+02:00,202204172200000200,2022041722000002002022S010709,AVDA. CIUDAD DE BARCELONA,AVDACIUDADDEBARCELONA,Retiro,RETIRO,https://www.wikidata.org/wiki/Q2002296,Scope,Clear,0,Driver,21 - 24,Man,0,442.841.903,4.472.445.118,0
2022S010710,2022-04-17T22:40:00+02:00,202204172240000200,2022041722400002002022S010710,GRAN VIA,GRANVIA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Frontal-lateral collision,Clear,0,Driver,25 - 29,Man,0,440.871.678,4.474.492.721,1
2022S010821,2022-04-18T11:00:00+02:00,202204181100000200,2022041811000002002022S010821,CTRA. RODAJOS,CTRARODAJOS,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Lateral collision,Clear,0,Driver,55 - 59,Man,1,435.465.935,4.473.891.621,0
2022S010821,2022-04-18T11:00:00+02:00,202204181100000200,2022041811000002002022S010821,CTRA. RODAJOS,CTRARODAJOS,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Lateral collision,Clear,0,Driver,65 - 69,Man,0,435.465.935,4.473.891.621,0
2022S010893,2022-04-19T16:50:00+02:00,202204191650000200,2022041916500002002022S010893,PASEO. PERALES,PASEOPERALES,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Frontal-lateral collision,Clear,0,Driver,15 - 17,Man,1,437.390.976,4.472.966.307,0
2022S011035,2022-04-20T21:50:00+02:00,202204202150000200,2022042021500002002022S011035,RONDA. SUR,RONDASUR,Puente de Vallecas,PUENTEDEVALLECAS,https://www.wikidata.org/wiki/Q2003054,Frontal-lateral collision,Clear,0,Driver,30 - 34,Woman,0,443.023.387,4.469.432.703,0
2022S011043,2022-04-20T0:10:00+02:00,20220420010000200,202204200100002002022S011043,MIOSOTIS,MIOSOTIS,Tetuán,TETUAN,https://www.wikidata.org/wiki/Q1773540,Frontal-lateral collision,Intense rain,0,Driver,18 - 20,Man,0,440.668.982,4.479.575.774,0
2022S011178,2022-04-21T22:50:00+02:00,202204212250000200,2022042122500002002022S011178,MATEO INURRIA,MATEOINURRIA,Chamartín,CHAMARTIN,https://www.wikidata.org/wiki/Q1766348,Frontal-lateral collision,Clear,0,Driver,30 - 34,Man,0,441.610.214,4.479.708.871,0
2022S011185,2022-04-22T01:55:00+02:00,20220422155000200,202204221550002002022S011185,CUSTA. SAN VICENTE,CUSTASANVICENTE,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Crash against fixed obstacle,Clear,1,Driver,18 - 20,Man,1,439.031.712,4.474.666.487,1
2022S011198,2022-04-21T14:00:00+02:00,202204211400000200,2022042114000002002022S011198,ALCALA,ALCALA,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Fall,Clear,0,Driver,40 - 44,Man,0,443.762.445,4.475.785.458,0
2022S011206,2022-04-22T08:50:00+02:00,20220422850000200,202204228500002002022S011206,JOAQUIN COSTA,JOAQUINCOSTA,Chamartín,CHAMARTIN,https://www.wikidata.org/wiki/Q1766348,Fall,Light rain,0,Driver,35 - 39,Man,0,441.673.144,4.477.485.321,0
2022S011330,2022-04-22T19:16:00+02:00,202204221916000200,2022042219160002002022S011330,PRINCIPE DE VERGARA,PRINCIPEDEVERGARA,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Fall,Light rain,1,Driver,30 - 34,Man,1,442.398.311,4.476.395.207,0
2022S011744,2022-04-23T14:10:00+02:00,202204231410000200,2022042314100002002022S011744,GENERAL RICARDOS,GENERALRICARDOS,Carabanchel,CARABANCHEL,https://www.wikidata.org/wiki/Q1001991,Fall,Light rain,1,Driver,30 - 34,Woman,0,438.894.002,4.471.892.482,0
2022S011820,2022-04-24T10:05:00+02:00,202204241005000200,2022042410050002002022S011820,EMBAJADORES,EMBAJADORES,Puente de Vallecas,PUENTEDEVALLECAS,https://www.wikidata.org/wiki/Q2003054,Lateral collision,Clear,0,Driver,55 - 59,Man,1,442.524.046,4.468.994.347,0
2022S011822,2022-04-24T11:45:00+02:00,202204241145000200,2022042411450002002022S011822,FRENTE A CALLE ESTANISLAO GOMEZ,FRENTEACALLEESTANISLAOGOMEZ,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Frontal-lateral collision,Clear,0,Driver,45 - 49,Man,0,448.619.822,4.478.134.849,0
2022S011825,2022-04-24T12:05:00+02:00,202204241205000200,2022042412050002002022S011825,AVDA. LAS FUERZAS ARMADAS,AVDALASFUERZASARMADAS,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Crash against fixed obstacle,Clear,0,Driver,74 - + ,Man,1,447.192.296,4.481.431.029,0
2022S011827,2022-04-24T13:45:00+02:00,202204241345000200,2022042413450002002022S011827,SEPULVEDA,SEPULVEDA,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Lateral collision,Clear,0,Driver,60 - 64,Man,0,436.909.753,4.472.918.326,0
2022S011979,2022-04-25T18:20:00+02:00,202204251820000200,2022042518200002002022S011979,PLAZA. ANTON MARTIN,PLAZAANTONMARTIN,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Hitting a person,Clear,0,Driver,18 - 20,Man,0,440.650.375,4.473.786.261,0
2022S011979,2022-04-25T18:20:00+02:00,202204251820000200,2022042518200002002022S011979,PLAZA. ANTON MARTIN,PLAZAANTONMARTIN,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Hitting a person,Clear,0,Pedestrian,70 - 74,Woman,0,440.650.375,4.473.786.261,0
2022S011981,2022-04-25T19:30:00+02:00,202204251930000200,2022042519300002002022S011981,CTRA. CIUDAD UNIVERSITARIA,CTRACIUDADUNIVERSITARIA,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Scope,Clear,0,Driver,18 - 20,Woman,0,435.738.384,4.475.576.572,0
2022S011981,2022-04-25T19:30:00+02:00,202204251930000200,2022042519300002002022S011981,CTRA. CIUDAD UNIVERSITARIA,CTRACIUDADUNIVERSITARIA,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Scope,Clear,0,Driver,50 - 54,Man,0,435.738.384,4.475.576.572,0
2022S011993,2022-04-25T20:40:00+02:00,202204252040000200,2022042520400002002022S011993,AVDA. MAYORAZGO,AVDAMAYORAZGO,Villa de Vallecas,VILLADEVALLECAS,https://www.wikidata.org/wiki/Q1947988,Frontal-lateral collision,Clear,0,Driver,30 - 34,Man,0,447.374.749,4.468.351.685,0
2022S012047,2022-04-26T18:20:00+02:00,202204261820000200,2022042618200002002022S012047,LIVERPOOL,LIVERPOOL,San Blas,SANBLAS,https://www.wikidata.org/wiki/Q2001937,Fall,Intense rain,0,Driver,50 - 54,Man,1,448.833.331,4.476.047.841,0
2022S012065,2022-04-26T19:15:00+02:00,202204261915000200,2022042619150002002022S012065,GENERAL DIAZ PORLIER,GENERALDIAZPORLIER,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Hitting a person,Light rain,0,Driver,-- - --,Unknown,NULL,442.549.620,4.475.260.877,0
2022S012065,2022-04-26T19:15:00+02:00,202204261915000200,2022042619150002002022S012065,GENERAL DIAZ PORLIER,GENERALDIAZPORLIER,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Hitting a person,Light rain,0,Pedestrian,70 - 74,Woman,1,442.549.620,4.475.260.877,0
2022S012132,2022-04-26T22:15:00+02:00,202204262215000200,2022042622150002002022S012132,PLAZA. SANTO DOMINGO,PLAZASANTODOMINGO,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Lateral collision,Light rain,0,Driver,25 - 29,Man,0,439.908.076,4.474.653.327,0
2022S012245,2022-04-28T0:00:00+02:00,20220428000000200,202204280000002002022S012245,ALMAGRO,ALMAGRO,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Frontal-lateral collision,Cloudy,1,Driver,50 - 54,Man,0,441.243.444,4.475.780.574,0
2022S012306,2022-04-27T06:00:00+02:00,20220427600000200,202204276000002002022S012306,FUENTE CARRANTONA,FUENTECARRANTONA,Moratalaz,MORATALAZ,https://www.wikidata.org/wiki/Q2076109,Scope,Light rain,0,Driver,25 - 29,Man,0,445.688.903,4.471.820.159,0
2022S012397,2022-04-28T17:40:00+02:00,202204281740000200,2022042817400002002022S012397,VILLAAMIL,VILLAAMIL,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Lateral collision,Cloudy,0,Driver,60 - 64,Man,1,439.554.615,4.479.987.472,0
2022S012421,2022-04-28T18:55:00+02:00,202204281855000200,2022042818550002002022S012421,SAN AQUILINO,SANAQUILINO,Tetuán,TETUAN,https://www.wikidata.org/wiki/Q1773540,Frontal collision,Clear,0,Driver,25 - 29,Woman,0,441.474.362,4.479.969.279,0
2022S012426,2022-04-28T19:00:00+02:00,202204281900000200,2022042819000002002022S012426,PLAZA. SANTA MARIA SOLEDAD TORRES ACOSTA,PLAZASANTAMARIASOLEDADTORRESACOSTA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Fall,Clear,0,Driver,06 - 09,Man,1,440.182.427,4.474.749.270,0
2022S012441,2022-04-28T22:30:00+02:00,202204282230000200,2022042822300002002022S012441,SANTA ENGRACIA,SANTAENGRACIA,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Fall,Clear,0,Driver,30 - 34,Woman,1,440.625.399,4.476.586.030,0
2022S012452,2022-04-29T02:47:00+02:00,20220429247000200,202204292470002002022S012452,AVDA. GRAN VIA DE SAN FRANCISCO,AVDAGRANVIADESANFRANCISCO,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Scope,Clear,1,Driver,-  - 5 ,Man,NULL,439.450.179,4.473.456.549,0
2022S012537,2022-04-29T19:00:00+02:00,202204291900000200,2022042919000002002022S012537,AVDA. ARCENTALES,AVDAARCENTALES,San Blas,SANBLAS,https://www.wikidata.org/wiki/Q2001937,Frontal-lateral collision,Clear,1,Driver,21 - 24,Man,0,448.052.667,4.476.174.541,0
2022S012665,2022-04-29T21:55:00+02:00,202204292155000200,2022042921550002002022S012665,CMNO. VALDERRIBAS,CMNOVALDERRIBAS,Puente de Vallecas,PUENTEDEVALLECAS,https://www.wikidata.org/wiki/Q2003054,Crash against fixed obstacle,Clear,0,Driver,35 - 39,Man,0,443.740.673,4.472.352.792,0
2022S012680,2022-04-30T18:00:00+02:00,202204301800000200,2022043018000002002022S012680,GTA. CANOS,GTACANOS,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Fall,Clear,0,Driver,15 - 17,Man,0,435.477.492,4.473.912.312,0
2022S012687,2022-04-29T14:28:00+02:00,202204291428000200,2022042914280002002022S012687,AVDA. MIGUEL HERNANDEZ,AVDAMIGUELHERNANDEZ,Puente de Vallecas,PUENTEDEVALLECAS,https://www.wikidata.org/wiki/Q2003054,Hitting an animal,Clear,1,Driver,55 - 59,Man,0,445.787.399,4.470.476.943,0
2022S012756,2022-05-01T11:25:00+02:00,202205011125000200,2022050111250002002022S012756,SAGUNTO,SAGUNTO,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Frontal-lateral collision,Clear,0,Driver,30 - 34,Woman,1,440.759.249,4.476.166.359,0
2022S012764,2022-05-01T12:50:00+02:00,202205011250000200,2022050112500002002022S012764,ACONCAGUA,ACONCAGUA,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Scope,Clear,0,Driver,40 - 44,Man,0,446.142.389,4.479.972.262,0
2022S012769,2022-05-01T14:10:00+02:00,202205011410000200,2022050114100002002022S012769,BRAVO MURILLO,BRAVOMURILLO,Tetuán,TETUAN,https://www.wikidata.org/wiki/Q1773540,Fall,Clear,0,Driver,30 - 34,Woman,0,440.411.630,4.478.509.989,0
2022S012844,2022-05-02T09:30:00+02:00,20220502930000200,202205029300002002022S012844,CONSUELO GUZMAN,CONSUELOGUZMAN,Carabanchel,CARABANCHEL,https://www.wikidata.org/wiki/Q1001991,Lateral collision,Clear,0,Driver,55 - 59,Man,0,436.047.220,4.469.849.914,0
