identifier,location_code,location_name
http://www.group22.org/gz/resource/Location/L1083,1083,AVENIDA DEL ENSANCHE DE VALLECAS C/V AV. CERRO MILANO NUM 33
http://www.group22.org/gz/resource/Location/L1084,1084,CALLE DE LA CAÑADA DEL SANTÍSIMO, FRENTE AL Nº. 46
http://www.group22.org/gz/resource/Location/L1085,1085,CALLE DE LA CAÑADA DEL SANTÍSIMO, FRENTE AL Nº. 56
http://www.group22.org/gz/resource/Location/L1086,1086,AVENIDA DEL CERRO MILANO C/V AUTOVÍA M-45
http://www.group22.org/gz/resource/Location/L1087,1087,CALLE DE BERNARDINO DE PANTORBA NUM 18
http://www.group22.org/gz/resource/Location/L1088,1088,AVENIDA DE SALMEDINA C/V C/ DE LA CAÑADA DEL SANTÍSIMO
http://www.group22.org/gz/resource/Location/L1089,1089,AVENIDA DE SALMEDINA C/V C/ DE JOSE GUTIERREZ MAROTO
http://www.group22.org/gz/resource/Location/L1090,1090,CALLE DE JOSÉ GUTIÉRREZ MAROTO C/V C/ DE JOSÉ TAMAYO
http://www.group22.org/gz/resource/Location/L1091,1091,CALLE DE SIERRA VIEJA NUM 38
http://www.group22.org/gz/resource/Location/L1092,1092,CALLE DE VILLAR DEL OLMO C/V C/ ROZAS DE PUERTO REAL
http://www.group22.org/gz/resource/Location/L1093,1093,CALLE VILLAR DEL OLMO C/V MARTÍN MUÑOZ DE LAS POSADAS NUM 3
http://www.group22.org/gz/resource/Location/L1094,1094,CALLE DE TINEO NUM 2 Y 4
http://www.group22.org/gz/resource/Location/L1095,1095,AVENIDA DEL MAYORAZGO C/V BULEVAR DE LA NATURALEZA
http://www.group22.org/gz/resource/Location/L1096,1096,CALLE DE VALDERREBOLLO NUM 3
http://www.group22.org/gz/resource/Location/L1097,1097,CALLE VALDERREBOLLO Nº8 C/V C/ DE TINEO NUM 3
http://www.group22.org/gz/resource/Location/L1098,1098,AVENIDA DEL MAYORAZGO NUM 26
http://www.group22.org/gz/resource/Location/L1099,1099,AVENIDA DEL MAYORAZGO C/V AV/ DE LA GAVIA
http://www.group22.org/gz/resource/Location/L1100,1100,BULEVAR DE LA NATURALEZA NUM 33
http://www.group22.org/gz/resource/Location/L1101,1101,AVENIDA DEL MAYORAZGO C/V C/ DE CASTEJÓN DE HENARES
http://www.group22.org/gz/resource/Location/L1102,1102,AVENIDA DEL MAYORAZGO C/V C/ DEL PUERTO DE PORZUNA
http://www.group22.org/gz/resource/Location/L1103,1103,AVENIDA DEL MAYORAZGO C/V C/ DE VILLAMANTA NUM 25
http://www.group22.org/gz/resource/Location/L1104,1104,AVENIDA DE LA VILLA DE VALLECAS C/V AV. DEL CERRO MILANO
http://www.group22.org/gz/resource/Location/L1105,1105,AVENIDA DEL MAYORAZGO C/V C/ DE TALAMANCA DEL JARAMA
http://www.group22.org/gz/resource/Location/L1106,1106,AVENIDA DEL MAYORAZGO C/V CAMINO DEL SANTÍSIMO
http://www.group22.org/gz/resource/Location/L1107,1107,CALLE GRANJA DE SAN ILDEFONSO C/V C/ PUERTO DE PORZUNA
http://www.group22.org/gz/resource/Location/L1108,1108,CALLE ROZAS DEL PUERTO REAL C/V C/ SIERRA DE PALOMERAS
http://www.group22.org/gz/resource/Location/L1109,1109,CALLE DE HONRUBIA C/V C/ DE ALMONTE
http://www.group22.org/gz/resource/Location/L1110,1110,CALLE DE ALMONTE C/V C/ DE TINEO
http://www.group22.org/gz/resource/Location/L1111,1111,CALLE BULEVAR DE LA NATURALEZA C/V C/ DE HONRUBIA
http://www.group22.org/gz/resource/Location/L1110,1110,CALLE DE ALMONTE C/V C/ DE TINEO
http://www.group22.org/gz/resource/Location/L1109,1109,CALLE DE HONRUBIA C/V C/ DE ALMONTE
http://www.group22.org/gz/resource/Location/L1112,1112,BULEVAR DE LA NATURALEZA C/V C/ DE TINEO
http://www.group22.org/gz/resource/Location/L1113,1113,CALLE DEL ALTO DEL RETIRO NUM 4
http://www.group22.org/gz/resource/Location/L1114,1114,CALLE DE ANTONIO GADES C/V AV. DE LAS SUERTES
http://www.group22.org/gz/resource/Location/L1115,1115,CALLE DE ANTONIO GADES C/V CAMINO DEL SANTÍSIMO
http://www.group22.org/gz/resource/Location/L1116,1116,CALLE J.A. REBOLLEDO Y PALMA C/V C/ PRINCESA KAPURTALA
http://www.group22.org/gz/resource/Location/L1117,1117,CALLE DE JOSÉ ANTONIO REBOLLEDO Y PALMA NUM 23
http://www.group22.org/gz/resource/Location/L1118,1118,AVENIDA DEL CERRO MILANO C/V C/ DEL ARTE EXPRESIONISTA
http://www.group22.org/gz/resource/Location/L1119,1119,AVENIDA CERRO MILANO C/V CAMINO VIEJO DE LA CANTERA
http://www.group22.org/gz/resource/Location/L1120,1120,CALLE CARDENAL V. ENRIQUE T. C/V C/ PILAR DE MADARIAGA
http://www.group22.org/gz/resource/Location/L1121,1121,AVENIDA DEL CERRO MILANO C/V C/ DEL ARTE POP
http://www.group22.org/gz/resource/Location/L1122,1122,CALLE DEL ARTE FIGURATIVO C/V DEL ARTE EXPRESIONISTA
http://www.group22.org/gz/resource/Location/L1123,1123,AVENIDA DE VALDECULEBRAS NUM 134
http://www.group22.org/gz/resource/Location/L1124,1124,CALLE ARTE FIGURATIVO C/V C/ DE LA ESCUELA DE VALLECAS
http://www.group22.org/gz/resource/Location/L1125,1125,AVENIDA DE LA GRAN VÍA DEL SURESTE NUM 45
http://www.group22.org/gz/resource/Location/L1126,1126,AVENIDA DE LAS SUERTES C/V C/ PILAR DE MADARIAGA ROJO
http://www.group22.org/gz/resource/Location/L1127,1127,AVENIDA SUERTES C/V C/ CARDENAL VICENTE ENRIQUE TARANCON
http://www.group22.org/gz/resource/Location/L1128,1128,CALLE CARDENAL V ENRIQUE T. C/V PRINCESA DE KAPURTALA
http://www.group22.org/gz/resource/Location/L1129,1129,AVENIDA GRAN VÍA DEL SURESTE C/V C/ CERRO DEL MURMULLO
http://www.group22.org/gz/resource/Location/L1130,1130,CALLE DEL MAESTRO GARCÍA NAVARRO
http://www.group22.org/gz/resource/Location/L1131,1131,CALLE DE LA PRINCESA DE KAPURTALA
http://www.group22.org/gz/resource/Location/L1132,1132,AVENIDA DE LAS SUERTES C/V AV. DEL ENSANCHE DE VALLECAS
http://www.group22.org/gz/resource/Location/L1133,1133,AVENIDA DE SALMEDINA C/V C/ DEL EMBALSE DE SAN JUAN
http://www.group22.org/gz/resource/Location/L1134,1134,AVENIDA DE LAS SUERTES NUM 100
http://www.group22.org/gz/resource/Location/L1135,1135,CALLE DE ADOLFO MARSILLACH NUM 4
http://www.group22.org/gz/resource/Location/L1136,1136,CALLE DE SILVINA OCAMPO C/V C/ DE ANTONIO GADES
http://www.group22.org/gz/resource/Location/L1137,1137,CALLE DE LA ESCUELA DE VALLECAS FRENTE AL NUM 45
http://www.group22.org/gz/resource/Location/L1138,1138,CALLE ALEJANDO HUMBOLT C/V C/ FERNANDO CHUECA GOITIA NUM 72
http://www.group22.org/gz/resource/Location/L1139,1139,CALLE DE ANTONIO GADES NUM 47
http://www.group22.org/gz/resource/Location/L1140,1140,CALLE DE ADOLFO MARSILLACH NUM 46
http://www.group22.org/gz/resource/Location/L1141,1141,CALLE EMBALSE DE S. JUAN C/V AV. ENSANCHE DE VALLECAS
http://www.group22.org/gz/resource/Location/L1142,1142,CALLE EMBALSE DE NAVACERRADA C/V C/ EMBALSE DE PINILLA
http://www.group22.org/gz/resource/Location/L1143,1143,CALLE EMBALSE DE NAVACERRADA C/V AV. ENSANCHE VALLECAS
http://www.group22.org/gz/resource/Location/L1144,1144,CALLE DEL EMBALSE DE SAN JUAN C/V AV. DE SALMEDINA
http://www.group22.org/gz/resource/Location/L1145,1145,AVENIDA DEL CERRO MILANO NUM 303
http://www.group22.org/gz/resource/Location/L1146,1146,AVENIDA DE SALMEDINA C/V C/ DE ANTONIO GADES
http://www.group22.org/gz/resource/Location/L1147,1147,AVENIDA DE SALMEDINA C/V AV. DEL CERRO MILANO
http://www.group22.org/gz/resource/Location/L1148,1148,AVENIDA DEL CERRO MILANO C/V CAMINO DEL SANTÍSIMO
http://www.group22.org/gz/resource/Location/L1149,1149,AVENIDA GRAN VÍA DEL SURESTE C/V C/ EDUARDO CHILLIDA
http://www.group22.org/gz/resource/Location/L1150,1150,AVENIDA DE LAS SUERTES C/V C/ DE ADOLFO MARSILLACH
http://www.group22.org/gz/resource/Location/L1151,1151,CALLE DE EL EMBALSE DE EL VELLÓN
http://www.group22.org/gz/resource/Location/L1152,1152,AVENIDA SALMEDINA C/V C/ DEL EMBALSE DE SAN JUAN
http://www.group22.org/gz/resource/Location/L1153,1153,AVENIDA DE VALDECULEBRAS NUM 228
http://www.group22.org/gz/resource/Location/L1154,1154,AVENIDA DE VALDECULEBRAS NUM 186
http://www.group22.org/gz/resource/Location/L1155,1155,AVENIDA DE LAS SUERTES NUM 104
http://www.group22.org/gz/resource/Location/L1156,1156,CALLE DE SILVINA OCAMPO C/V C/ DE ADOLFO MARSILLACH
http://www.group22.org/gz/resource/Location/L1157,1157,CALLE DE ALEJANDRO HUMBOLT C/V C/ DE ADOLFO MARSILLACH
http://www.group22.org/gz/resource/Location/L1158,1158,AVENIDA DE LA GRAN VÍA DEL SURESTE NUM 47
http://www.group22.org/gz/resource/Location/L1159,1159,CALLE DEL ALTO DEL RETIRO C/V CAMINO DEL SANTÍSIMO
http://www.group22.org/gz/resource/Location/L1160,1160,AVENIDA DE LAS SUERTES C/V AUTOVÍA M-45
http://www.group22.org/gz/resource/Location/L1161,1161,CALLE DE LA CAÑADA DEL SANTÍSIMO NUM 16
http://www.group22.org/gz/resource/Location/L1162,1162,AVENIDA DE LAS SUERTES C/V C/ DE LA CAÑADA DEL SANTÍSIMO
http://www.group22.org/gz/resource/Location/L1163,1163,CALLE DEL ALTO DEL RETIRO C/V AV. DE LAS SUERTES
http://www.group22.org/gz/resource/Location/L1164,1164,CALLE DE LA CAÑADA DEL SANTÍSIMO NUM 11
http://www.group22.org/gz/resource/Location/L1165,1165,AVENIDA DE LAS SUERTES NUM 80
http://www.group22.org/gz/resource/Location/L1166,1166,AVENIDA DE LAS SUERTES NUM 60
http://www.group22.org/gz/resource/Location/L1167,1167,CALLE DEL ALTO DEL RETIRO C/V C/ JUAN ANTONIO BARDEM NUM 1
http://www.group22.org/gz/resource/Location/L1168,1168,CALLE JOSÉ GUTIÉRREZ MAROTO C/V AV. DE LAS SUERTES
http://www.group22.org/gz/resource/Location/L1169,1169,AVENIDA DE LA GAVIA, FRENTE AL Nº 25
http://www.group22.org/gz/resource/Location/L1170,1170,CALLE CASTEJÓN DE HENARES C/V CTRA VILLAVERDE-VALLECAS
http://www.group22.org/gz/resource/Location/L1171,1171,CALLE DE EL SITIO DE BALER
http://www.group22.org/gz/resource/Location/L1172,1172,AVENIDA DEL MAYORAZGO, FRENTE AL Nº 8
http://www.group22.org/gz/resource/Location/L1173,1173,CALLE DE ZAZUAR NUM 22
http://www.group22.org/gz/resource/Location/L1174,1174,CALLE DE LA ISLA DE GUAM NUM 38
http://www.group22.org/gz/resource/Location/L1175,1175,AVENIDA DE CANILLEJAS A VICÁLVARO C/V C/ DE VILLABLANCA
http://www.group22.org/gz/resource/Location/L1176,1176,AVENIDA DE DAROCA, NÚM. 299 POSTERIOR
http://www.group22.org/gz/resource/Location/L1177,1177,AVENIDA DE DAROCA NUM 299
http://www.group22.org/gz/resource/Location/L1178,1178,AUTOVÍA M-40 C/V AUTOPISTA R-3
http://www.group22.org/gz/resource/Location/L1179,1179,AUTOVÍA M-40 C/V PARCELA SUR DEL CAMINO DE LOS LEÑEROS
http://www.group22.org/gz/resource/Location/L1180,1180,AUTOVÍA M-40 C/V PARCELA NORTE DEL CAMINO DE LOS LEÑEROS
http://www.group22.org/gz/resource/Location/L1181,1181,AVENIDA DE DAROCA NUM 301
http://www.group22.org/gz/resource/Location/L1182,1182,CALLE DE SAN CIPRIANO NUM 27
http://www.group22.org/gz/resource/Location/L1183,1183,CALLE DEL HORNO DE LABRADORES NUM 14
http://www.group22.org/gz/resource/Location/L1184,1184,CALLE DEL ABAD JUAN CATALÁN NUM 8-60
http://www.group22.org/gz/resource/Location/L1185,1185,CALLE DEL ABAD JUAN CATALÁN NUM 62-76
http://www.group22.org/gz/resource/Location/L1186,1186,CARRETERA VICÁLV. A EST. O'DONELL C/V C/ ABAD JUAN CATALÁN
http://www.group22.org/gz/resource/Location/L1187,1187,CARRETERA VICÁLVARO A ESTACIÓN O'DONELL, FRENTE AL Nº 31
http://www.group22.org/gz/resource/Location/L1188,1188,CARRETERA VICÁLVARO A ESTACIÓN O'DONELL, FRENTE AL Nº 2B
http://www.group22.org/gz/resource/Location/L1189,1189,CALLE DE CASALARREINA C/V PLAZA DE ALOSNO
http://www.group22.org/gz/resource/Location/L1190,1190,CALLE DE CASALARREINA, 52 C/V AV. DE DAROCA, 296
http://www.group22.org/gz/resource/Location/L1191,1191,CALLE CASALARREINA, NUM. 52 POSTERIOR
http://www.group22.org/gz/resource/Location/L1192,1192,CALLE DE CASALARREINA, FRENTE AL NUM. 41
http://www.group22.org/gz/resource/Location/L1193,1193,AVENIDA DE DAROCA NUM 296
http://www.group22.org/gz/resource/Location/L1194,1194,CAMINO VIEJO DE VICÁLVARO, ENTRE M40 Y PLAZA DE ALOSNO
http://www.group22.org/gz/resource/Location/L1195,1195,PLAZA DE JUAN CARLOS ONETTI
http://www.group22.org/gz/resource/Location/L1196,1196,PLAZA DE JUAN ROF CARBALLO
http://www.group22.org/gz/resource/Location/L1197,1197,BULEVAR DE JOSÉ PRAT NUM 24-38
http://www.group22.org/gz/resource/Location/L1198,1198,PLAZA DE LOS COOPERATIVISTAS
http://www.group22.org/gz/resource/Location/L1199,1199,PLAZA DE ROSA CHACEL
http://www.group22.org/gz/resource/Location/L1200,1200,PLAZA DE JUAN BENET
http://www.group22.org/gz/resource/Location/L1201,1201,BULEVAR DE JOSÉ PRAT NUM 6-18
http://www.group22.org/gz/resource/Location/L1202,1202,BULEVAR DE JOSÉ PRAT NUM 1
http://www.group22.org/gz/resource/Location/L1203,1203,AVENIDA DEMOCRACIA, ENTRE P. ALOSNO Y C/ TREN DE ARGANDA
http://www.group22.org/gz/resource/Location/L1204,1204,BULEVAR DE INDALECIO PRIETO NUM 7
http://www.group22.org/gz/resource/Location/L1205,1205,BULEVAR DE INDALECIO PRIETO NUM 6
http://www.group22.org/gz/resource/Location/L1206,1206,CALLE DE LA LADERA DE LOS ALMENDROS NUM 2
http://www.group22.org/gz/resource/Location/L1207,1207,CALLE DE LA LADERA DE LOS ALMENDROS NUM 46
http://www.group22.org/gz/resource/Location/L1208,1208,CALLE LADERA DE LOS ALMELDROS C/V BULEVAR DE JOSÉ PRAT NUM 1
http://www.group22.org/gz/resource/Location/L1209,1209,CALLE DEL PRAT C/V AV. DE LA AURORA BOREAL
http://www.group22.org/gz/resource/Location/L1210,1210,CALLE DE LA TENERÍA NUM 1
http://www.group22.org/gz/resource/Location/L1211,1211,CALLE DE CORDEL DE PAVONES NUM 9
http://www.group22.org/gz/resource/Location/L1212,1212,CAMINO VIEJO DE VICÁLVARO C/V PLAZA DE ALOSNO
http://www.group22.org/gz/resource/Location/L1213,1213,CALLE DE SAN CIPRIANO NUM 70
http://www.group22.org/gz/resource/Location/L1214,1214,CALLE ALTO DEL ESPARRAGAL
http://www.group22.org/gz/resource/Location/L1215,1215,CALLE DE LA DEHESA VIEJA FRENTE AL NUM 1
http://www.group22.org/gz/resource/Location/L1216,1216,GLORIETA EN CALLE DE LA DEHESA VIEJA C/V C/DE LOS AHUMAOS
http://www.group22.org/gz/resource/Location/L1217,1217,CALLE DE LA DEHESA VIEJA FRENTE AL NUM 13
http://www.group22.org/gz/resource/Location/L1218,1218,GLORIETA EN CALLE DE LA DEHESA VIEJA CV ALBERTO SANCHEZ
http://www.group22.org/gz/resource/Location/L1219,1219,CALLE DE LA DEHESA VIEJA FRENTE AL NUM 25
http://www.group22.org/gz/resource/Location/L1220,1220,GLORIETA DE LA DEHESA VIEJA C/V DE LA CUQUEÑA VIEJA
http://www.group22.org/gz/resource/Location/L1221,1221,CALLE DE LA DEHESA VIEJA FRENTE AL NUM 37
http://www.group22.org/gz/resource/Location/L1222,1222,CALLE DE FUENCEMILLÁN, ENTRE C/ DE ABRIL Y C/ DE MAYO
http://www.group22.org/gz/resource/Location/L1223,1223,CALLE DE CIRCE NUM 57
http://www.group22.org/gz/resource/Location/L1224,1224,AVENIDA DE ARCENTALES NUM 2
http://www.group22.org/gz/resource/Location/L1225,1225,AVENIDA DE ARCENTALES NUM 4
http://www.group22.org/gz/resource/Location/L1226,1226,CALLE POBLADURA DEL VALLE - C/ ARCOS DEL JALÓN
http://www.group22.org/gz/resource/Location/L1227,1227,CALLE DE ALCALÁ NUM 527
http://www.group22.org/gz/resource/Location/L1228,1228,CALLE DE FENELON NUM 17
http://www.group22.org/gz/resource/Location/L1229,1229,AVENIDA DE GUADALAJARA NUM 113
http://www.group22.org/gz/resource/Location/L1230,1230,CALLE DE RUSIA NUM 9-11
http://www.group22.org/gz/resource/Location/L1231,1231,CALLE DEL MARQUESADO DE SANTA MARTA NUM 8
http://www.group22.org/gz/resource/Location/L1232,1232,CALLE DEL MARQUESADO DE SANTA MARTA NUM 10
http://www.group22.org/gz/resource/Location/L1233,1233,CALLE DEL MARQUESADO DE SANTA MARTA NUM 12
http://www.group22.org/gz/resource/Location/L1234,1234,CALLE DE ALONSO CONTRERAS NUM 14-16
http://www.group22.org/gz/resource/Location/L1235,1235,CALLE DE ESPARTA NUM 29
http://www.group22.org/gz/resource/Location/L1236,1236,CALLE DE ESPARTA NUM 27
http://www.group22.org/gz/resource/Location/L1237,1237,CALLE DE ESPARTA NUM 25
http://www.group22.org/gz/resource/Location/L1238,1238,CALLE DE ESPARTA NUM 23
http://www.group22.org/gz/resource/Location/L1239,1239,CALLE DE RIOBAMBA NUM 8
http://www.group22.org/gz/resource/Location/L1240,1240,CALLE DE RIOBAMBA NUM 11
http://www.group22.org/gz/resource/Location/L1241,1241,CALLE DE IQUITOS NUM 8
http://www.group22.org/gz/resource/Location/L1242,1242,CALLE DE TAMPICO NUM 65
http://www.group22.org/gz/resource/Location/L1243,1243,CALLE DE TAMPICO NUM 67
http://www.group22.org/gz/resource/Location/L1244,1244,CALLE DE ALEGRÍA DE ORIA NUM 47
http://www.group22.org/gz/resource/Location/L1245,1245,CALLE DE ALEGRÍA DE ORIA NUM 52
http://www.group22.org/gz/resource/Location/L1246,1246,CALLE DE MIAMI NUM 22-24
http://www.group22.org/gz/resource/Location/L1247,1247,CALLE DE BELICE NUM 3
http://www.group22.org/gz/resource/Location/L1248,1248,CALLE DE ALCALÁ NUM 523
http://www.group22.org/gz/resource/Location/L1249,1249,CALLE DE ALCALÁ NUM 501
http://www.group22.org/gz/resource/Location/L1250,1250,CALLE DE ALCALÁ NUM 493
http://www.group22.org/gz/resource/Location/L1251,1251,CALLE DE ALCALÁ NUM 483
http://www.group22.org/gz/resource/Location/L1252,1252,CALLE DE ALCALÁ NUM 477
http://www.group22.org/gz/resource/Location/L1253,1253,CALLE DE RIOBAMBA NUM 6
http://www.group22.org/gz/resource/Location/L1254,1254,CALLE DE RIOBAMBA NUM 13-17
http://www.group22.org/gz/resource/Location/L1255,1255,CALLE DE VENTURADA NUM 46
http://www.group22.org/gz/resource/Location/L1256,1256,CALLE DE ALCALÁ NUM 479
http://www.group22.org/gz/resource/Location/L1257,1257,CALLE DE GONZALO TORRENTE BALLESTER NUM 2
http://www.group22.org/gz/resource/Location/L1258,1258,CALLE GONZALO TORRENTE BALLESTER NUM 4
http://www.group22.org/gz/resource/Location/L1259,1259,CALLE DE EUTERPE NUM 1
http://www.group22.org/gz/resource/Location/L1260,1260,CALLE DEL MARQUESADO DE SANTA MARTA NUM 6
http://www.group22.org/gz/resource/Location/L1261,1261,CALLE DE IQUITOS NUM 10C/ IQUITOS C/V C/ CAMPECHE.
http://www.group22.org/gz/resource/Location/L1262,1262,CALLE DE TESEO NUM 48
http://www.group22.org/gz/resource/Location/L1263,1263,PASEO DE GINEBRA C/V AVENIDA DE GUADALAJARA
http://www.group22.org/gz/resource/Location/L1264,1264,PASEO DE GINEBRA C/V C/ DE SUECIAPº GINEBRA C/V C/ SUECIA.
http://www.group22.org/gz/resource/Location/L1265,1265,CALLE DE MARSELLA NUM 4
http://www.group22.org/gz/resource/Location/L1266,1266,AVENIDA DE NIZA NUM 9
http://www.group22.org/gz/resource/Location/L1267,1267,CALLE JULIA GARCÍA BOUTÁN C/V C/ SUECIA Y AV. DE NIZA
http://www.group22.org/gz/resource/Location/L1268,1268,AVENIDA DE NIZA NUM 63
http://www.group22.org/gz/resource/Location/L1269,1269,AVENIDA DE ARCENTALES C/V C/ DE LA ILIADA
http://www.group22.org/gz/resource/Location/L1270,1270,PLAZA DE GRECIA
http://www.group22.org/gz/resource/Location/L1271,1271,CALLE DE SUECIA C/V PLAZA DE GRECIA Y AV. DE NIZA
http://www.group22.org/gz/resource/Location/L1272,1272,CALLE DE DÉDALO C/V C/ DE CRONOS
http://www.group22.org/gz/resource/Location/L1273,1273,CALLE ONCE NUM 7
http://www.group22.org/gz/resource/Location/L1274,1274,CALLE DE DEYANIRA NUM 1-5
http://www.group22.org/gz/resource/Location/L1275,1275,CALLE DE PASTRANA NUM 5
http://www.group22.org/gz/resource/Location/L1276,1276,CALLE DE PASTRANA NUM 10
http://www.group22.org/gz/resource/Location/L1277,1277,AVENIDA SÉPTIMA NUM 18-62
http://www.group22.org/gz/resource/Location/L1278,1278,CALLE DE VERSALLES, FRENTE AL NUM 19
http://www.group22.org/gz/resource/Location/L1279,1279,CALLE DE ALCALÁ NUM 553
http://www.group22.org/gz/resource/Location/L1280,1280,CALLE DE ALCALÁ NUM 551
http://www.group22.org/gz/resource/Location/L1281,1281,CALLE DE FUENBELLIDA NUM 35-49
http://www.group22.org/gz/resource/Location/L1282,1282,AVENIDA DEL INVIERNO NUM 1
http://www.group22.org/gz/resource/Location/L1283,1283,CALLE DE FUEMBELLIDA, FRENTEA AL NUM 35
http://www.group22.org/gz/resource/Location/L1284,1284,CALLE DE YÉCORA NUM 8-12
http://www.group22.org/gz/resource/Location/L1285,1285,CALLE DE NANCLARES DE OCA NUM 8
http://www.group22.org/gz/resource/Location/L1286,1286,CALLE DE ARCAUTE NUM 9
http://www.group22.org/gz/resource/Location/L1287,1287,CALLE DE ARCAUTE NUM 2
http://www.group22.org/gz/resource/Location/L1288,1288,CALLE DE ARCAUTE NUM 4-8
http://www.group22.org/gz/resource/Location/L1289,1289,CALLE DE TELÉMACO NUM 2
http://www.group22.org/gz/resource/Location/L1290,1290,CALLE DE GENERAL ARANAZ NUM 80-82
http://www.group22.org/gz/resource/Location/L1291,1291,CALLE DE LA ESFINGE NUM 31
http://www.group22.org/gz/resource/Location/L1292,1292,CALLE DEL CONCEJAL GINÉS MELÉNDEZ
http://www.group22.org/gz/resource/Location/L1293,1293,CALLE AÍNSA NUM 6 B
http://www.group22.org/gz/resource/Location/L1294,1294,CALLE DE JULIA GARCÍA BOUTÁN C/V C/ DE SUECIA Y SOFÍA
http://www.group22.org/gz/resource/Location/L1295,1295,CALLE DE LIVERPOOL C/ DE SOFÍA
http://www.group22.org/gz/resource/Location/L1296,1296,AVENIDA SÉPTIMA NUM 13
http://www.group22.org/gz/resource/Location/L1297,1297,CALLE DE ARACNE, FRENTE NUM 27-33
http://www.group22.org/gz/resource/Location/L1298,1298,CALLE DE PIRRA C/V C/ DE DEYANIRA
http://www.group22.org/gz/resource/Location/L1299,1299,CALLE DE PIRRA, FRENTE NUM 32
http://www.group22.org/gz/resource/Location/L1300,1300,CALLE DE PIRRA C/V C/ DE ARACNE
http://www.group22.org/gz/resource/Location/L1301,1301,CALLE DE RUFINO GONZÁLEZ NUM 66
http://www.group22.org/gz/resource/Location/L1302,1302,CALLE DE ISAAC RAMOS NUM 2
http://www.group22.org/gz/resource/Location/L1303,1303,PASEO DE LAS BARQUILLAS NUM 4
http://www.group22.org/gz/resource/Location/L1304,1304,PASEO DE LAS BARQUILLAS NUM 7
http://www.group22.org/gz/resource/Location/L1305,1305,CALLE DE LA PLAYA DE PONIENTE NUM 9
http://www.group22.org/gz/resource/Location/L1306,1306,CALLE DE LA PLAYA DE BOLNUEVO, FRENTE AL Nº 2-24
http://www.group22.org/gz/resource/Location/L1307,1307,CALLE DE LA PLAYA DE BOLNUEVO, FRENTE AL Nº 34-50
http://www.group22.org/gz/resource/Location/L1308,1308,CALLE DE LA PLAYA DE BOLNUEVO, FRENTE AL Nº 52-74
http://www.group22.org/gz/resource/Location/L1309,1309,CALLE DEL MISTRAL NUM 4
http://www.group22.org/gz/resource/Location/L1310,1310,CALLE DEL SOTAVENTO C/V C/ DEL MISTRAL NUM 3
http://www.group22.org/gz/resource/Location/L1311,1311,CALLE DE LA PLAYA DE BARLOVENTO C/V C/ DEL HURACÁN
http://www.group22.org/gz/resource/Location/L1312,1312,CALLE DEL SIMÚN C/V C/ DEL ARROYO DE LA TÍA MARTINA NUM 2
http://www.group22.org/gz/resource/Location/L1313,1313,GLORIETA PLAYA LAS CATEDRALES C/V C/ PLAYA DEL SARDINERO
http://www.group22.org/gz/resource/Location/L1314,1314,CALLE DE PLAYA TORIMBIA C/V C/ DE LA PLAYA DE BOLNUEVO
http://www.group22.org/gz/resource/Location/L1315,1315,CALLE DE PLAYA TORIMBIA C/V C/ DE LA PLAYA DE SAN JUAN
http://www.group22.org/gz/resource/Location/L1316,1316,CALLE DE PLAYA TORIMBIA C/V C/ DE LA PLAYA DE ZARAUZ
http://www.group22.org/gz/resource/Location/L1317,1317,CALLE PLAYA LAS CATEDRALES C/V C/ PLAYA DE BOLNUEVO
http://www.group22.org/gz/resource/Location/L1318,1318,CALLE PLAYA LAS CATEDRALES C/V C/ PLAYA DE SAN JUAN
http://www.group22.org/gz/resource/Location/L1319,1319,CALLE PLAYA LAS CATEDRALES C/V C/ PLAYA DE ZARAUZ
http://www.group22.org/gz/resource/Location/L1320,1320,CALLE PLAYA DE LAS CATEDRALES C/V C/ PLAYA DE ARO
http://www.group22.org/gz/resource/Location/L1321,1321,CALLE DE PLAYA DE LA CONCHA C/V C/ PLAYA DE BOLNUEVO
http://www.group22.org/gz/resource/Location/L1322,1322,CALLE DE PLAYA DE LA CONCHA C/V C/ DE PLAYA DE AMÉRICA
http://www.group22.org/gz/resource/Location/L1323,1323,CALLE DE ALHAURÍN NUM 1
http://www.group22.org/gz/resource/Location/L1324,1324,CALLE DE LA PLAYA AMÉRICA NUM 30-34
http://www.group22.org/gz/resource/Location/L1325,1325,CALLE DE LA PLAYA AMÉRICA NUM 22-26
http://www.group22.org/gz/resource/Location/L1326,1326,CALLE DE ALHAURÍN NUM 2
http://www.group22.org/gz/resource/Location/L1327,1327,CALLE DE ARCADIA C/V C/ DEL TIMÓN
http://www.group22.org/gz/resource/Location/L1328,1328,CALLE DEL GRAN PODER NUM 24
http://www.group22.org/gz/resource/Location/L1329,1329,CALLE DE ALAR DEL REY NUM 35-37
http://www.group22.org/gz/resource/Location/L1330,1330,CALLE DEL TIMÓN NUM 32
http://www.group22.org/gz/resource/Location/L1331,1331,CALLE DE ARROYOMOLINO NUM 7
http://www.group22.org/gz/resource/Location/L1332,1332,CALLE DE ALHAURÍN NUM 12
http://www.group22.org/gz/resource/Location/L1333,1333,CALLE DE ARROYOMOLINO NUM 8
http://www.group22.org/gz/resource/Location/L1334,1334,CALLE DE RIAÑO NUM 1
http://www.group22.org/gz/resource/Location/L1335,1335,PASEO DE LA VÍA VERDE DE LA GASOLINA NUM 21-23
http://www.group22.org/gz/resource/Location/L1336,1336,CALLE DE BRIONES NUM 53-63
