identifier,archive_number,district,type,location,destinatation,solar_m2
http://www.group22.org/gz/resource/GreenZones/301134,301134,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1108,http://www.group22.org/gz/resource/Destinatation/DES1,4439.0
http://www.group22.org/gz/resource/GreenZones/301135,301135,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1109,http://www.group22.org/gz/resource/Destinatation/DES1,4439.0
http://www.group22.org/gz/resource/GreenZones/301136,301136,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1110,http://www.group22.org/gz/resource/Destinatation/DES1,4439.0
http://www.group22.org/gz/resource/GreenZones/301137,301137,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1111,http://www.group22.org/gz/resource/Destinatation/DES1,2922.0
http://www.group22.org/gz/resource/GreenZones/301138,301138,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1110,http://www.group22.org/gz/resource/Destinatation/DES1,4441.0
http://www.group22.org/gz/resource/GreenZones/301139,301139,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1109,http://www.group22.org/gz/resource/Destinatation/DES1,4445.0
http://www.group22.org/gz/resource/GreenZones/301140,301140,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1112,http://www.group22.org/gz/resource/Destinatation/DES1,6909.0
http://www.group22.org/gz/resource/GreenZones/301142,301142,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1113,http://www.group22.org/gz/resource/Destinatation/DES276,28363.0
http://www.group22.org/gz/resource/GreenZones/301143,301143,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1114,http://www.group22.org/gz/resource/Destinatation/DES277,25165.0
http://www.group22.org/gz/resource/GreenZones/301144,301144,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1115,http://www.group22.org/gz/resource/Destinatation/DES38,694.0
http://www.group22.org/gz/resource/GreenZones/301145,301145,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1116,http://www.group22.org/gz/resource/Destinatation/DES1,2925.0
http://www.group22.org/gz/resource/GreenZones/301146,301146,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1117,http://www.group22.org/gz/resource/Destinatation/DES1,1377.0
http://www.group22.org/gz/resource/GreenZones/301147,301147,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1118,http://www.group22.org/gz/resource/Destinatation/DES1,4439.0
http://www.group22.org/gz/resource/GreenZones/301148,301148,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1119,http://www.group22.org/gz/resource/Destinatation/DES263,269672.0
http://www.group22.org/gz/resource/GreenZones/301149,301149,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1120,http://www.group22.org/gz/resource/Destinatation/DES1,2365.0
http://www.group22.org/gz/resource/GreenZones/301150,301150,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1121,http://www.group22.org/gz/resource/Destinatation/DES278,3426.0
http://www.group22.org/gz/resource/GreenZones/301151,301151,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1122,http://www.group22.org/gz/resource/Destinatation/DES1,4806.0
http://www.group22.org/gz/resource/GreenZones/301152,301152,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1123,http://www.group22.org/gz/resource/Destinatation/DES1,2216.0
http://www.group22.org/gz/resource/GreenZones/301153,301153,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1124,http://www.group22.org/gz/resource/Destinatation/DES1,8905.0
http://www.group22.org/gz/resource/GreenZones/301154,301154,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1125,http://www.group22.org/gz/resource/Destinatation/DES1,9751.0
http://www.group22.org/gz/resource/GreenZones/301155,301155,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1126,http://www.group22.org/gz/resource/Destinatation/DES1,2365.0
http://www.group22.org/gz/resource/GreenZones/301156,301156,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1127,http://www.group22.org/gz/resource/Destinatation/DES1,13061.0
http://www.group22.org/gz/resource/GreenZones/301157,301157,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1128,http://www.group22.org/gz/resource/Destinatation/DES1,2925.0
http://www.group22.org/gz/resource/GreenZones/301158,301158,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1129,http://www.group22.org/gz/resource/Destinatation/DES263,11620.0
http://www.group22.org/gz/resource/GreenZones/301159,301159,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1130,http://www.group22.org/gz/resource/Destinatation/DES1,4439.0
http://www.group22.org/gz/resource/GreenZones/301160,301160,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1131,http://www.group22.org/gz/resource/Destinatation/DES1,4439.0
http://www.group22.org/gz/resource/GreenZones/301161,301161,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1132,http://www.group22.org/gz/resource/Destinatation/DES279,6504.0
http://www.group22.org/gz/resource/GreenZones/301162,301162,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1133,http://www.group22.org/gz/resource/Destinatation/DES1,2546.0
http://www.group22.org/gz/resource/GreenZones/301163,301163,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1134,http://www.group22.org/gz/resource/Destinatation/DES1,1939.0
http://www.group22.org/gz/resource/GreenZones/301164,301164,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1135,http://www.group22.org/gz/resource/Destinatation/DES1,2925.0
http://www.group22.org/gz/resource/GreenZones/301165,301165,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1136,http://www.group22.org/gz/resource/Destinatation/DES1,2925.0
http://www.group22.org/gz/resource/GreenZones/301166,301166,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1137,http://www.group22.org/gz/resource/Destinatation/DES1,18044.0
http://www.group22.org/gz/resource/GreenZones/301167,301167,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1138,http://www.group22.org/gz/resource/Destinatation/DES1,2365.0
http://www.group22.org/gz/resource/GreenZones/301168,301168,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1139,http://www.group22.org/gz/resource/Destinatation/DES1,2365.0
http://www.group22.org/gz/resource/GreenZones/301169,301169,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1140,http://www.group22.org/gz/resource/Destinatation/DES1,12834.0
http://www.group22.org/gz/resource/GreenZones/301170,301170,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1141,http://www.group22.org/gz/resource/Destinatation/DES263,3795.0
http://www.group22.org/gz/resource/GreenZones/301171,301171,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1142,http://www.group22.org/gz/resource/Destinatation/DES1,17406.0
http://www.group22.org/gz/resource/GreenZones/301172,301172,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1143,http://www.group22.org/gz/resource/Destinatation/DES1,11934.0
http://www.group22.org/gz/resource/GreenZones/301173,301173,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1144,http://www.group22.org/gz/resource/Destinatation/DES263,10406.0
http://www.group22.org/gz/resource/GreenZones/301174,301174,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1145,http://www.group22.org/gz/resource/Destinatation/DES38,18063.0
http://www.group22.org/gz/resource/GreenZones/301175,301175,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1146,http://www.group22.org/gz/resource/Destinatation/DES1,1799.0
http://www.group22.org/gz/resource/GreenZones/301176,301176,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1147,http://www.group22.org/gz/resource/Destinatation/DES263,11719.0
http://www.group22.org/gz/resource/GreenZones/301177,301177,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1148,http://www.group22.org/gz/resource/Destinatation/DES263,111289.0
http://www.group22.org/gz/resource/GreenZones/301178,301178,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1149,http://www.group22.org/gz/resource/Destinatation/DES1,9407.0
http://www.group22.org/gz/resource/GreenZones/301179,301179,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1150,http://www.group22.org/gz/resource/Destinatation/DES38,5853.0
http://www.group22.org/gz/resource/GreenZones/301180,301180,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1151,http://www.group22.org/gz/resource/Destinatation/DES1,4433.0
http://www.group22.org/gz/resource/GreenZones/301181,301181,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1152,http://www.group22.org/gz/resource/Destinatation/DES1,2055.0
http://www.group22.org/gz/resource/GreenZones/301182,301182,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1153,http://www.group22.org/gz/resource/Destinatation/DES1,2303.0
http://www.group22.org/gz/resource/GreenZones/301183,301183,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1154,http://www.group22.org/gz/resource/Destinatation/DES1,2297.0
http://www.group22.org/gz/resource/GreenZones/301184,301184,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1155,http://www.group22.org/gz/resource/Destinatation/DES1,1377.0
http://www.group22.org/gz/resource/GreenZones/301185,301185,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1156,http://www.group22.org/gz/resource/Destinatation/DES1,1939.0
http://www.group22.org/gz/resource/GreenZones/301186,301186,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1157,http://www.group22.org/gz/resource/Destinatation/DES1,1939.0
http://www.group22.org/gz/resource/GreenZones/301187,301187,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1158,http://www.group22.org/gz/resource/Destinatation/DES1,1695.0
http://www.group22.org/gz/resource/GreenZones/301188,301188,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1159,http://www.group22.org/gz/resource/Destinatation/DES38,26021.0
http://www.group22.org/gz/resource/GreenZones/301189,301189,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1160,http://www.group22.org/gz/resource/Destinatation/DES263,7243.0
