CODIGO;"ZONA VERDE / 
VIA PUBLICA";DISTRITO;DIRECCION;COMPLEMENTO DE DIRECCI‡N ;COORD, X;COORD, Y;SISTEMA DE COORDENADAS;FECHA DATOS;Longitud;Latitud
FUE_08_0154;VP;FUENCARRAL-EL PARDO;CALLE MONFORTE DE LEMOS 34;JUNTO CC LA VAGUADA;439950,08;4481131,74;ETRS89 / UTM  Zona 30N;ago.-22;-3.7084618;40.4787026
FUE_08_0155;ZV;FUENCARRAL-EL PARDO;CALLE MENCHU AJALMIL 2;CV CALLE MAR÷A TERESA DE CALCUTA;438429,37;4482666,43;ETRS89 / UTM  Zona 30N;ago.-22;-3.7265506;40.4924162
FUE_08_0156;ZV;FUENCARRAL-EL PARDO;CALLE MADRE TERESA DE CALCUTA 61;ENTRE CALLE FEDERICA MONTSENY Y CALLE MARI PEPA COLOMER;438302,37;4482528,05;ETRS89 / UTM  Zona 30N;ago.-22;-3.7280357;40.4911602
FUE_08_0157;VP;FUENCARRAL-EL PARDO;AV. CAMINO DE SANTIAGO Nß 25;JUNTO A ZONA INFANTIL;442924,48;4483727,18;ETRS89 / UTM  Zona 30N;ago.-22;-3.6736062;40.5022931
FUE_08_0158;VP;FUENCARRAL-EL PARDO;CALLE DE SAN JUAN DE ORTEGA Nß 86;JUNTO A ZONA INFANTIL;442762,33;4484338,64;ETRS89 / UTM  Zona 30N;ago.-22;-3.6755751;40.5077902
FUE_08_0159;ZV;FUENCARRAL-EL PARDO;MONASTERIO DE OSEIRA, 2;JUNTO A CARRIL BICI;440856,49;4484389,54;ETRS89 / UTM  Zona 30N;ago.-22;-3.6980729;40.5081151
FUE_08_0160;ZV;FUENCARRAL-EL PARDO;AVENIDA VENTISQUERO DE LA CONDESA 2;PARQUE ANA TUTOR;439366,88;4481654,65;ETRS89 / UTM  Zona 30N;ago.-22;-3.7153918;40.4833708
FUE_08_0161;ZV;FUENCARRAL-EL PARDO;CALLE PUENTE LA REINA Nß 48;JUNTO A ZONA INFANTIL PZA. INT. CASTILLO DE JACA ;442608,66;4483778,51;ETRS89 / UTM  Zona 30N;ago.-22;-3.677338;40.5027337
FUE_08_0162;ZV;FUENCARRAL-EL PARDO;PZA. TRES OLIVOS 26;FRENTE AL Nß26;441518,69;4483623,18;ETRS89 / UTM  Zona 30N;ago.-22;-3.6901867;40.5012584
FUE_08_0163;ZV;FUENCARRAL-EL PARDO;CALLE BRAILLE 7;PARQUE FUENTE CHICA;441316,16;4482984,29;ETRS89 / UTM  Zona 30N;ago.-22;-3.6925175;40.4954887
FUE_08_0164;ZV;FUENCARRAL-EL PARDO;CALLE ALONSO QUIJANO 45;ZV C/V RONDA CABALLERO DE LA MANCHA;441696,33;4483690,86;ETRS89 / UTM  Zona 30N;ago.-22;-3.6880966;40.5018806
FUE_08_0165;ZV;FUENCARRAL-EL PARDO;CALLE BERDÈN 2;C/V CASTILLO DE CANDANCHÈ;442463,65;4484273,04;ETRS89 / UTM  Zona 30N;ago.-22;-3.6790942;40.5071786
FUE_08_0166;VP;FUENCARRAL-EL PARDO;AV. CAMINO DE SANTIAGO 50;C/V AV. SANTO DOMINGO DE LA CALZADA (METRO LIGERO);443254,44;4484389,53;ETRS89 / UTM  Zona 30N;ago.-22;-3.6697717;40.5082825
FUE_08_0167;ZV;FUENCARRAL-EL PARDO;PASEO ALAMEDILLAS 6;EN CAMINO, FRENTE CENTRO DEPORTIVO MUNICIPAL SANTA ANA;441047,33;4483292,06;ETRS89 / UTM  Zona 30N;ago.-22;-3.6957184;40.4982422
FUE_08_0168;ZV;FUENCARRAL-EL PARDO;CALLE VILLAVA 15 ;C/V PUENTE LA REINA;442696,2;4483556,74;ETRS89 / UTM  Zona 30N;ago.-22;-3.6762848;40.500742
FUE_08_0169;ZV;FUENCARRAL-EL PARDO;CALLE JOAQUIN LORENZO 5B;PARQUE ENTRE C/VALLE DE MENA Y JOAQU÷N LORENZO;438845,03;4480387,12;ETRS89 / UTM  Zona 30N;ago.-22;-3.7214262;40.4719141
FUE_08_0170;VP;FUENCARRAL-EL PARDO;AV. PADRE CIPRIANO FRENTE Nß 23;CV C/ SAN PACIANO;434086,35;4485588,05;ETRS89 / UTM  Zona 30N;ago.-22;-3.7780992;40.5184012
FUE_08_0171;ZV;FUENCARRAL-EL PARDO;MARIA DE MAEZTU 7;CV CALLE IRENE CABA ALBA, JUNTO ZONA INFANTIL;438023,89;4482207,56;ETRS89 / UTM  Zona 30N;ago.-22;-3.7312902;40.4882524
FUE_08_0172;ZV;FUENCARRAL-EL PARDO;CALLE SAN MILLµN DE LA COGOLLA Nß 14 ;CV C/ VALCARLOS, µREA CANINA;443406,12;4483778,62;ETRS89 / UTM  Zona 30N;ago.-22;-3.6679269;40.5027895
FUE_08_0173;ZV;FUENCARRAL-EL PARDO;C/SANGENJO Nß29 ;µREA CANINA PARQUE DE LA SUPERMANZANA 7;440656,3;4481911,19;ETRS89 / UTM  Zona 30N;ago.-22;-3.7002034;40.4857749
FUE_08_0174;ZV;FUENCARRAL-EL PARDO;CALLE MARIA DE MAEZTU,1;MADRE TERESA DE CALCUTA;437890,1;4482102,35;ETRS89 / UTM  Zona 30N;ago.-22;-3.7328584;40.4872946
FUE_08_0175;ZV;FUENCARRAL-EL PARDO;CALLE PALAS DE REY, 17;C/V FR‡MISTA;443017,77;4484619,27;ETRS89 / UTM  Zona 30N;ago.-22;-3.6725856;40.5103358
FUE_08_0176;ZV;FUENCARRAL-EL PARDO;CALLE SAN JUAN DE ORTEGA, 20 E;FRENTE Nß 20, JUNTO µREA INFANTIL;442813,65;4483868,45;ETRS89 / UTM  Zona 30N;ago.-22;-3.6749269;40.5035581
FUE_08_0177;ZV;FUENCARRAL-EL PARDO;AVENIDA MONASTERIO DE EL ESCORIAL, 38;;440558,75;4483936,21;ETRS89 / UTM  Zona 30N;ago.-22;-3.7015443;40.50401
FUE_08_0178;ZV;FUENCARRAL-EL PARDO;AVENIDA MONASTERIO DE EL ESCORIAL, 14;;440023,2;4483967,48;ETRS89 / UTM  Zona 30N;ago.-22;-3.7078675;40.5042532
FUE_08_0179;ZV;FUENCARRAL-EL PARDO;C/PICO BALAITUS, 16 C/V PZA. PICO SALVAGUARDA,5;JUNTO ZONA INFANTIL;438935,75;4481567;ETRS89 / UTM  Zona 30N;ago.-22;-3.7204697;40.4825496
FUE_08_0180;ZV;FUENCARRAL-EL PARDO;C/ PICO MAJALASNA, 3 ;JUNTO ZONA DEPORTIVA;438854,32;4481653,72;ETRS89 / UTM  Zona 30N;ago.-22;-3.7214388;40.4833248
FUE_08_0181;ZV;FUENCARRAL-EL PARDO;C/VILLACAST÷N 14 POSTERIOR C/V CALLE HONTALBILLA, 12;JUNTO ZONA DEPORTIVA;441515,61;4482630,51;ETRS89 / UTM  Zona 30N;ago.-22;-3.6901314;40.4923158
FUE_08_0182;ZV;FUENCARRAL-EL PARDO;PLAZA DEL BAILE 3;;441658,31;4482930,49;ETRS89 / UTM  Zona 30N;ago.-22;-3.6884752;40.4950282
FUE_08_0183;ZV;FUENCARRAL-EL PARDO;AV. MONASTERIO DE EL ESCORIAL, 80;JUNTO ZONA INFANTIL;441244,1;4484470,1;ETRS89 / UTM  Zona 30N;ago.-22;-3.6935057;40.5088683
FUE_08_0184;ZV;FUENCARRAL-EL PARDO;COSTA BRAVA, 30;FUENTE EL SACERAL;439562,45;4483183,5;ETRS89 / UTM  Zona 30N;ago.-22;-3.7132303;40.4971574
FUE_08_0185;ZV;FUENCARRAL-EL PARDO;C/ MANUEL VILLARTA, C.V. C/ ISLAS PALAOS;JUNTO ZONA INFANTIL;441881,98;4483077,08;ETRS89 / UTM  Zona 30N;ago.-22;-3.6858494;40.4963644
FUE_08_0186;ZV;FUENCARRAL-EL PARDO;PASEO SAN MILLµN DE LA COGOLLA, 5 B;CV POBLACI‡N DE CAMPO / SAN MIGUEL DEL CAMINO, CERCA DE ZONA INFANTIL;443228,8;4483957,96;ETRS89 / UTM  Zona 30N;ago.-22;-3.6700356;40.504393
FUE_08_0187;VP;FUENCARRAL-EL PARDO;AVD BETANZOS 37;JUNTO ESCUELA INFANTIL Y CENTRO ACTIVIDADES;439621,55;4480503,14ˇ;ETRS89 / UTM  Zona 30N;ago.-22;-3.7122776;40.4730161
FB_140001;ZV;FUENCARRAL-EL PARDO;DISTRITO C - LAS TABLAS;FASE 3;443451,1;4485296;ETRS89 / UTM  Zona 30N;ago.-22;-3.6675316;40.5164617
FB_140002;ZV;FUENCARRAL-EL PARDO;DISTRITO C - LAS TABLAS;FASE 3;443899,6;4484780,2;ETRS89 / UTM  Zona 30N;ago.-22;-3.6621919;40.5118457
FB_140003;ZV;FUENCARRAL-EL PARDO;DISTRITO C - LAS TABLAS;FASE 3;444097,5;4484879,3;ETRS89 / UTM  Zona 30N;ago.-22;-3.6598648;40.5127518
F4T01;ZV;FUENCARRAL-EL PARDO;CUATRO TORRES;PLAZA PÈBLICA SUR;441726,44;4480924,85;ETRS89 / UTM  Zona 30N;ago.-22;-3.6874869;40.4769654
F4T02;ZV;FUENCARRAL-EL PARDO;CUATRO TORRES;PLAZA PÈBLICA SUR;441679,16;4480943,67;ETRS89 / UTM  Zona 30N;ago.-22;-3.6880464;40.4771316
F4T03;ZV;FUENCARRAL-EL PARDO;CUATRO TORRES;PLAZA PÈBLICA SUR;441692,4;4480962,86;ETRS89 / UTM  Zona 30N;ago.-22;-3.687892;40.4773054
F4T04;ZV;FUENCARRAL-EL PARDO;CUATRO TORRES;PLAZA PÈBLICA NORTE;441697,68;4481041,43;ETRS89 / UTM  Zona 30N;ago.-22;-3.6878369;40.4780136
F4T05;ZV;FUENCARRAL-EL PARDO;CUATRO TORRES;PLAZA PÈBLICA NORTE;441699;4481014,09;ETRS89 / UTM  Zona 30N;ago.-22;-3.6878188;40.4777674
F4T06;ZV;FUENCARRAL-EL PARDO;CUATRO TORRES;PLAZA PÈBLICA NORTE;441731,31;4481032,61;ETRS89 / UTM  Zona 30N;ago.-22;-3.6874394;40.4779365
F4T07;ZV;FUENCARRAL-EL PARDO;CUATRO TORRES;PLAZA PÈBLICA NORTE;441728;4481007,09;ETRS89 / UTM  Zona 30N;ago.-22;-3.6874761;40.4777063
F4T08;ZV;FUENCARRAL-EL PARDO;CUATRO TORRES;PLAZA PÈBLICA NORTE;441750,78;4481010,06;ETRS89 / UTM  Zona 30N;ago.-22;-3.6872076;40.4777347
F4T09;ZV;FUENCARRAL-EL PARDO;CUATRO TORRES;PARQUE CALEIDO NORTE;441750,78;4481010,06;ETRS89 / UTM  Zona 30N;ago.-22;-3.6872076;40.4777347
F4T10;ZV;FUENCARRAL-EL PARDO;CUATRO TORRES;PARQUE CALEIDO SUR;441750,78;4481010,06;ETRS89 / UTM  Zona 30N;ago.-22;-3.6872076;40.4777347
F4T11;ZV;FUENCARRAL-EL PARDO;CUATRO TORRES;PARQUE CALEIDO OESTE;441750,78;4481010,06;ETRS89 / UTM  Zona 30N;ago.-22;-3.6872076;40.4777347
FUE_09_0001;ZV;MONCLOA-ARAVACA;CALLE 30;CALLE ARROYOFRESNO 15;436992,6973;4480649,937;ETRS89 / UTM  Zona 30N;ago.-22;-3.743302;40.4741433
FUE_09_0002;ZV;MONCLOA-ARAVACA;TALUD PTE. DE LOS FRANCESES;C/ANICETO MARINAS 120;437619,3208;4476176,064;ETRS89 / UTM  Zona 30N;ago.-22;-3.7354707;40.4338883
FUE_09_0003;ZV;MONCLOA-ARAVACA;Pß ANICETO MARINAS;C/ANICETO MARINAS Nß 66;438250,5399;4475305,731;ETRS89 / UTM  Zona 30N;ago.-22;-3.7279446;40.4260951
FUE_09_0004;ZV;MONCLOA-ARAVACA;Pß ANICETO MARINAS;C/ANICETO MARINAS Nß 96;438000,2421;4475573,246;ETRS89 / UTM  Zona 30N;ago.-22;-3.7309212;40.4284864
FUE_09_0005;ZV;MONCLOA-ARAVACA;Pß ANICETO MARINAS;C/ANICETO MARINAS 120;437641,1617;4476085,483;ETRS89 / UTM  Zona 30N;ago.-22;-3.7352043;40.4330739
FUE_09_0006;ZV;MONCLOA-ARAVACA;RIBERA DEL MANZANARES - MARGEN DERECHA;CALLE RIBERA DEL MANZANARES 136;437660,9651;4475863,331;ETRS89 / UTM  Zona 30N;ago.-22;-3.734949;40.4310742
FUE_09_0007;VP;MONCLOA-ARAVACA;PASEO DEL REY;;438573,9938;4475354,302;ETRS89 / UTM  Zona 30N;ago.-22;-3.7241366;40.4265566
FUE_09_0008;ZV;MONCLOA-ARAVACA;RIBERA DEL MANZANARES - MARGEN DERECHA;CALLE RIBERA DEL MANZANARES 75;438248,1159;4475217,781;ETRS89 / UTM  Zona 30N;ago.-22;-3.7279646;40.4253026
FUE_09_0009;ZV;MONCLOA-ARAVACA;RIBERA DEL MANZANARES - MARGEN DERECHA;CALLE RIBERA DEL MANZANARES 40;438399,0505;4475066,948;ETRS89 / UTM  Zona 30N;ago.-22;-3.7261709;40.4239551
FUE_09_0010;ZV;MONCLOA-ARAVACA;COL. DEL MANZANARES;PASEO COMANDANTE FORTEA N ß25;437964,0523;4475296,865;ETRS89 / UTM  Zona 30N;ago.-22;-3.7313208;40.425994
FUE_09_0011;ZV;MONCLOA-ARAVACA;COL. DEL MANZANARES;PASEO COMANDANTE FORTEA N ß25;437922,0147;4475317,745;ETRS89 / UTM  Zona 30N;ago.-22;-3.7318184;40.4261789
FUE_09_0012;ZV;MONCLOA-ARAVACA;AVDA. DE GALAXIA I;;433413,9948;4478967,796;ETRS89 / UTM  Zona 30N;ago.-22;-3.7853401;40.458711
FUE_09_0015;ZV;MONCLOA-ARAVACA;INTBL. MOZART;;438617,1443;4475061,035;ETRS89 / UTM  Zona 30N;ago.-22;-3.7235996;40.423918
FUE_09_0016;ZV;MONCLOA-ARAVACA;LA HORCA;CALLE BRÈJULA, 73;432985,1007;4478497,817;ETRS89 / UTM  Zona 30N;ago.-22;-3.7903485;40.4544428
FUE_09_0017;ZV;MONCLOA-ARAVACA;Pß ERMITA - VILLA ADRIANA;CALLE ARDALES Nß 26;433840,5059;4479316,893;ETRS89 / UTM  Zona 30N;ago.-22;-3.7803464;40.4618897
FUE_09_0018;ZV;MONCLOA-ARAVACA;Pß ERMITA - VILLA ADRIANA;CALLE ARDALES Nß 26;433766,0106;4479334,704;ETRS89 / UTM  Zona 30N;ago.-22;-3.7812269;40.4620442
FUE_09_0019;ZV;MONCLOA-ARAVACA;JARD÷N DE LA PZA. DE LA IGLESIA ARAVACA;CALLE CAROLI Nß 22;433594,2766;4478753,653;ETRS89 / UTM  Zona 30N;ago.-22;-3.7831915;40.4567963
FUE_09_0020;ZV;MONCLOA-ARAVACA;JARDINES C/ DE LA BAJA DE LA IGLESIA;CALLE GOLONDRINA 4;433698,3632;4478677,401;ETRS89 / UTM  Zona 30N;ago.-22;-3.7819561;40.4561177
FUE_09_0021;ZV;MONCLOA-ARAVACA;JARDINES PINILLA;CALLE PINILLA Nß36;433961,8156;4478491,087;ETRS89 / UTM  Zona 30N;ago.-22;-3.7788298;40.4544603
FUE_09_0022;ZV;MONCLOA-ARAVACA;PARQUE ARROYO POZUELO;FRENTE CALLE DEL ENEBRO;434658,8925;4478160,307;ETRS89 / UTM  Zona 30N;ago.-22;-3.7705755;40.4515357
FUE_09_0023;ZV;MONCLOA-ARAVACA;PARQUE ARROYO POZUELO;FRENTE A CALLE DEL ALCORNOQUE;434825,3084;4478170,256;ETRS89 / UTM  Zona 30N;ago.-22;-3.768614;40.4516384
FUE_09_0024;ZV;MONCLOA-ARAVACA;PARQUE ARROYO POZUELO;FRENTE CALLE DEL ENEBRO;434686,2209;4478220,988;ETRS89 / UTM  Zona 30N;ago.-22;-3.7702594;40.4520845
FUE_09_0025;ZV;MONCLOA-ARAVACA;PARQUE ARROYO POZUELO;CALLE ARROYO PUZUELO, 71. CERCA DE ZONA INFANTIL;434095,49;4478300,38;ETRS89 / UTM  Zona 30N;ago.-22;-3.7772337;40.452753
FUE_09_0026;ZV;MONCLOA-ARAVACA;PARQUE ARROYO POZUELO;CALLE VIRGEN DE LOS ROSALES 44, CERCANA A LAS PISTAS DE PETANCA;434191,92;4478382,44;ETRS89 / UTM  Zona 30N;ago.-22;-3.776105;40.4534999
FUE_09_0027;ZV;MONCLOA-ARAVACA;PARQUE DE LA BOMBILLA;AVENIDA VALLADOLID FRENTE A C/ LOECHES;437933,3786;4475942,019;ETRS89 / UTM  Zona 30N;ago.-22;-3.7317454;40.4318035
FUE_09_0028;ZV;MONCLOA-ARAVACA;PARQUE DE LA BOMBILLA;AVENIDA DE VALLADOLID N 81,;437868,303;4476042,57;ETRS89 / UTM  Zona 30N;ago.-22;-3.7325224;40.4327044
FUE_09_0029;ZV;MONCLOA-ARAVACA;PARQUE DE LA BOMBILLA;JUNTO A CASETA DE JARDINEROS;438384,3779;4475367,37;ETRS89 / UTM  Zona 30N;ago.-22;-3.7263729;40.4266603
FUE_09_0030;ZV;MONCLOA-ARAVACA;PARQUE DE LA BOMBILLA;JUNTO A JUEGOS INFANTILES;438260,9317;4475477,582;ETRS89 / UTM  Zona 30N;ago.-22;-3.7278388;40.427644
FUE_09_0032;ZV;MONCLOA-ARAVACA;ROSAS DE ARAVACA;CALLE ROSAS DE ARAVACA CV CALLE CARRETERA DE HÈMERA;433678,1574;4478130,668;ETRS89 / UTM  Zona 30N;ago.-22;-3.7821372;40.451191
FUE_09_0033;ZV;MONCLOA-ARAVACA;CERRO VALDECAHONDE;AVENIDA DEL TALGO 46;433075,2253;4477753,532;ETRS89 / UTM  Zona 30N;ago.-22;-3.7892072;40.4477453
FUE_09_0036;ZV;MONCLOA-ARAVACA;EL DISCO;CALLE CORONA AUSTRAL 16;433216,9611;4477953,682;ETRS89 / UTM  Zona 30N;ago.-22;-3.7875571;40.4495597
FUE_09_0037;ZV;MONCLOA-ARAVACA;EL DISCO;CALLE UNICORNIO Nß 36;433009,2713;4478033,494;ETRS89 / UTM  Zona 30N;ago.-22;-3.7900145;40.4502619
FUE_09_0038;ZV;MONCLOA-ARAVACA;PINAR ROSA LUXEMBURGO;CALLE ENEBRO 6;434725,9014;4478090,656;ETRS89 / UTM  Zona 30N;ago.-22;-3.7697781;40.4509135
FUE_09_0039;ZV;MONCLOA-ARAVACA;COL. ROSA LUXEMBURGO;CALLE AZAFRAN 16;435076,7378;4477970,772;ETRS89 / UTM  Zona 30N;ago.-22;-3.7656287;40.449861
FUE_09_0040;ZV;MONCLOA-ARAVACA;COL. ROSA LUXEMBURGO;CALLE DEL BOTIJO 3;434364,6549;4477965,519;ETRS89 / UTM  Zona 30N;ago.-22;-3.774025;40.4497578
FUE_09_0041;ZV;MONCLOA-ARAVACA;COL. ROSA LUXEMBURGO;C/ DEL TOMILLO 1;434367,8368;4478070,6;ETRS89 / UTM  Zona 30N;ago.-22;-3.7739983;40.4507046
FUE_09_0042;ZV;MONCLOA-ARAVACA;COL. ROSA LUXEMBURGO;C/BARDEGUERAL 12;434496,4283;4478001,678;ETRS89 / UTM  Zona 30N;ago.-22;-3.7724748;40.4500939
FUE_09_0043;ZV;MONCLOA-ARAVACA;COL. ROSA LUXEMBURGO;C/ROSA DE LUXEMBURO 31;434368,8723;4478013,09;ETRS89 / UTM  Zona 30N;ago.-22;-3.7739802;40.4501866
FUE_09_0044;ZV;MONCLOA-ARAVACA;CALLE ROSA DE LUXEMBURGO 56;JUNTO ZONA INFANTIL;434102,92;4478154,05;ETRS89 / UTM  Zona 30N;ago.-22;-3.7771309;40.4514354
FUE_09_0045;ZV;MONCLOA-ARAVACA;COL. ROSA LUXEMBURGO;C/ROSA DE LUXEMBURO 55;434051,6385;4478106,704;ETRS89 / UTM  Zona 30N;ago.-22;-3.7777306;40.4510048
FUE_09_0046;ZV;MONCLOA-ARAVACA;COL. ROSA LUXEMBURGO;C/ DE LOS MINERALES 10;433963,932;4478210,895;ETRS89 / UTM  Zona 30N;ago.-22;-3.7787758;40.4519365
FUE_09_0047;ZV;MONCLOA-ARAVACA;COL. ROSA LUXEMBURGO;CALLE ABEJARUCO 16;434758,9806;4477909,025;ETRS89 / UTM  Zona 30N;ago.-22;-3.7693694;40.4492799
FUE_09_0048;ZV;MONCLOA-ARAVACA;PARQUE BLAS DE OTERO;;439094,0902;4479654,735;ETRS89 / UTM  Zona 30N;ago.-22;-3.7184181;40.4653349
FUE_09_0049;ZV;MONCLOA-ARAVACA;PINAR Cß CERRO µGUILA;;435557,4531;4478274,209;ETRS89 / UTM  Zona 30N;ago.-22;-3.7599911;40.4526319
FUE_09_0050;ZV;MONCLOA-ARAVACA;PO PINTOR ROSALES, DEL Nß:50;PASEO DE PINTOR ROSALES;438751,0429;4475630,725;ETRS89 / UTM  Zona 30N;ago.-22;-3.7220761;40.4290598
FUE_09_0051;ZV;MONCLOA-ARAVACA;CALLE ISLA DE OZA CV CALLE ISLA DE ALEGRANZA;ZV LAS ISLAS;438858,6637;4479452,437;ETRS89 / UTM  Zona 30N;ago.-22;-3.7211754;40.4634952
FUE_09_0052;ZV;MONCLOA-ARAVACA;LAS ISLAS;CALLE ISLA DE ALEGRANZA CV AVDA  MARTIRES MARISTAS;438648,3137;4479206,918;ETRS89 / UTM  Zona 30N;ago.-22;-3.7236326;40.461268
FUE_09_0053;ZV;MONCLOA-ARAVACA;CALLE ISLA DE OZA Nß 61;JUNTO ZONA INFANTIL;438894,06;4479518,32;ETRS89 / UTM  Zona 30N;ago.-22;-3.7207642;40.4640913
FUE_09_0054;VP;MONCLOA-ARAVACA;CL PRINCESA, DE LA Nß:71;;439163,2171;4475932,507;ETRS89 / UTM  Zona 30N;ago.-22;-3.7172461;40.4318086
FUE_09_0055;VP;MONCLOA-ARAVACA;PASEO DE PINTOR ROSALES ESQ PSO MORET;PASEO DE PINTOR ROSALES;438474,7556;4476018,3;ETRS89 / UTM  Zona 30N;ago.-22;-3.7253705;40.4325308
FUE_09_0056;VP;MONCLOA-ARAVACA;PASEO DE PINTOR ROSALES Nß 16;ESQ C/ REY FRANCISCO;439045,75;4475290,37;ETRS89 / UTM  Zona 30N;ago.-22;-3.7185694;40.4260154
FUE_09_0057;ZV;MONCLOA-ARAVACA;CIUDAD DE LOS POETAS;CALLE VALDESANGIL 2;439092,1135;4479794,536;ETRS89 / UTM  Zona 30N;ago.-22;-3.7184548;40.4665941
FUE_09_0058;ZV;MONCLOA-ARAVACA;SACONIA;CALLE VALDERREY, 40;438950,7702;4479898,828;ETRS89 / UTM  Zona 30N;ago.-22;-3.7201319;40.4675232
FUE_09_0059;ZV;MONCLOA-ARAVACA;CIUDAD DE LOS POETAS;CALLE VALDESANGIL 2;439110,8503;4479778,906;ETRS89 / UTM  Zona 30N;ago.-22;-3.7182323;40.4664547
FUE_09_0060;ZV;MONCLOA-ARAVACA;CIUDAD DE LOS POETAS;CALLE VALDESANGIL 12;439221,4171;4479834,875;ETRS89 / UTM  Zona 30N;ago.-22;-3.7169335;40.466967
FUE_09_0061;ZV;MONCLOA-ARAVACA;CIUDAD DE LOS POETAS;CALLE VALDEVERDEJA, 13;439285,8536;4479814,484;ETRS89 / UTM  Zona 30N;ago.-22;-3.7161716;40.4667879
FUE_09_0062;VP;MONCLOA-ARAVACA;CALLE PRINCESA 33;ESQ C/ REY FRANCISCO;439374,18;4475539,53;ETRS89 / UTM  Zona 30N;ago.-22;-3.7147217;40.4282839
FUE_09_0063;ZV;MONCLOA-ARAVACA;PAR VALDERROMµN;CALLE VALDERROMAN 25;438909,0313;4480215,971;ETRS89 / UTM  Zona 30N;ago.-22;-3.7206548;40.4703771
FUE_09_0065;ZV;MONCLOA-ARAVACA;PARQUE DE FRANCOS RDGUEZ.;"CALLE DEL ARQUITECTO SµNCHEZ ARCAS, 50.
ANTES CALLE ALMIRANTE FRANCISCO MORENO 50
";439274,693;4478277,695;ETRS89 / UTM  Zona 30N;ago.-22;-3.7161562;40.4529432
FUE_09_0066;ZV;MONCLOA-ARAVACA;PARQUE DE FRANCOS RDGUEZ.;"CALLE DEL ARQUITECTO SµNCHEZ ARCAS, 50.
ANTES CALLE ALMIRANTE FRANCISCO MORENO 50
";439344,4113;4478357,135;ETRS89 / UTM  Zona 30N;ago.-22;-3.7153416;40.4536639
FUE_09_0067;ZV;MONCLOA-ARAVACA;ALMANSA, 97-99;;439450,335;4477831,921;ETRS89 / UTM  Zona 30N;ago.-22;-3.7140423;40.4489403
FUE_09_0068;ZV;MONCLOA-ARAVACA;PARQUE DE FRANCOS RDGUEZ.;AVENIDA DE LAS MORERAS 20;439426,5047;4478340,334;ETRS89 / UTM  Zona 30N;ago.-22;-3.714372;40.4535185
FUE_09_0073;ZV;MONCLOA-ARAVACA;RAFAEL VILLA;C/RAFAEL VILLA Nß 43;430026,7695;4480446,248;ETRS89 / UTM  Zona 30N;ago.-22;-3.8254494;40.4717507
FUE_09_0074;ZV;MONCLOA-ARAVACA;DR. FEDERICO RUBIO Y GALI;AV. DR. FEDERICO RUBIO Y GALI Nß 73;439448,0471;4478733,346;ETRS89 / UTM  Zona 30N;ago.-22;-3.7141553;40.4570605
FUE_09_0075;ZV;MONCLOA-ARAVACA;PARQUE LA RINCONADA;;435090,3922;4478797,447;ETRS89 / UTM  Zona 30N;ago.-22;-3.7655523;40.457309
FUE_09_0076;ZV;MONCLOA-ARAVACA;PARQUE DEL CEMENTERIO;CAMINO DE LA ZARZUELA Nß 28;433194,9243;4479838,694;ETRS89 / UTM  Zona 30N;ago.-22;-3.7880153;40.4665386
FUE_09_0077;ZV;MONCLOA-ARAVACA;LA BUGANVILLA;;435006,7738;4478572,846;ETRS89 / UTM  Zona 30N;ago.-22;-3.7665154;40.4552792
FUE_09_0078;ZV;MONCLOA-ARAVACA;PARQUE DEL CEMENTERIO;CALLE DE LA SALLE Nß 25;433307,6949;4479884,073;ETRS89 / UTM  Zona 30N;ago.-22;-3.78669;40.4669564
FUE_09_0079;ZV;MONCLOA-ARAVACA;CABELLERA DE BERENICE 42;VALDEMAR÷N OESTE;433220,4143;4480307,476;ETRS89 / UTM  Zona 30N;ago.-22;-3.787764;40.4707636
FUE_09_0080;ZV;MONCLOA-ARAVACA;PARQUE SEXTA AVDA.;;430633,6802;4480058,18;ETRS89 / UTM  Zona 30N;ago.-22;-3.8182482;40.4683058
FUE_09_0081;ZV;MONCLOA-ARAVACA;PARQUE FEDERICO AGUSTI;C/FEDERICO AGUSTI 2;429544,6864;4480686,744;ETRS89 / UTM  Zona 30N;ago.-22;-3.8311625;40.4738763
FUE_09_0084;ZV;MONCLOA-ARAVACA;COL. VALDEZARZA;CALLE ALCALDE MART÷N ALZAGA 22;439618,0284;4479324,177;ETRS89 / UTM  Zona 30N;ago.-22;-3.7122069;40.4623953
FUE_09_0085;ZV;MONCLOA-ARAVACA;COL. VALDEZARZA;CALLE SAN RESTITUTO 26;439628,6686;4479581,978;ETRS89 / UTM  Zona 30N;ago.-22;-3.7121059;40.4647185
FUE_09_0086;ZV;MONCLOA-ARAVACA;COL. VALDEZARZA;CALLE SAN RESTITUTO 72;439266,7218;4479598,243;ETRS89 / UTM  Zona 30N;ago.-22;-3.7163765;40.4648386
FUE_09_0087;ZV;MONCLOA-ARAVACA;AMPLIACI‡N PARQUE ARROYO  POZUELO;CALLE ESCULTOR PERESEJO N ß80;432990,4203;4478343,146;ETRS89 / UTM  Zona 30N;ago.-22;-3.7902695;40.4530499
FUE_09_0088;ZV;MONCLOA-ARAVACA;AMPLIACI‡N PARQUE ARROYO  POZUELO;CALLE ESCULTOR PERESEJO N ß81;432810,8128;4478253,868;ETRS89 / UTM  Zona 30N;ago.-22;-3.792378;40.4522312
