identificador,matricula,distrito,barrio,calle,num_finca,location
http://www.group10.org/pl/resource/ParkingMeter/PM205410832,205410832,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1138,1,http://www.group10.org/pl/resource/Location/L31200
http://www.group10.org/pl/resource/ParkingMeter/PM205410788,205410788,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1139,6,http://www.group10.org/pl/resource/Location/L31201
http://www.group10.org/pl/resource/ParkingMeter/PM205410861,205410861,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1141,3,http://www.group10.org/pl/resource/Location/L31202
http://www.group10.org/pl/resource/ParkingMeter/PM205410817,205410817,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1141,15,http://www.group10.org/pl/resource/Location/L31203
http://www.group10.org/pl/resource/ParkingMeter/PM205410823,205410823,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1141,27,http://www.group10.org/pl/resource/Location/L31205
http://www.group10.org/pl/resource/ParkingMeter/PM205410775,205410775,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1143,5,http://www.group10.org/pl/resource/Location/L31207
http://www.group10.org/pl/resource/ParkingMeter/PM205410791,205410791,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1144,6,http://www.group10.org/pl/resource/Location/L31209
http://www.group10.org/pl/resource/ParkingMeter/PM205410738,205410738,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1144,27,http://www.group10.org/pl/resource/Location/L31210
http://www.group10.org/pl/resource/ParkingMeter/PM205410785,205410785,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1144,48,http://www.group10.org/pl/resource/Location/L31211
http://www.group10.org/pl/resource/ParkingMeter/PM205410751,205410751,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1145,1,http://www.group10.org/pl/resource/Location/L31213
http://www.group10.org/pl/resource/ParkingMeter/PM205410820,205410820,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1145,3,http://www.group10.org/pl/resource/Location/L31215
http://www.group10.org/pl/resource/ParkingMeter/PM205410763,205410763,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1145,9,http://www.group10.org/pl/resource/Location/L31217
http://www.group10.org/pl/resource/ParkingMeter/PM205410752,205410752,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1145,15,http://www.group10.org/pl/resource/Location/L31218
http://www.group10.org/pl/resource/ParkingMeter/PM205410821,205410821,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1145,15,http://www.group10.org/pl/resource/Location/L31219
http://www.group10.org/pl/resource/ParkingMeter/PM205410860,205410860,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1145,25,http://www.group10.org/pl/resource/Location/L31221
http://www.group10.org/pl/resource/ParkingMeter/PM205410822,205410822,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1145,26,http://www.group10.org/pl/resource/Location/L31222
http://www.group10.org/pl/resource/ParkingMeter/PM205410824,205410824,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1145,36,http://www.group10.org/pl/resource/Location/L31224
http://www.group10.org/pl/resource/ParkingMeter/PM205410754,205410754,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1145,37,http://www.group10.org/pl/resource/Location/L31225
http://www.group10.org/pl/resource/ParkingMeter/PM205410748,205410748,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1145,39,http://www.group10.org/pl/resource/Location/L31226
http://www.group10.org/pl/resource/ParkingMeter/PM205410825,205410825,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1145,44,http://www.group10.org/pl/resource/Location/L31228
http://www.group10.org/pl/resource/ParkingMeter/PM205410747,205410747,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1145,45,http://www.group10.org/pl/resource/Location/L31229
http://www.group10.org/pl/resource/ParkingMeter/PM205410753,205410753,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1145,21 B,http://www.group10.org/pl/resource/Location/L31230
http://www.group10.org/pl/resource/ParkingMeter/PM205510923,205510923,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1146,12,http://www.group10.org/pl/resource/Location/L31232
http://www.group10.org/pl/resource/ParkingMeter/PM205511018,205511018,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1146,17,http://www.group10.org/pl/resource/Location/L31233
http://www.group10.org/pl/resource/ParkingMeter/PM205510417,205510417,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1078,11,http://www.group10.org/pl/resource/Location/L31234
http://www.group10.org/pl/resource/ParkingMeter/PM205510947,205510947,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1078,19,http://www.group10.org/pl/resource/Location/L31235
http://www.group10.org/pl/resource/ParkingMeter/PM205510969,205510969,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1147,5,http://www.group10.org/pl/resource/Location/L31236
http://www.group10.org/pl/resource/ParkingMeter/PM205510972,205510972,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1147,16,http://www.group10.org/pl/resource/Location/L31238
http://www.group10.org/pl/resource/ParkingMeter/PM205510900,205510900,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1026,121,http://www.group10.org/pl/resource/Location/L31239
http://www.group10.org/pl/resource/ParkingMeter/PM205510896,205510896,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1026,131,http://www.group10.org/pl/resource/Location/L31241
http://www.group10.org/pl/resource/ParkingMeter/PM205510901,205510901,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1026,135,http://www.group10.org/pl/resource/Location/L31242
http://www.group10.org/pl/resource/ParkingMeter/PM205510895,205510895,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1026,135,http://www.group10.org/pl/resource/Location/L31243
http://www.group10.org/pl/resource/ParkingMeter/PM205511016,205511016,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1026,141,http://www.group10.org/pl/resource/Location/L31244
http://www.group10.org/pl/resource/ParkingMeter/PM205510894,205510894,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1026,147,http://www.group10.org/pl/resource/Location/L31246
http://www.group10.org/pl/resource/ParkingMeter/PM205511017,205511017,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1026,158,http://www.group10.org/pl/resource/Location/L31247
http://www.group10.org/pl/resource/ParkingMeter/PM205510902,205510902,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1026,164,http://www.group10.org/pl/resource/Location/L31248
http://www.group10.org/pl/resource/ParkingMeter/PM205510951,205510951,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1026,165,http://www.group10.org/pl/resource/Location/L31249
http://www.group10.org/pl/resource/ParkingMeter/PM205510903,205510903,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1026,178,http://www.group10.org/pl/resource/Location/L31250
http://www.group10.org/pl/resource/ParkingMeter/PM205510888,205510888,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1026,184,http://www.group10.org/pl/resource/Location/L31251
http://www.group10.org/pl/resource/ParkingMeter/PM205510887,205510887,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1026,192,http://www.group10.org/pl/resource/Location/L31252
http://www.group10.org/pl/resource/ParkingMeter/PM205510941,205510941,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1148,1,http://www.group10.org/pl/resource/Location/L31254
http://www.group10.org/pl/resource/ParkingMeter/PM205510880,205510880,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1148,3,http://www.group10.org/pl/resource/Location/L31255
http://www.group10.org/pl/resource/ParkingMeter/PM205510942,205510942,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1148,13,http://www.group10.org/pl/resource/Location/L31256
http://www.group10.org/pl/resource/ParkingMeter/PM205510939,205510939,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1149,6,http://www.group10.org/pl/resource/Location/L31257
http://www.group10.org/pl/resource/ParkingMeter/PM205510933,205510933,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1149,14,http://www.group10.org/pl/resource/Location/L31258
http://www.group10.org/pl/resource/ParkingMeter/PM205511014,205511014,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1150,1 B,http://www.group10.org/pl/resource/Location/L31259
http://www.group10.org/pl/resource/ParkingMeter/PM205510917,205510917,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1151,10,http://www.group10.org/pl/resource/Location/L31261
http://www.group10.org/pl/resource/ParkingMeter/PM205510916,205510916,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1152,9,http://www.group10.org/pl/resource/Location/L31262
http://www.group10.org/pl/resource/ParkingMeter/PM205510950,205510950,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1084,35,http://www.group10.org/pl/resource/Location/L31263
http://www.group10.org/pl/resource/ParkingMeter/PM205510949,205510949,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1084,36,http://www.group10.org/pl/resource/Location/L31264
http://www.group10.org/pl/resource/ParkingMeter/PM205510955,205510955,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1154,3,http://www.group10.org/pl/resource/Location/L31265
http://www.group10.org/pl/resource/ParkingMeter/PM205511023,205511023,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1156,10,http://www.group10.org/pl/resource/Location/L31266
http://www.group10.org/pl/resource/ParkingMeter/PM205510906,205510906,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,http://www.group10.org/pl/resource/Street/S1156,20,http://www.group10.org/pl/resource/Location/L31268
