gis_x;gis_y;distrito;barrio;calle;num_finca;color;bateria_linea;num_plazas
439509,04;4478287,46;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;61;077214010 Verde;Línea;3
439435,96;4478392,84;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;63;077214010 Verde;Línea;36
439417,31;4478559,18;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;67;077214010 Verde;Línea;5
439431,52;4478598,81;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;67;077214010 Verde;Línea;8
439432,61;4478633,68;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;69;077214010 Verde;Línea;5
439415,39;4478631,37;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;69;077214010 Verde;Línea;2
439422,93;4478624,15;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;69;077214010 Verde;Línea;7
439402,69;4478622,44;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;69;077214010 Verde;Batería;2
439497,2;4478699,72;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;73;043000255 Azul;Línea;13
439473,38;4478712,19;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;73;077214010 Verde;Batería;14
439506,55;4478736,92;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;77;077214010 Verde;Línea;2
439491,57;4478731,84;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;77;077214010 Verde;Línea;4
439525,63;4478787,03;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;79;043000255 Azul;Línea;4
439471,69;4478347,08;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;82;077214010 Verde;Línea;11
439476,64;4478520,77;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;86;077214010 Verde;Línea;4
439480,33;4478544,06;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;86;077214010 Verde;Línea;1
439477,87;4478538,1;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;86;077214010 Verde;Línea;1
439482,9;4478549,23;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;88;077214010 Verde;Batería;1
439506,41;4478544,22;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;88;077214010 Verde;Batería;18
439500,1;4478558,25;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;92;077214010 Verde;Batería;15
439430,96;4478498,58;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;94;043000255 Azul;Línea;7
439413,43;4478509,24;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;94;077214010 Verde;Línea;3
439463,39;4478522,44;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;98;043000255 Azul;Batería;4
439429,65;4478558;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;100;077214010 Verde;Línea;2
439477,66;4478591,35;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;102;077214010 Verde;Batería;4
439483,64;4478583,94;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;102;077214010 Verde;Línea;1
439460,25;4478575,52;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;104;077214010 Verde;Línea;10
439444,81;4478600,48;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;104;077214010 Verde;Línea;11
439460,41;4478631,15;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;106;077214010 Verde;Línea;4
439468,68;4478642,92;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;106;077214010 Verde;Línea;2
439495,13;4478676,73;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;108;077214010 Verde;Línea;4
439511,14;4478699,31;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;108;077214010 Verde;Línea;4
439542,52;4478729,74;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;110;077214010 Verde;Batería;6
439528,13;4478724,66;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;110;077214010 Verde;Batería;1
439517,78;4478749,91;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;112;043000255 Azul;Línea;1
439529,1;4478743,64;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;112;077214010 Verde;Línea;2
439537,18;4478783,89;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;112;077214010 Verde;Línea;4
439399,26;4478474,56;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;65 B;077214010 Verde;Línea;3
439458,58;4478649,69;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;71 B;077214010 Verde;Línea;4
439500,48;4478309,23;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;S/N;077214010 Verde;Línea;1
439435,18;4478421,2;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;S/N;043000255 Azul;Línea;21
439428,08;4478423,52;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;S/N;077214010 Verde;Línea;29
439368,99;4477524,5;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR TEOFILO HERNANDO ORTEGA, CALLE, DEL;1;043000255 Azul;Línea;7
439376,1;4477526,96;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR TEOFILO HERNANDO ORTEGA, CALLE, DEL;2;077214010 Verde;Línea;7
439592,18;4477580,58;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ESTUDIANTES, CALLE, DE LOS;2;043000255 Azul;Línea;3
439584,63;4477574,18;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ESTUDIANTES, CALLE, DE LOS;3;043000255 Azul;Línea;2
439584,59;4477604,24;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ESTUDIANTES, CALLE, DE LOS;4;043000255 Azul;Línea;4
439579,43;4477590,46;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ESTUDIANTES, CALLE, DE LOS;5;043000255 Azul;Línea;2
439661,63;4477665,63;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;EXPLANADA, CALLE, DE LA;2;077214010 Verde;Línea;1
439653,1;4477670,2;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;EXPLANADA, CALLE, DE LA;3;077214010 Verde;Línea;4
439649,46;4477681,94;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;EXPLANADA, CALLE, DE LA;3;077214010 Verde;Línea;1
439655,78;4477683,83;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;EXPLANADA, CALLE, DE LA;6;077214010 Verde;Línea;3
439644,24;4477697,9;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;EXPLANADA, CALLE, DE LA;7;077214010 Verde;Línea;6
439648,22;4477707,51;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;EXPLANADA, CALLE, DE LA;8;077214010 Verde;Línea;3
439638,23;4477738,62;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;EXPLANADA, CALLE, DE LA;12;077214010 Verde;Línea;7
439634,12;4477728,94;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;EXPLANADA, CALLE, DE LA;15;077214010 Verde;Línea;4
439634,27;4477761,83;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;EXPLANADA, CALLE, DE LA;16;077214010 Verde;Línea;1
439631,99;4477768,52;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;EXPLANADA, CALLE, DE LA;16;077214010 Verde;Línea;2
439629,38;4477743,61;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;EXPLANADA, CALLE, DE LA;17;077214010 Verde;Línea;2
439624,5;4477781,39;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;EXPLANADA, CALLE, DE LA;18;077214010 Verde;Línea;2
439624,59;4477758,5;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;EXPLANADA, CALLE, DE LA;21;077214010 Verde;Línea;3
439619,32;4477774,98;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;EXPLANADA, CALLE, DE LA;23;077214010 Verde;Línea;4
439297,92;4478537,4;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FLAMISELL, CALLE, DEL;1;077214010 Verde;Línea;1
439290,5;4478540,25;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FLAMISELL, CALLE, DEL;3;077214010 Verde;Línea;2
439276,46;4478545,68;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FLAMISELL, CALLE, DEL;7;077214010 Verde;Línea;4
439260,13;4478552,09;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FLAMISELL, CALLE, DEL;9;077214010 Verde;Línea;1
439387,32;4478509,35;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCISCO DE DIEGO, CALLE, DE;1;077214010 Verde;Línea;4
439378,35;4478534,45;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCISCO DE DIEGO, CALLE, DE;1;077214010 Verde;Línea;1
439389;4478540,81;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCISCO DE DIEGO, CALLE, DE;2;077214010 Verde;Línea;5
439365,63;4478570,05;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCISCO DE DIEGO, CALLE, DE;3;077214010 Verde;Línea;14
439379,46;4478567,56;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCISCO DE DIEGO, CALLE, DE;4;077214010 Verde;Línea;2
439364,73;4478605,21;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCISCO DE DIEGO, CALLE, DE;6;077214010 Verde;Línea;9
439342,8;4478645,92;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCISCO DE DIEGO, CALLE, DE;12;077214010 Verde;Batería;11
439320,91;4478677,56;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCISCO DE DIEGO, CALLE, DE;16;077214010 Verde;Línea;5
439335,49;4478632,13;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCISCO DE DIEGO, CALLE, DE;35;077214010 Verde;Línea;4
439323,69;4478653,15;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCISCO DE DIEGO, CALLE, DE;37;077214010 Verde;Línea;1
439315,81;4478667,25;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCISCO DE DIEGO, CALLE, DE;39;077214010 Verde;Línea;3
439296,44;4478702,23;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCISCO DE DIEGO, CALLE, DE;43;077214010 Verde;Línea;6
439288,46;4478716,7;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCISCO DE DIEGO, CALLE, DE;43;077214010 Verde;Línea;1
439271,87;4478743,65;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCISCO DE DIEGO, CALLE, DE;45;077214010 Verde;Línea;7
439393,15;4478492,97;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCISCO DE DIEGO, CALLE, DE;S/N;077214010 Verde;Línea;3
439603,57;4478779,65;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCOS RODRIGUEZ, CALLE, DE;71;043000255 Azul;Línea;1
439581,63;4478787,78;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCOS RODRIGUEZ, CALLE, DE;71;043000255 Azul;Batería;12
439499,29;4478799,33;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCOS RODRIGUEZ, CALLE, DE;73;077214010 Verde;Batería;6
439479,49;4478804,27;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCOS RODRIGUEZ, CALLE, DE;73;077214010 Verde;Batería;3
439487,31;4478800,16;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCOS RODRIGUEZ, CALLE, DE;73;077214010 Verde;Batería;3
439474,99;4478822,92;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCOS RODRIGUEZ, CALLE, DE;S/N;043000255 Azul;Batería;29
439559,49;4478791,94;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;FRANCOS RODRIGUEZ, CALLE, DE;S/N;043000255 Azul;Batería;5
439839,44;4477701,59;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;1;077214010 Verde;Batería;20
439850,35;4477714,68;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;2;077214010 Verde;Línea;4
439808,11;4477691,6;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;3;077214010 Verde;Batería;5
439799,78;4477688,9;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;3;077214010 Verde;Batería;1
439786,62;4477684,72;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;5;077214010 Verde;Batería;1
439825,86;4477706,81;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;6;077214010 Verde;Línea;1
439814,54;4477703,2;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;8;077214010 Verde;Línea;1
439757,85;4477675,58;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;9;077214010 Verde;Batería;11
439715,52;4477659,1;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;11;077214010 Verde;Batería;5
439691,75;4477654,65;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;13;077214010 Verde;Batería;12
439773,85;4477690,17;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;14;077214010 Verde;Línea;4
439746,37;4477681,46;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;18;077214010 Verde;Línea;2
439635,78;4477636,95;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;19;077214010 Verde;Batería;6
439696,87;4477665,74;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;20;077214010 Verde;Línea;10
439607,13;4477627,74;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;21;077214010 Verde;Batería;6
439625,26;4477633,68;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;21;077214010 Verde;Batería;2
439590,52;4477622,37;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;23;077214010 Verde;Batería;6
439649,74;4477650,78;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;24;077214010 Verde;Línea;2
439555,15;4477611,57;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;25;077214010 Verde;Batería;2
439523,32;4477601,38;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;27;077214010 Verde;Batería;4
439540,46;4477606,97;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;27;077214010 Verde;Batería;3
439526,09;4477611,71;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;27;077214010 Verde;Línea;16
439629,68;4477644,34;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;28;077214010 Verde;Línea;4
439506,23;4477595,9;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;29;077214010 Verde;Batería;3
439582,41;4477629,44;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;30;077214010 Verde;Línea;5
439477,29;4477596,26;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;33;077214010 Verde;Línea;3
439482,32;4477588,32;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN MONTALVO, CALLE, DE;33;077214010 Verde;Batería;9
439112,29;4477616,42;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;7;077214010 Verde;Línea;3
439121,05;4477627,13;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;7;077214010 Verde;Línea;1
439150,96;4477664,39;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;9;077214010 Verde;Línea;5
439182,7;4477725,89;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;11;077214010 Verde;Línea;7
439199,92;4477760,29;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;13;077214010 Verde;Línea;2
439210,5;4477781,48;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;13;077214010 Verde;Línea;1
439298,79;4477906,1;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;15;043000255 Azul;Línea;12
439279,03;4477902,27;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;15;077214010 Verde;Línea;6
439117,92;4477605,79;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;18;043000255 Azul;Línea;1
439122,01;4477610,84;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;18;043000255 Azul;Línea;1
439134,89;4477626,81;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;18;043000255 Azul;Línea;1
439130,13;4477638,21;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;20;077214010 Verde;Línea;5
439142,83;4477636,88;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;20;043000255 Azul;Línea;1
439479,46;4478013,3;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;21;077214010 Verde;Línea;31
439167,19;4477668,94;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;22;043000255 Azul;Línea;5
439160,96;4477682,72;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;22;077214010 Verde;Línea;1
439170,53;4477701,79;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;22;077214010 Verde;Línea;1
439209,65;4477753,43;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;24;043000255 Azul;Línea;7
439566,66;4478024,91;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;25;077214010 Verde;Línea;1
439581,72;4478028,18;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;25;077214010 Verde;Línea;1
439313,05;4477933,21;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;36;077214010 Verde;Línea;10
439323,66;4477926,05;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;36;043000255 Azul;Línea;1
439334,52;4477932,19;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;36;043000255 Azul;Línea;1
439372,05;4477968,02;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;40;077214010 Verde;Línea;15
439367,29;4477951,75;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;40;043000255 Azul;Línea;12
439402,69;4477972,44;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;42;077214010 Verde;Línea;2
439418,13;4477981,46;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;42;077214010 Verde;Línea;3
439456,86;4477997,92;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;44;077214010 Verde;Línea;7
439483,54;4478002,19;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;44;077214010 Verde;Línea;2
439520,81;4478007,29;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;46;077214010 Verde;Línea;9
439544,42;4478010,16;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;46;077214010 Verde;Línea;1
439553,74;4478011,14;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;46;077214010 Verde;Línea;1
439612,79;4478024,84;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;50;077214010 Verde;Línea;25
439622,98;4478040,68;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;50;077214010 Verde;Línea;14
439676,52;4478056,28;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;52;077214010 Verde;Línea;7
439680,87;4478044,73;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;52;077214010 Verde;Línea;1
439508,59;4477966,14;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;S/N;077214010 Verde;Línea;11
439517,46;4477938,08;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;JUAN XXIII, PASEO, DE;S/N;077214010 Verde;Línea;1
439301,75;4478831,82;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;MARIA AUXILIADORA, CALLE, DE;2;077214010 Verde;Línea;6
439446,53;4478822,4;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;MARIA AUXILIADORA, CALLE, DE;5;077214010 Verde;Línea;3
439447,1;4478824,17;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;MARIA AUXILIADORA, CALLE, DE;5;043000255 Azul;Línea;3
439426,78;4478817,87;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;MARIA AUXILIADORA, CALLE, DE;5;077214010 Verde;Línea;1
439453,53;4478810,8;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;MARIA AUXILIADORA, CALLE, DE;5;077214010 Verde;Batería;14
439413,43;4478819,34;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;MARIA AUXILIADORA, CALLE, DE;7;077214010 Verde;Línea;3
