identificador,gis_x,gis_y
http://www.group10.org/pl/resource/Location/L24543,439606.39,4481522.81
http://www.group10.org/pl/resource/Location/L24544,439586.74,4481516.57
http://www.group10.org/pl/resource/Location/L24545,439690.67,4481543.85
http://www.group10.org/pl/resource/Location/L24546,439816.66,4481577.2
http://www.group10.org/pl/resource/Location/L24547,439928.02,4481606.69
http://www.group10.org/pl/resource/Location/L24548,439868.35,4481591.02
http://www.group10.org/pl/resource/Location/L24549,439894.69,4481597.96
http://www.group10.org/pl/resource/Location/L24550,439580.59,4481499.13
http://www.group10.org/pl/resource/Location/L24551,439794.16,4481560.62
http://www.group10.org/pl/resource/Location/L24552,439871.08,4481580.73
http://www.group10.org/pl/resource/Location/L24553,439787.11,4481569.35
http://www.group10.org/pl/resource/Location/L24554,439821.48,4481567.82
http://www.group10.org/pl/resource/Location/L24555,439933.89,4481597.36
http://www.group10.org/pl/resource/Location/L24556,440010.09,4481656.8
http://www.group10.org/pl/resource/Location/L24557,439991.7,4481067.15
http://www.group10.org/pl/resource/Location/L24558,439982.01,4481068.04
http://www.group10.org/pl/resource/Location/L24559,439986.7,4481084.4
http://www.group10.org/pl/resource/Location/L24560,440003.83,4481043.95
http://www.group10.org/pl/resource/Location/L24561,440010.07,4481055.94
http://www.group10.org/pl/resource/Location/L24562,440009.04,4481024.03
http://www.group10.org/pl/resource/Location/L24563,439998,4481025.23
http://www.group10.org/pl/resource/Location/L24564,439994.7,4481025.57
http://www.group10.org/pl/resource/Location/L24565,440000.79,4481004.66
http://www.group10.org/pl/resource/Location/L24566,439972.21,4481018.67
http://www.group10.org/pl/resource/Location/L24567,439985.14,4481023.13
http://www.group10.org/pl/resource/Location/L24568,439983.11,4481021
http://www.group10.org/pl/resource/Location/L24569,439973.98,4481066.46
http://www.group10.org/pl/resource/Location/L24570,439966.76,4481061.71
http://www.group10.org/pl/resource/Location/L24571,439961.52,4481082.1
http://www.group10.org/pl/resource/Location/L24572,439332.75,4480785.87
http://www.group10.org/pl/resource/Location/L24573,439340.55,4480744.65
http://www.group10.org/pl/resource/Location/L24574,439371.69,4480619.31
http://www.group10.org/pl/resource/Location/L24575,440375.01,4480785.32
http://www.group10.org/pl/resource/Location/L24576,440412.34,4480764.24
http://www.group10.org/pl/resource/Location/L24577,440328.94,4480776.11
http://www.group10.org/pl/resource/Location/L24578,440348.77,4480781.43
http://www.group10.org/pl/resource/Location/L24579,440355.53,4480783.26
http://www.group10.org/pl/resource/Location/L24580,440349.45,4480790.26
http://www.group10.org/pl/resource/Location/L24581,440323.83,4480800.3
http://www.group10.org/pl/resource/Location/L24582,440347.45,4480793.18
http://www.group10.org/pl/resource/Location/L24583,440379.89,4480801.16
http://www.group10.org/pl/resource/Location/L24584,440374.65,4480808.48
http://www.group10.org/pl/resource/Location/L24585,440352.99,4480802.8
http://www.group10.org/pl/resource/Location/L24586,440358.91,4480967.41
http://www.group10.org/pl/resource/Location/L24587,440324.05,4480984.11
http://www.group10.org/pl/resource/Location/L24588,440348.02,4480990.62
http://www.group10.org/pl/resource/Location/L24589,440341.51,4481013.41
http://www.group10.org/pl/resource/Location/L24590,440335.98,4481048.26
http://www.group10.org/pl/resource/Location/L24591,440330.94,4481066.7
http://www.group10.org/pl/resource/Location/L24592,440334.15,4481062.22
http://www.group10.org/pl/resource/Location/L24593,440320.61,4481061.91
http://www.group10.org/pl/resource/Location/L24594,440313.22,4481112.63
http://www.group10.org/pl/resource/Location/L24595,440320.85,4481100.11
http://www.group10.org/pl/resource/Location/L24596,440318.38,4481109.09
http://www.group10.org/pl/resource/Location/L24597,440290.87,4481106.68
http://www.group10.org/pl/resource/Location/L24598,440316.99,4481112.92
http://www.group10.org/pl/resource/Location/L24599,440298.46,4481141.63
http://www.group10.org/pl/resource/Location/L24600,440310.07,4481126.01
http://www.group10.org/pl/resource/Location/L24601,440310.16,4481145.68
http://www.group10.org/pl/resource/Location/L24602,440312.2,4481145.57
http://www.group10.org/pl/resource/Location/L24603,440310.19,4481153.45
http://www.group10.org/pl/resource/Location/L24604,440296.04,4481176.29
http://www.group10.org/pl/resource/Location/L24605,440249.27,4481387.28
http://www.group10.org/pl/resource/Location/L24606,440073.07,4481708.46
http://www.group10.org/pl/resource/Location/L24607,439989.41,4481789.51
http://www.group10.org/pl/resource/Location/L24608,439942.69,4481830.11
http://www.group10.org/pl/resource/Location/L24609,439886.83,4481844.71
http://www.group10.org/pl/resource/Location/L24610,440257.43,4481356.3
http://www.group10.org/pl/resource/Location/L24611,440313.26,4480786.62
http://www.group10.org/pl/resource/Location/L24612,440450.39,4480620.81
http://www.group10.org/pl/resource/Location/L24613,439958.89,4481816.09
http://www.group10.org/pl/resource/Location/L24614,440175.51,4481598.76
http://www.group10.org/pl/resource/Location/L24615,439964.54,4481811.22
http://www.group10.org/pl/resource/Location/L24616,440000.48,4481779.21
http://www.group10.org/pl/resource/Location/L24617,440170.36,4481607.56
http://www.group10.org/pl/resource/Location/L24618,440263.06,4481335.2
http://www.group10.org/pl/resource/Location/L24619,440422.89,4480724.37
http://www.group10.org/pl/resource/Location/L24620,440414.67,4480755.16
http://www.group10.org/pl/resource/Location/L24621,439843.01,4481832.81
http://www.group10.org/pl/resource/Location/L24622,439821.63,4481827.1
http://www.group10.org/pl/resource/Location/L24623,440147.95,4481637.35
http://www.group10.org/pl/resource/Location/L24624,440388.91,4480853.96
http://www.group10.org/pl/resource/Location/L24625,440403.72,4480797.3
http://www.group10.org/pl/resource/Location/L24626,440190.24,4481570.74
http://www.group10.org/pl/resource/Location/L24627,439645.89,4480910.39
http://www.group10.org/pl/resource/Location/L24628,439630.39,4480889.38
http://www.group10.org/pl/resource/Location/L24629,439620.45,4480931.05
http://www.group10.org/pl/resource/Location/L24630,439622.31,4480904.2
http://www.group10.org/pl/resource/Location/L24631,439604.32,4480902.69
http://www.group10.org/pl/resource/Location/L24632,439584.13,4480889.14
http://www.group10.org/pl/resource/Location/L24633,439596.51,4480897.45
http://www.group10.org/pl/resource/Location/L24634,439569.65,4480885.29
http://www.group10.org/pl/resource/Location/L24635,439573.3,4480874.68
http://www.group10.org/pl/resource/Location/L24636,439565.78,4480872.7
http://www.group10.org/pl/resource/Location/L24637,439564.31,4480932.95
http://www.group10.org/pl/resource/Location/L24638,439559.09,4480931.49
http://www.group10.org/pl/resource/Location/L24639,439549.26,4480882.23
http://www.group10.org/pl/resource/Location/L24640,439548.17,4480928.7
http://www.group10.org/pl/resource/Location/L24641,439545.85,4480867.46
http://www.group10.org/pl/resource/Location/L24642,439535.2,4480891.42
http://www.group10.org/pl/resource/Location/L24643,439536.42,4480887.23
http://www.group10.org/pl/resource/Location/L24644,439530.02,4480923.86
http://www.group10.org/pl/resource/Location/L24645,439528.69,4480876.74
http://www.group10.org/pl/resource/Location/L24646,439536.26,4480876.34
http://www.group10.org/pl/resource/Location/L24647,439512.9,4480919.35
http://www.group10.org/pl/resource/Location/L24648,439521.46,4480921.63
http://www.group10.org/pl/resource/Location/L24649,439530.85,4480896.66
http://www.group10.org/pl/resource/Location/L24650,439524.23,4480861.72
http://www.group10.org/pl/resource/Location/L24651,439495.84,4480865.75
http://www.group10.org/pl/resource/Location/L24652,439465.07,4480890.25
http://www.group10.org/pl/resource/Location/L24653,439478.01,4480865.88
http://www.group10.org/pl/resource/Location/L24654,439460.01,4480861.29
http://www.group10.org/pl/resource/Location/L24655,439458.63,4480888.56
http://www.group10.org/pl/resource/Location/L24656,439469.17,4480847.39
http://www.group10.org/pl/resource/Location/L24657,439387.68,4480725.88
http://www.group10.org/pl/resource/Location/L24658,439393.94,4480736.55
http://www.group10.org/pl/resource/Location/L24659,439448.47,4480885.86
http://www.group10.org/pl/resource/Location/L24660,439443.54,4480857.07
http://www.group10.org/pl/resource/Location/L24661,439377.26,4480746.17
http://www.group10.org/pl/resource/Location/L24662,439392.3,4480742.92
http://www.group10.org/pl/resource/Location/L24663,439431.68,4480853.93
http://www.group10.org/pl/resource/Location/L24664,439436.03,4480834.96
http://www.group10.org/pl/resource/Location/L24665,439433.96,4480882.02
http://www.group10.org/pl/resource/Location/L24666,439440.57,4480839.52
http://www.group10.org/pl/resource/Location/L24667,439382.77,4480758.27
http://www.group10.org/pl/resource/Location/L24668,439396.76,4480761.96
http://www.group10.org/pl/resource/Location/L24669,439386.37,4480765.73
http://www.group10.org/pl/resource/Location/L24670,439413.71,4480845.24
http://www.group10.org/pl/resource/Location/L24671,439426.9,4480848.65
http://www.group10.org/pl/resource/Location/L24672,439417.52,4480877.7
http://www.group10.org/pl/resource/Location/L24673,439414.62,4480876.93
http://www.group10.org/pl/resource/Location/L24674,439410.35,4480875.79
http://www.group10.org/pl/resource/Location/L24675,439385.76,4480843.21
http://www.group10.org/pl/resource/Location/L24676,439372.91,4480801.57
http://www.group10.org/pl/resource/Location/L24677,439365.65,4480791.57
http://www.group10.org/pl/resource/Location/L24678,439356.4,4480878.2
http://www.group10.org/pl/resource/Location/L24679,439372.13,4480842.14
http://www.group10.org/pl/resource/Location/L24680,439367.63,4480853.65
http://www.group10.org/pl/resource/Location/L24681,439345.02,4480815.25
http://www.group10.org/pl/resource/Location/L24682,439354.12,4480837.31
http://www.group10.org/pl/resource/Location/L24683,439333.84,4480840.73
http://www.group10.org/pl/resource/Location/L24684,439433.4,4480897.04
http://www.group10.org/pl/resource/Location/L24685,439435.29,4480894.63
http://www.group10.org/pl/resource/Location/L24686,439387.99,4480823.71
http://www.group10.org/pl/resource/Location/L24687,440344.14,4480930.74
http://www.group10.org/pl/resource/Location/L24688,440318.55,4480922.32
http://www.group10.org/pl/resource/Location/L24689,440304.63,4480918.68
http://www.group10.org/pl/resource/Location/L24690,440285.54,4480913.63
http://www.group10.org/pl/resource/Location/L24691,440282.47,4480901.44
http://www.group10.org/pl/resource/Location/L24692,440234.11,4480900.02
http://www.group10.org/pl/resource/Location/L24693,440245.96,4480905.2
http://www.group10.org/pl/resource/Location/L24694,440206.54,4480892.69
http://www.group10.org/pl/resource/Location/L24695,440212.6,4480883.09
http://www.group10.org/pl/resource/Location/L24696,440182.39,4480875.02
http://www.group10.org/pl/resource/Location/L24697,440150.31,4480866.6
http://www.group10.org/pl/resource/Location/L24698,440158.75,4480881.23
http://www.group10.org/pl/resource/Location/L24699,440124.07,4480873.44
http://www.group10.org/pl/resource/Location/L24700,440103.08,4480865.59
http://www.group10.org/pl/resource/Location/L24701,440055.65,4480840.28
http://www.group10.org/pl/resource/Location/L24702,440071.8,4480844.51
http://www.group10.org/pl/resource/Location/L24703,440084.3,4480860.52
http://www.group10.org/pl/resource/Location/L24704,440065.59,4480860.55
http://www.group10.org/pl/resource/Location/L24705,440032.96,4480834.37
http://www.group10.org/pl/resource/Location/L24706,439993.24,4480823.03
http://www.group10.org/pl/resource/Location/L24707,440009.54,4480827.46
http://www.group10.org/pl/resource/Location/L24708,439977.89,4480832.25
http://www.group10.org/pl/resource/Location/L24709,439977.36,4480818.74
http://www.group10.org/pl/resource/Location/L24710,439952,4480812
http://www.group10.org/pl/resource/Location/L24711,439933.66,4480807.03
http://www.group10.org/pl/resource/Location/L24712,439914.73,4480815.78
http://www.group10.org/pl/resource/Location/L24713,439908.87,4480800.56
http://www.group10.org/pl/resource/Location/L24714,439869.82,4480803.83
http://www.group10.org/pl/resource/Location/L24715,439878.89,4480792.73
http://www.group10.org/pl/resource/Location/L24716,439884.73,4480811.45
http://www.group10.org/pl/resource/Location/L24717,439894.89,4480796.88
http://www.group10.org/pl/resource/Location/L24718,439849.42,4480784.07
http://www.group10.org/pl/resource/Location/L24719,439833.59,4480794.39
http://www.group10.org/pl/resource/Location/L24720,439822.46,4480772.57
http://www.group10.org/pl/resource/Location/L24721,439774.57,4480757.3
http://www.group10.org/pl/resource/Location/L24722,439762.35,4480764.98
http://www.group10.org/pl/resource/Location/L24723,439768.07,4480776.72
http://www.group10.org/pl/resource/Location/L24724,440307.63,4480903.67
http://www.group10.org/pl/resource/Location/L24725,440241.49,4480890.61
http://www.group10.org/pl/resource/Location/L24726,440340.52,4480912.19
http://www.group10.org/pl/resource/Location/L24727,439737.01,4480733.92
http://www.group10.org/pl/resource/Location/L24728,439715.8,4480682.07
http://www.group10.org/pl/resource/Location/L24729,439738.15,4480716.22
http://www.group10.org/pl/resource/Location/L24730,439800.43,4480762.48
http://www.group10.org/pl/resource/Location/L24731,439766.92,4480739.74
http://www.group10.org/pl/resource/Location/L24732,440228.02,4481149.35
http://www.group10.org/pl/resource/Location/L24733,440208.58,4481140.81
http://www.group10.org/pl/resource/Location/L24734,440198.24,4481124.55
http://www.group10.org/pl/resource/Location/L24735,440190.65,4481129.06
http://www.group10.org/pl/resource/Location/L24736,440236.38,4481127.69
http://www.group10.org/pl/resource/Location/L24737,440197.74,4481115.15
http://www.group10.org/pl/resource/Location/L24738,440212.96,4481117.36
http://www.group10.org/pl/resource/Location/L24739,440195.91,4481110.74
http://www.group10.org/pl/resource/Location/L24740,440231.69,4481093.39
http://www.group10.org/pl/resource/Location/L24741,440229.24,4481104.87
http://www.group10.org/pl/resource/Location/L24742,440257.46,4481121.63
http://www.group10.org/pl/resource/Location/L24743,440255.85,4481126.16
http://www.group10.org/pl/resource/Location/L24744,440261.12,4481117.28
http://www.group10.org/pl/resource/Location/L24745,440253.65,4481089.96
