identificador_x,matricula,gis_x,gis_y,distrito 1,barrio 1,calle,num_finca,identificador_y
http://www.group10.org/pl/resource/ParkingMeter/PM703330050,703330050,443215.7807,4474045.701,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DEL DOCTOR ESQUERDO,105,http://www.group10.org/pl/resource/Location/L29779
http://www.group10.org/pl/resource/ParkingMeter/PM703330069,703330069,443200.1557,4473836.201,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DEL DOCTOR ESQUERDO,119,http://www.group10.org/pl/resource/Location/L29780
http://www.group10.org/pl/resource/ParkingMeter/PM703330071,703330071,443192.0307,4473715.826,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DEL DOCTOR ESQUERDO,125,http://www.group10.org/pl/resource/Location/L29781
http://www.group10.org/pl/resource/ParkingMeter/PM703330081,703330081,443178.5307,4473534.576,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DEL DOCTOR ESQUERDO,151,http://www.group10.org/pl/resource/Location/L29782
http://www.group10.org/pl/resource/ParkingMeter/PM703330091,703330091,443168.6557,4473399.576,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DEL DOCTOR ESQUERDO,157,http://www.group10.org/pl/resource/Location/L29783
http://www.group10.org/pl/resource/ParkingMeter/PM703330092,703330092,443159.0307,4473267.326,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DEL DOCTOR ESQUERDO,163,http://www.group10.org/pl/resource/Location/L29784
http://www.group10.org/pl/resource/ParkingMeter/PM703330088,703330088,443340.7807,4473449.576,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,PASAJE DEL ESCUDO,2,http://www.group10.org/pl/resource/Location/L29785
http://www.group10.org/pl/resource/ParkingMeter/PM703330082,703330082,443372.9057,4473535.701,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE LA ESTRELLA POLAR,5,http://www.group10.org/pl/resource/Location/L29786
http://www.group10.org/pl/resource/ParkingMeter/PM703330078,703330078,443426.9057,4473565.451,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE LA ESTRELLA POLAR,8,http://www.group10.org/pl/resource/Location/L29787
http://www.group10.org/pl/resource/ParkingMeter/PM703330076,703330076,443460.4057,4473620.701,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE LA ESTRELLA POLAR,11,http://www.group10.org/pl/resource/Location/L29788
http://www.group10.org/pl/resource/ParkingMeter/PM703330087,703330087,443398.5307,4473424.576,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE LA ESTRELLA POLAR,12,http://www.group10.org/pl/resource/Location/L29789
http://www.group10.org/pl/resource/ParkingMeter/PM703330061,703330061,443600.2807,4473607.576,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE LA ESTRELLA POLAR,17,http://www.group10.org/pl/resource/Location/L29790
http://www.group10.org/pl/resource/ParkingMeter/PM703330051,703330051,443283.2807,4473980.451,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE JOSE MARTINEZ DE VELASCO,5,http://www.group10.org/pl/resource/Location/L29793
http://www.group10.org/pl/resource/ParkingMeter/PM703330044,703330044,443307.6557,4474193.076,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE JOSE MARTINEZ DE VELASCO,8,http://www.group10.org/pl/resource/Location/L29794
http://www.group10.org/pl/resource/ParkingMeter/PM703330048,703330048,443394.6557,4474124.826,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE JOSE MARTINEZ DE VELASCO,12,http://www.group10.org/pl/resource/Location/L29795
http://www.group10.org/pl/resource/ParkingMeter/PM703330052,703330052,443372.7807,4474001.076,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE JOSE MARTINEZ DE VELASCO,22,http://www.group10.org/pl/resource/Location/L29796
http://www.group10.org/pl/resource/ParkingMeter/PM703330031,703330031,443555.1557,4474155.201,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE JUAN ESPLANDIU,2,http://www.group10.org/pl/resource/Location/L29797
http://www.group10.org/pl/resource/ParkingMeter/PM703330032,703330032,443567.9057,4474137.201,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE JUAN ESPLANDIU,2,http://www.group10.org/pl/resource/Location/L29798
http://www.group10.org/pl/resource/ParkingMeter/PM703330025,703330025,443802.6557,4474233.826,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE JUAN ESPLANDIU,6,http://www.group10.org/pl/resource/Location/L29799
http://www.group10.org/pl/resource/ParkingMeter/PM703330018,703330018,443814.7807,4474384.701,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE JUAN ESPLANDIU,16,http://www.group10.org/pl/resource/Location/L29800
http://www.group10.org/pl/resource/ParkingMeter/PM703330024,703330024,443762.1557,4474285.576,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE JUAN ESPLANDIU,20,http://www.group10.org/pl/resource/Location/L29801
http://www.group10.org/pl/resource/ParkingMeter/PM703330028,703330028,443697.1557,4474202.076,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE JUAN ESPLANDIU,22,http://www.group10.org/pl/resource/Location/L29802
http://www.group10.org/pl/resource/ParkingMeter/PM703330086,703330086,443358.7807,4473298.951,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE LA LIRA,10 B,http://www.group10.org/pl/resource/Location/L29813
http://www.group10.org/pl/resource/ParkingMeter/PM703330035,703330035,443492.6504,4474283.741,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DEL MARQUES DE LOZOYA,8,http://www.group10.org/pl/resource/Location/L29814
http://www.group10.org/pl/resource/ParkingMeter/PM703330029,703330029,443656.3481,4474311.117,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DEL MARQUES DE LOZOYA,9,http://www.group10.org/pl/resource/Location/L29815
http://www.group10.org/pl/resource/ParkingMeter/PM703330030,703330030,443628.4057,4474220.701,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DEL MARQUES DE LOZOYA,12,http://www.group10.org/pl/resource/Location/L29816
http://www.group10.org/pl/resource/ParkingMeter/PM703330019,703330019,443756.5307,4474432.326,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DEL MARQUES DE LOZOYA,21,http://www.group10.org/pl/resource/Location/L29817
http://www.group10.org/pl/resource/ParkingMeter/PM703330023,703330023,443715.4057,4474318.451,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DEL MARQUES DE LOZOYA,24,http://www.group10.org/pl/resource/Location/L29818
http://www.group10.org/pl/resource/ParkingMeter/PM703330020,703330020,443662.911,4474382.559,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DEL MARQUES DE LOZOYA,44,http://www.group10.org/pl/resource/Location/L29819
http://www.group10.org/pl/resource/ParkingMeter/PM703330098,703330098,443311.514,4473133.356,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,AVENIDA DEL MEDITERRANEO,53,http://www.group10.org/pl/resource/Location/L29821
http://www.group10.org/pl/resource/ParkingMeter/PM703330097,703330097,443424.7711,4473117.043,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,AVENIDA DEL MEDITERRANEO,65,http://www.group10.org/pl/resource/Location/L29822
http://www.group10.org/pl/resource/ParkingMeter/PM703330001,703330001,443299.3051,4474669.559,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE O'DONNELL,56,http://www.group10.org/pl/resource/Location/L29823
http://www.group10.org/pl/resource/ParkingMeter/PM703330002,703330002,443376.2883,4474644.531,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE O'DONNELL,58,http://www.group10.org/pl/resource/Location/L29824
http://www.group10.org/pl/resource/ParkingMeter/PM703330003,703330003,443446.009,4474620.509,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE O'DONNELL,62,http://www.group10.org/pl/resource/Location/L29825
http://www.group10.org/pl/resource/ParkingMeter/PM703330094,703330094,443246.635,4473182.672,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE PERSEO,2,http://www.group10.org/pl/resource/Location/L29827
http://www.group10.org/pl/resource/ParkingMeter/PM703330095,703330095,443355.9543,4473175.546,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE PERSEO,8,http://www.group10.org/pl/resource/Location/L29828
http://www.group10.org/pl/resource/ParkingMeter/PM703330096,703330096,443431.7091,4473175.921,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE PERSEO,16,http://www.group10.org/pl/resource/Location/L29829
http://www.group10.org/pl/resource/ParkingMeter/PM703330064,703330064,443479.0307,4473888.451,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DEL PEZ AUSTRAL,4,http://www.group10.org/pl/resource/Location/L29830
http://www.group10.org/pl/resource/ParkingMeter/PM703330063,703330063,443504.5307,4473808.701,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DEL PEZ AUSTRAL,7,http://www.group10.org/pl/resource/Location/L29831
http://www.group10.org/pl/resource/ParkingMeter/PM703330062,703330062,443508.7807,4473696.576,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DEL PEZ AUSTRAL,15,http://www.group10.org/pl/resource/Location/L29832
http://www.group10.org/pl/resource/ParkingMeter/PM703330066,703330066,443348.1834,4473820.539,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DEL PEZ VOLADOR,14,http://www.group10.org/pl/resource/Location/L29833
http://www.group10.org/pl/resource/ParkingMeter/PM703330053,703330053,443432.4057,4473941.701,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DEL PEZ VOLADOR,22,http://www.group10.org/pl/resource/Location/L29834
http://www.group10.org/pl/resource/ParkingMeter/PM703330054,703330054,443544.6557,4473935.451,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DEL PEZ VOLADOR,24,http://www.group10.org/pl/resource/Location/L29835
http://www.group10.org/pl/resource/ParkingMeter/PM703330055,703330055,443576.7807,4473876.326,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DEL PEZ VOLADOR,30,http://www.group10.org/pl/resource/Location/L29836
http://www.group10.org/pl/resource/ParkingMeter/PM703330057,703330057,443677.6557,4473940.076,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DEL PEZ VOLADOR,34,http://www.group10.org/pl/resource/Location/L29837
http://www.group10.org/pl/resource/ParkingMeter/PM703330046,703330046,443254.9057,4474096.576,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE RAFAEL SALAZAR ALONSO,3,http://www.group10.org/pl/resource/Location/L29839
http://www.group10.org/pl/resource/ParkingMeter/PM703330047,703330047,443320.6557,4474109.576,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE RAFAEL SALAZAR ALONSO,7,http://www.group10.org/pl/resource/Location/L29840
http://www.group10.org/pl/resource/ParkingMeter/PM703330049,703330049,443317.2807,4474061.076,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE RAFAEL SALAZAR ALONSO,16 G,http://www.group10.org/pl/resource/Location/L29841
http://www.group10.org/pl/resource/ParkingMeter/PM703330006,703330006,443476.847,4474556.822,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE SALIENTE,6,http://www.group10.org/pl/resource/Location/L29842
http://www.group10.org/pl/resource/ParkingMeter/PM703330058,703330058,443779.7308,4473835.588,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE SIRIO,4,http://www.group10.org/pl/resource/Location/L29844
http://www.group10.org/pl/resource/ParkingMeter/PM703330083,703330083,443629.4057,4473479.076,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE SIRIO,50,http://www.group10.org/pl/resource/Location/L29845
http://www.group10.org/pl/resource/ParkingMeter/PM703330084,703330084,443567.7807,4473383.951,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE SIRIO,64,http://www.group10.org/pl/resource/Location/L29846
http://www.group10.org/pl/resource/ParkingMeter/PM703330067,703330067,443286.2807,4473951.951,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE VALORES,1,http://www.group10.org/pl/resource/Location/L29850
http://www.group10.org/pl/resource/ParkingMeter/PM703330013,703330013,443486.9029,4474389.336,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE LAS VAQUERIAS,2,http://www.group10.org/pl/resource/Location/L29851
http://www.group10.org/pl/resource/ParkingMeter/PM703330011,703330011,443340.0872,4474455.928,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE LAS VAQUERIAS,7,http://www.group10.org/pl/resource/Location/L29852
http://www.group10.org/pl/resource/ParkingMeter/PM703330009,703330009,443297.1822,4474533.358,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-03,CALLE DE VICENTE CABALLERO,10,http://www.group10.org/pl/resource/Location/L29853
http://www.group10.org/pl/resource/ParkingMeter/PM703430047,703430047,442469.3609,4474254.286,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-04,CALLE DEL ALCALDE SAINZ DE BARANDA,2,http://www.group10.org/pl/resource/Location/L29855
http://www.group10.org/pl/resource/ParkingMeter/PM703430048,703430048,442543.4357,4474249.162,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-04,CALLE DEL ALCALDE SAINZ DE BARANDA,10,http://www.group10.org/pl/resource/Location/L29856
http://www.group10.org/pl/resource/ParkingMeter/PM703430043,703430043,442655.1053,4474265.775,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-04,CALLE DEL ALCALDE SAINZ DE BARANDA,15,http://www.group10.org/pl/resource/Location/L29857
http://www.group10.org/pl/resource/ParkingMeter/PM703430049,703430049,442628.2321,4474240.38,http://www.group10.org/pl/resource/District/D03,http://www.group10.org/pl/resource/Neighborhood/N03-04,CALLE DEL ALCALDE SAINZ DE BARANDA,18,http://www.group10.org/pl/resource/Location/L29858
