X,Y,IDPTOVENTA,Municipio,Provincia,Código_Postal,Dirección,Latitud,Longitud
-3.96978999999993,40.6806700000001,FB_0389D6,Moralzarzal,MADRID,28411,"AV SALVADOR SANCHEZ FRASCUELO, 9",40.68067,-3.96979
-3.97214999999994,40.6793300000001,FB_02983D,Moralzarzal,MADRID,28411,"PL CONSTITUCION, 11",40.67933,-3.97215
-3.43635999999998,40.23103,FB_038A7E,Morata de Tajuña,MADRID,28530,"CL REAL, 35",40.23103,-3.43636
-3.43651999999997,40.22938,FB_0289F6,Morata de Tajuña,MADRID,28530,"PL MAYOR, 9",40.22938,-3.43652
-3.85868999999997,40.3270400000001,FB_028A4A,Móstoles,MADRID,28931,"CL GUADALUPE, 2",40.32704,-3.85869
-3.86107999999996,40.3265400000001,FB_029C5B,Móstoles,MADRID,28931,"AV CONSTITUCION, 47",40.32654,-3.86108
-3.86167999999998,40.32586,FB_035690,Móstoles,MADRID,28931,"AV CONSTITUCION, 5",40.32586,-3.86168
-3.86233999999996,40.3326000000001,FB_029CC8,Móstoles,MADRID,28932,"CL ESPA?OLETO, 5 L-4",40.3326,-3.86234
-3.85848999999996,40.3304000000001,FB_037E5F,Móstoles,MADRID,28932,"CL JUAN RAMON JIMENEZ, 8",40.3304,-3.85849
-3.86427999999995,40.33811,FB_0367B3,Móstoles,MADRID,28933,"CL NARDOS, 26",40.33811,-3.86428
-3.86541999999997,40.3275800000001,FB_029D4A,Móstoles,MADRID,28933,"CD  PARQUE VOSA, BLOQUE 23",40.32758,-3.86542
-3.86892999999998,40.3391100000001,FB_035595,Móstoles,MADRID,28933,CL GLADIOLO S/N PLT.BAJA,40.33911,-3.86893
-3.86760999999996,40.3280600000001,FB_0348CB,Móstoles,MADRID,28933,"PASEO DE GOYA, 14",40.32806,-3.86761
-3.86706999999996,40.3324000000001,FB_03814B,Móstoles,MADRID,28933,"PSO DE LA ESTACION, 22",40.3324,-3.86707
-3.87253999999996,40.3167500000001,FB_029C9D,Móstoles,MADRID,28934,"CL ALFONSO XII, 43",40.31675,-3.87254
-3.87008999999995,40.32077,FB_039DB3,Móstoles,MADRID,28934,"AVENIDA DEL DOS DE MAYO, 27 L-1",40.32077,-3.87009
-3.86622999999997,40.32059,FB_028A4B,Móstoles,MADRID,28934,"CL JUAN XXIII, 2",40.32059,-3.86623
-3.92410999999993,40.3116900000001,FB_038DE4,Móstoles,MADRID,28935,"CL TAMARINDO,13 LOCAL 16",40.31169,-3.92411
-3.88369999999998,40.3256400000001,FB_0298F3,Móstoles,MADRID,28935,"AV DEPORTES, 44",40.32564,-3.8837
-3.88104999999996,40.3163500000001,FB_02A7E8,Móstoles,MADRID,28935,"AV PORTUGAL, 80",40.31635,-3.88105
-3.85404999999997,40.3279400000001,FB_038B2D,Móstoles,MADRID,28936,"CL LIBERTAD, 27",40.32794,-3.85405
-3.85540999999995,40.31746,FB_038B27,Móstoles,MADRID,28937,"CL VERACRUZ, 26",40.31746,-3.85541
-3.85304999999994,40.31739,FB_0342AB,Móstoles,MADRID,28937,"CL VERSALLES, 9",40.31739,-3.85305
-3.85665999999998,40.3200800000001,FB_029D27,Móstoles,MADRID,28937,"CL SIMON HERNANDEZ, 58",40.32008,-3.85666
-3.86697999999996,40.31586,FB_038B2E,Móstoles,MADRID,28938,"CL ROMA, 6",40.31586,-3.86698
-3.87811999999997,40.3169,FB_02AB24,Móstoles,MADRID,28938,"CL RIO DUERO, 5",40.3169,-3.87812
-3.87674999999996,40.31242,FB_0354A5,Móstoles,MADRID,28938,"CL NAPOLES, 41 LOCAL 2",40.31242,-3.87675
-4.01507999999995,40.7293900000001,FB_028A17,Navacerrada,MADRID,28491,"TR ENCINILLA, 3",40.72939,-4.01508
-3.60801999999995,40.7874400000001,FB_039E96,Navalafuente,MADRID,28729,"CL CALLEJILLA, 1",40.78744,-3.60802
-4.12262999999996,40.4690600000001,FB_038DBC,Navalagamella,MADRID,28212,"PZ ANTONIO CHENEL ANTO?ETE, 8",40.46906,-4.12263
-4.01467999999994,40.2873300000001,FB_037376,Navalcarnero,MADRID,28600,"CL JACINTO GONZALEZ, 8",40.28733,-4.01468
-4.01330999999993,40.2926800000001,FB_0389AE,Navalcarnero,MADRID,28600,"CL MIRASIERRA, 2-J",40.29268,-4.01331
-4.01361999999995,40.2892400000001,FB_035606,Navalcarnero,MADRID,28600,"CL REAL, 13",40.28924,-4.01362
-4.25066999999996,40.38545,FB_02A748,Navas del Rey,MADRID,28695,"CR ROBLEDO, 6",40.38545,-4.25067
-3.43959999999993,39.97959,FB_029D39,Noblejas,TOLEDO,45350,"PL MAGDALENA, 9",39.97959,-3.4396
-3.24356999999998,40.3647800000001,FB_0299E5,Nuevo Baztán,MADRID,28514,"CL JARDINES, 2 (ESTANCO)",40.36478,-3.24357
-3.86132999999995,40.0787500000001,FB_029C8D,Numancia de la Sagra,TOLEDO,45230,"CL REAL, 7 (LOCAL - A)",40.07875,-3.86133
-3.49520999999993,39.95732,FB_02901D,Ocaña,TOLEDO,45300,"CL MARTIRES DE LOS DOMI, 4",39.95732,-3.49521
-3.49733999999995,39.95714,FB_029DB8,Ocaña,TOLEDO,45300,"CL PARQUE, 20",39.95714,-3.49734
-3.50027999999998,39.9584800000001,FB_0293BB,Ocaña,TOLEDO,45300,"PL MAYOR, 12",39.95848,-3.50028
-3.98581999999993,39.9459900000001,FB_02AD4B,Olías del Rey,TOLEDO,45280,"CL PAREJAS, 17",39.94599,-3.98582
-3.20898999999997,40.28477,FB_039BBF,Orusco de Tajuña,MADRID,28570,"CL MAYOR, 18",40.28477,-3.20899
-3.83713999999998,40.04362,FB_038BC4,Pantoja,TOLEDO,45290,"CL REY JUAN CARLOS I, 5",40.04362,-3.83714
-3.53128999999996,40.5055800000001,FB_034809,Paracuellos de Jarama,MADRID,28860,"CL FUENTE GRANDE, 4",40.50558,-3.53129
-3.51386999999994,40.50278,FB_03946A,Paracuellos de Jarama,MADRID,28860,"AV JUAN PABLO II, CC MIRAMADRID L3B",40.50278,-3.51387
-3.53104999999994,40.5035600000001,FB_0389BE,Paracuellos de Jarama,MADRID,28860,"CL CHORRILLO ALTA, 15",40.50356,-3.53105
-3.76684999999998,40.2429100000001,FB_034554,Parla,MADRID,28980,"CL GUADALAJARA, 17",40.24291,-3.76685
-3.76480999999995,40.2298700000001,FB_029780,Parla,MADRID,28980,"CL CUBA, 5",40.22987,-3.76481
-3.77576999999997,40.23891,FB_028A3F,Parla,MADRID,28980,"CL LA FUENTE, 15",40.23891,-3.77577
-3.76842999999997,40.2349300000001,FB_028A3D,Parla,MADRID,28980,"CL ALFONSO X EL SABIO, 19",40.23493,-3.76843
-3.76252999999997,40.24082,FB_028A3C,Parla,MADRID,28980,"CL JUAN XXIII, 16",40.24082,-3.76253
-3.77150999999998,40.23609,FB_03541E,Parla,MADRID,28980,"CL REAL, 1",40.23609,-3.77151
-3.77400999999998,40.2416900000001,FB_039737,Parla,MADRID,28981,"CL RIO GUADARRAMA, 1 C/V A CL REAL",40.24169,-3.77401
-3.78323999999998,40.2183400000001,FB_03922A,Parla,MADRID,28981,"AV 9 DE JUNIO, 2",40.21834,-3.78324
-3.77017999999993,40.2417100000001,FB_0367BF,Parla,MADRID,28981,CL REAL S/N FRENTE RENFE,40.24171,-3.77018
-3.77571999999998,40.2273700000001,FB_0383BE,Parla,MADRID,28981,"CL PABLO CASALS,S/N MERCA-PARLA",40.22737,-3.77572
-3.77089999999993,40.2412400000001,FB_029C75,Parla,MADRID,28981,"CL CID CAMPEADOR, 2",40.24124,-3.7709
-3.76886999999994,40.2382200000001,FB_029831,Parla,MADRID,28982,"CL SAN ANTON, 21",40.23822,-3.76887
-3.76683999999995,40.23943,FB_035322,Parla,MADRID,28982,"CL PINTO, 39",40.23943,-3.76684
-3.48737999999997,40.8529500000001,FB_029781,Patones,MADRID,28189,"AV MADRID, 129",40.85295,-3.48738
-3.60324999999995,40.7443700000001,FB_037EE5,Pedrezuela,MADRID,28723,"CL MAYOR, 23",40.74437,-3.60325
-4.32046999999994,40.3637400000001,FB_0387AF,Pelayos de la Presa,MADRID,28696,"CL MARCIAL LLORENTE, 51",40.36374,-4.32047
-4.80334999999997,40.0323100000001,FB_039408,Pepino,TOLEDO,45638,"CL ZANJA, 15",40.03231,-4.80335
-3.35257999999993,40.2363800000001,FB_0387D6,Perales de Tajuña,MADRID,28540,"CL MAYOR ALTA, 43",40.23638,-3.35258
-3.17734999999993,40.41898,FB_039311,Pezuela de las Torres,MADRID,28812,"CL SERGIO CABALLERO, 4C",40.41898,-3.17735
-3.69793999999996,40.24897,FB_038282,Pinto,MADRID,28320,"CL NAVARRA, 10, L6, ACCESO CL CATAL",40.24897,-3.69794
-3.70022999999998,40.2432700000001,FB_0361AA,Pinto,MADRID,28320,"CL EMPEDRADA, 10",40.24327,-3.70023
-3.69947999999994,40.24294,FB_0394A4,Pinto,MADRID,28320,"PZ EGIDO DE LA FUENTE (PRENSA), S/N",40.24294,-3.69948
-3.69731999999993,40.2467600000001,FB_0387CC,Pinto,MADRID,28320,"CL CASTILLA, 13",40.24676,-3.69732
-3.70060999999993,40.2397300000001,FB_029D9A,Pinto,MADRID,28320,"CL AVENIDA DE ESPA?A, 5",40.23973,-3.70061
-3.69807999999995,40.24265,FB_029C85,Pinto,MADRID,28320,"CL EMILIO ZUBIRIA,  8",40.24265,-3.69808
-3.17604999999998,40.46437,FB_0286B8,Pioz,GUADALAJARA,19162,"CL MAYOR, 8",40.46437,-3.17605
-4.22758999999996,40.0637100000001,FB_02973A,Portillo de Toledo,TOLEDO,45512,"TV CONSTITUCION, 1",40.06371,-4.22759
-3.18147999999997,40.4947300000001,FB_02A7B3,Pozo de Guadalajara,GUADALAJARA,19161,"CL MAYOR, 23 A",40.49473,-3.18148
-3.81176999999997,40.4344100000001,FB_0354D0,Pozuelo de Alarcón,MADRID,28223,"CL CALVARIO, 11",40.43441,-3.81177
-3.79673999999994,40.4237800000001,FB_02994D,Pozuelo de Alarcón,MADRID,28223,"CL BARLOVENTO, 30 L-208 C.COMERCIAL",40.42378,-3.79674
-3.81400999999994,40.4371100000001,FB_03834D,Pozuelo de Alarcón,MADRID,28223,"CL DOCTOR CORNAGO, 24",40.43711,-3.81401
-3.81461999999993,40.43573,FB_02AC22,Pozuelo de Alarcón,MADRID,28223,"CL CONCEPCION, 2 L-3",40.43573,-3.81462
-3.80816999999996,40.4383,FB_038F7C,Pozuelo de Alarcón,MADRID,28224,"AV JUAN PABLO II, 6",40.4383,-3.80817
-3.78480999999994,40.4426100000001,FB_039DC4,Pozuelo de Alarcón,MADRID,28224,"AV EUROPA, 23 LOCAL 1",40.44261,-3.78481
-3.80647999999997,40.4329700000001,FB_029729,Pozuelo de Alarcón,MADRID,28224,"CL FRANCIA, 7 (ESTANCO)",40.43297,-3.80648
-3.79784999999993,40.4363700000001,FB_029C22,Pozuelo de Alarcón,MADRID,28224,"AV EUROPA, 7",40.43637,-3.79785
-3.32097999999996,40.3654900000001,FB_0289FA,Pozuelo del Rey,MADRID,28813,"CL NUEVA, 2",40.36549,-3.32098
-3.11822999999993,39.59815,FB_029FA1,La Puebla de Almoradiel,TOLEDO,45840,"PZ CONSTITUCION, 3",39.59815,-3.11823
-4.35945999999996,39.86463,FB_03980D,La Puebla de Montalbán,TOLEDO,45516,"PZ MAYOR 8, ESQUINA CALLE BODEGONES",39.86463,-4.35946
-4.67698999999993,39.91416,FB_038374,La Pueblanueva,TOLEDO,45690,"PL POZO COPADO, 7",39.91416,-4.67699
-4.05655999999993,40.4270900000001,FB_0295E1,Quijorna,MADRID,28693,"PL LA IGESIA, 2",40.42709,-4.05656
-3.04221999999993,39.59342,FB_038BE8,Quintanar de la Orden,TOLEDO,45800,"CL GRANDE, 43",39.59342,-3.04222
-3.04134999999997,39.59443,FB_0356E2,Quintanar de la Orden,TOLEDO,45800,"PZ SAN SEBASTIAN,3",39.59443,-3.04135
-4.32361999999995,40.1043300000001,FB_0388F6,Quismondo,TOLEDO,45514,"CL HIPOLITO DEL CASTILLO, 6",40.10433,-4.32362
-3.88056999999998,40.90461,FB_0371AD,Rascafría,MADRID,28740,"CL REYES, 3",40.90461,-3.88057
-3.98933999999997,40.05391,FB_029C44,Recas,TOLEDO,45211,"PL SAN BLAS, 1",40.05391,-3.98934
-3.39283999999998,40.6668100000001,FB_03740F,Ribatejada,MADRID,28815,"CL DE LA FUENTE, 2",40.66681,-3.39284
-3.54167999999993,40.36654,FB_02A7EE,Rivas-Vaciamadrid,MADRID,28521,"CL PAZ, 4",40.36654,-3.54168
-3.51176999999996,40.3293,FB_03946D,Rivas-Vaciamadrid,MADRID,28521,"CL LAGO GARDA, 1 LOCAL 12",40.3293,-3.51177
-3.53421999999995,40.36094,FB_03983E,Rivas-Vaciamadrid,MADRID,28522,"CL ALOE, 14   CC STA. MONICA",40.36094,-3.53422
-3.52852999999993,40.3472400000001,FB_0393F2,Rivas-Vaciamadrid,MADRID,28522,AV JOSE HIERRO ESQ CL JOVELLANOS,40.34724,-3.52853
-3.55170999999996,40.3598200000001,FB_0356BB,Rivas-Vaciamadrid,MADRID,28529,AVD. COVIBAR S/N POR GABRIEL GARCIA,40.35982,-3.55171
-3.55011999999994,40.36528,FB_0356BC,Rivas-Vaciamadrid,MADRID,28529,"AVDA. COVIBAR, 8",40.36528,-3.55012
-3.54926999999998,40.3663100000001,FB_029C3D,Rivas-Vaciamadrid,MADRID,28529,"PL BLAS DE OTERO, 4",40.36631,-3.54927
-4.23783999999995,40.50107,FB_028A10,Robledo de Chavela,MADRID,28294,"CL LOS MESONES, 2",40.50107,-4.23784
-3.86347999999992,40.4907900000001,FB_038A82,Las Rozas de Madrid,MADRID,28230,"CL CUESTA S. FRANCISCO, 25",40.49079,-3.86348
-3.87228999999996,40.49213,FB_028A62,Las Rozas de Madrid,MADRID,28230,"CL CUESTA SAN FRANCISCO, 1",40.49213,-3.87229
-3.87498999999997,40.48769,FB_028A6A,Las Rozas de Madrid,MADRID,28230,"CL COMUNIDAD DE MADRID, 41",40.48769,-3.87499
-3.89348999999993,40.52473,FB_029932,Las Rozas de Madrid,MADRID,28230,"CL CAMILO JOSE CELA, 13 L-11 P-7",40.52473,-3.89349
-3.86995999999994,40.49075,FB_037ED8,Las Rozas de Madrid,MADRID,28231,"CL REAL, GALERIA COMERCIAL LAS R 51",40.49075,-3.86996
-3.86838999999998,40.49249,FB_0356F5,Las Rozas de Madrid,MADRID,28231,PL MADRID S/N,40.49249,-3.86839
-3.89791999999994,40.5357700000001,FB_039470,Las Rozas de Madrid,MADRID,28232,"AV ATENAS, 75 LOCAL 12-14",40.53577,-3.89792
-3.88230999999996,40.5222800000001,FB_039980,Las Rozas de Madrid,MADRID,28232,AVD DE LOS BOMBEROS EST. CERCAN S/N,40.52228,-3.88231
-3.89582999999993,40.5526800000001,FB_028A0F,Las Rozas de Madrid,MADRID,28290,"PS ALEMANES, 3",40.55268,-3.89583
-4.49257999999998,40.3084900000001,FB_038492,Rozas de Puerto Real,MADRID,28649,"AV CONSTITUCION, 30",40.30849,-4.49258
-3.61571999999995,40.6787600000001,FB_028A0C,San Agustín del Guadalix,MADRID,28750,"CL FELIX SANZ, 3  L-2",40.67876,-3.61572
-3.61534999999998,40.67751,FB_0389B3,San Agustín del Guadalix,MADRID,28750,"CL ERAS DE POSTAS, 2",40.67751,-3.61535
-3.53478999999993,40.4279700000001,FB_028A63,San Fernando de Henares,MADRID,28830,"AV DE MONTSERRAT, 7",40.42797,-3.53479
-3.53094999999996,40.4214500000001,FB_037B08,San Fernando de Henares,MADRID,28830,"PL ONDARRETA, 24",40.42145,-3.53095
-3.53094999999996,40.4281500000001,FB_029B82,San Fernando de Henares,MADRID,28830,"CL VIRGEN DEL TEMPLO, 10",40.42815,-3.53095
-3.53298999999993,40.4289400000001,FB_0399C0,San Fernando de Henares,MADRID,28830,"AV MONTSERRAT, 3",40.42894,-3.53299
-3.53311999999994,40.4263100000001,FB_03527F,San Fernando de Henares,MADRID,28830,"CL JOSE ALIX ALIX, 2",40.42631,-3.53312
-4.14379999999994,40.5924200000001,FB_039E26,San Lorenzo de El Escorial,MADRID,28200,"CL JUAN DE TOLEDO, 5 EST.DE AUTOBUS",40.59242,-4.1438
-4.14799999999997,40.59216,FB_02A5AA,San Lorenzo de El Escorial,MADRID,28200,"CL LAS POZAS, 8",40.59216,-4.148
-4.13923999999997,40.5957900000001,FB_0340D0,San Lorenzo de El Escorial,MADRID,28200,"CL JUAN DE TOLEDO, 54",40.59579,-4.13924
-4.14839999999998,40.5914900000001,FB_038776,San Lorenzo de El Escorial,MADRID,28200,"PL CONSTITUCION, 6",40.59149,-4.1484
-4.14681999999993,40.59144,FB_037F0E,San Lorenzo de El Escorial,MADRID,28200,"CL DEL REY, 22",40.59144,-4.14682
-3.57498999999996,40.21074,FB_02953F,San Martín de la Vega,MADRID,28330,"AV DOCTOR MANUEL JARABO, 35",40.21074,-3.57499
-3.56954999999994,40.20777,FB_0289F0,San Martín de la Vega,MADRID,28330,"AVDA DE SAN MARTIN, 15",40.20777,-3.56955
-4.39914999999996,40.36148,FB_03373D,San Martín de Valdeiglesias,MADRID,28680,"CL CORREDERA BAJA, 19",40.36148,-4.39915
-4.40186999999997,40.36625,FB_039E22,San Martín de Valdeiglesias,MADRID,28680,"CL SALAMANCA, 19 - POLIDEPORTIVO MP",40.36625,-4.40187
-3.63025999999996,40.5468700000001,FB_035815,San Sebastián de los Reyes,MADRID,28700,"CL PERPETUO SOCORRO, 5",40.54687,-3.63026
-3.62999999999994,40.54866,FB_037F2C,San Sebastián de los Reyes,MADRID,28700,"AVDA DE LA SIERRA, 41",40.54866,-3.63
-3.62756999999993,40.5452700000001,FB_03716E,San Sebastián de los Reyes,MADRID,28701,"CL REAL, 9",40.54527,-3.62757
-3.63515999999993,40.55242,FB_039D3F,San Sebastián de los Reyes,MADRID,28701,"AV VALDELASFUENTES, 30",40.55242,-3.63516
-3.62643999999995,40.54981,FB_039AB2,San Sebastián de los Reyes,MADRID,28701,"CL TRAVESIA SOCORRO, 17",40.54981,-3.62644
-3.63265999999993,40.5503200000001,FB_039A6D,San Sebastián de los Reyes,MADRID,28701,"AV DE LA SIERRA, 21",40.55032,-3.63266
-3.61053999999996,40.5582200000001,FB_034ABA,San Sebastián de los Reyes,MADRID,28702,"PS EUROPA, 34",40.55822,-3.61054
-3.62318999999997,40.5633300000001,FB_039127,San Sebastián de los Reyes,MADRID,28702,"CL MARIA PACHECO, 14",40.56333,-3.62319
-3.62471999999997,40.5480000000001,FB_02A930,San Sebastián de los Reyes,MADRID,28703,"CL REAL, 72",40.548,-3.62472
-4.24071999999995,40.11825,FB_029385,Santa Cruz del Retamar,TOLEDO,45513,"CL ALEJANDRO GARCIA, 1",40.11825,-4.24072
-4.42844999999994,40.0243600000001,FB_03619A,Santa Olalla,TOLEDO,45530,"CL CONSTITUCION, 11",40.02436,-4.42845
-4.32901999999996,40.0120900000001,FB_029833,Santo Domingo-Caudilla,TOLEDO,45526,"CL CALVO SOTELO, 12",40.01209,-4.32902
-3.23336999999998,40.4710400000001,FB_038E50,Santorcaz,MADRID,28818,"CL ANTONIO GONZALEZ, 33",40.47104,-3.23337
-3.25640999999996,40.5015100000001,FB_0394A2,Los Santos de la Humosa,MADRID,28817,"CL LA FUENTE, 1",40.50151,-3.25641
-4.12388999999996,40.9497900000001,FB_033FCF,Segovia,SEGOVIA,40001,"CL ISABEL LA CATOLICA, 3",40.94979,-4.12389
-3.88470999999993,40.2040900000001,FB_034DD2,Serranillos del Valle,MADRID,28979,"PL PUENTE, 4",40.20409,-3.88471
-3.69587999999993,40.10438,FB_029801,Seseña,TOLEDO,45223,"CL LA VEGA, 15",40.10438,-3.69588
-3.65047999999996,40.10857,FB_0299CE,Seseña,TOLEDO,45224,"CL MADRID, 1",40.10857,-3.65048
-4.02691999999996,40.34723,FB_033926,Sevilla la Nueva,MADRID,28609,"PL ESPA?A, 9",40.34723,-4.02692
-3.78687999999994,40.7532400000001,FB_034769,Soto del Real,MADRID,28791,"CL IGLESIA, 1",40.75324,-3.78688
-3.51423999999997,40.7458500000001,FB_035622,Talamanca de Jarama,MADRID,28160,"CL SAN JUAN BAUTISTA, 1",40.74585,-3.51424
-4.82571999999993,39.9674600000001,FB_029036,Talavera de la Reina,TOLEDO,45600,"PS LA ESTACION, 50",39.96746,-4.82572
-4.82210999999995,39.9671300000001,FB_0293DB,Talavera de la Reina,TOLEDO,45600,"PL POETA JIMENEZ CASTRO, 1",39.96713,-4.82211
-4.82965999999993,39.9599600000001,FB_038B3E,Talavera de la Reina,TOLEDO,45600,"CL CERERIA, 2",39.95996,-4.82966
-4.81542999999994,39.96498,FB_038E12,Talavera de la Reina,TOLEDO,45600,"AVDA CONSTITUCION, 26 LOCAL 2",39.96498,-4.81543
-4.82723999999996,39.96113,FB_037EA4,Talavera de la Reina,TOLEDO,45600,"CL DOCTOR MU?OZ URRA, 4",39.96113,-4.82724
-4.82379999999995,39.96556,FB_038239,Talavera de la Reina,TOLEDO,45600,"AV. PIO XII, 3 B - 2A",39.96556,-4.8238
-4.83650999999998,39.9638,FB_0383BC,Talavera de la Reina,TOLEDO,45600,"CL JUAN BAUTISTA LASALLE, 7",39.9638,-4.83651
-4.82657999999998,39.96419,FB_038757,Talavera de la Reina,TOLEDO,45600,"AV PIO XII, 41",39.96419,-4.82658
-4.81769999999995,39.9632500000001,FB_034989,Talavera de la Reina,TOLEDO,45600,"AV JUAN CARLOS I, 2",39.96325,-4.8177
-4.83558999999997,39.95982,FB_035540,Talavera de la Reina,TOLEDO,45600,"CL LUIS JIMENEZ, 10",39.95982,-4.83559
-4.80768999999998,39.9645,FB_035934,Talavera de la Reina,TOLEDO,45600,CTRA. DE MADRID KM 114,39.9645,-4.80769
-4.81210999999996,39.9640200000001,FB_029AC2,Talavera de la Reina,TOLEDO,45600,"AV PABLO PICASSO, 9",39.96402,-4.81211
-4.83076999999997,39.9632700000001,FB_02A9E7,Talavera de la Reina,TOLEDO,45600,"CL CA?ADA DE ALFARES, 11",39.96327,-4.83077
-4.81917999999996,39.96471,FB_029031,Talavera de la Reina,TOLEDO,45600,"CL DE LA FLORIDA, 44",39.96471,-4.81918
-4.83332999999993,39.9655000000001,FB_029032,Talavera de la Reina,TOLEDO,45600,"AV PIO XII, 98",39.9655,-4.83333
-4.84063999999995,39.95851,FB_029035,Talavera de la Reina,TOLEDO,45600,"AV PORTUGAL, 4",39.95851,-4.84064
-3.00539999999995,40.0064800000001,FB_028597,Tarancón,CUENCA,16400,"AV JUAN CARLOS I, 37",40.00648,-3.0054
-3.01900999999998,40.0113500000001,FB_035972,Tarancón,CUENCA,16400,"AV MIGUEL DE CERVANTES, 93",40.01135,-3.01901
-3.31624999999997,40.2457600000001,FB_0289FC,Tielmes,MADRID,28550,"AV SANTOS NI?OS, 3",40.24576,-3.31625
-3.57073999999994,40.1367000000001,FB_0289F1,Titulcia,MADRID,28359,"CL GRANDE, 20",40.1367,-3.57074
-4.02270999999996,39.85794,FB_0295D2,Toledo,TOLEDO,45001,"CL TORNERIAS, 1",39.85794,-4.02271
-4.03765999999996,39.8772200000001,FB_028FEB,Toledo,TOLEDO,45001,"RD BUENAVISTA, 29",39.87722,-4.03766
-4.02294999999998,39.8586700000001,FB_03845C,Toledo,TOLEDO,45001,"PL SOLAREJO, 8",39.85867,-4.02295
-4.02107999999993,39.8599100000001,FB_039D6D,Toledo,TOLEDO,45001,"CL ARMAS, 9",39.85991,-4.02108
-4.02565999999996,39.8585400000001,FB_039C37,Toledo,TOLEDO,45002,"CL NUNCIO VIEJO, 4",39.85854,-4.02566
-4.02834999999993,39.85702,FB_039CE5,Toledo,TOLEDO,45002,"CL SANTO TOME, 18",39.85702,-4.02835
-4.02662999999995,39.8592800000001,FB_0394A9,Toledo,TOLEDO,45002,"CL TENDILLAS, 13",39.85928,-4.02663
-4.02201999999994,39.86882,FB_039930,Toledo,TOLEDO,45003,"CL CARDENAL TAVERA, 8",39.86882,-4.02202
-4.01988999999998,39.8654300000001,FB_028FF0,Toledo,TOLEDO,45003,"TV ESTACION DE AUTOBUSES, 1",39.86543,-4.01989
-4.03725999999995,39.87168,FB_03992F,Toledo,TOLEDO,45004,"AV BARBER, 38",39.87168,-4.03726
-4.03112999999996,39.8664400000001,FB_029DFF,Toledo,TOLEDO,45004,"CL CHILE, 3",39.86644,-4.03113
-4.03452999999996,39.8795700000001,FB_029409,Toledo,TOLEDO,45005,"CL RONDA DE BUENAVISTA, 45",39.87957,-4.03453
-4.01411999999993,39.8622800000001,FB_038454,Toledo,TOLEDO,45006,"PS LA ROSA, 42",39.86228,-4.01412
-4.00437999999997,39.8594800000001,FB_037D11,Toledo,TOLEDO,45006,"CL ARROYO, 15",39.85948,-4.00438
-3.95005999999995,39.86605,FB_0398BF,Toledo,TOLEDO,45007,"PL POETA MIGUEL HERNANDEZ, 37",39.86605,-3.95006
-3.03065999999995,40.7433800000001,FB_029356,Torija,GUADALAJARA,19190,"CL MESONES, 15",40.74338,-3.03066
-4.21722999999997,40.1681300000001,FB_02959E,La Torre de Esteban Hambrán,TOLEDO,45920,"CL INMACULADA, 20",40.16813,-4.21723
-3.43588999999997,40.4644700000001,FB_036804,Torrejón de Ardoz,MADRID,28850,CL MATEO INURRIA S/N,40.46447,-3.43589
-3.46331999999995,40.44606,FB_037223,Torrejón de Ardoz,MADRID,28850,"CL SILICIO, 23",40.44606,-3.46332
-3.47852999999998,40.4580300000001,FB_037EC9,Torrejón de Ardoz,MADRID,28850,"CL RAMON Y CAJAL, 2",40.45803,-3.47853
-3.47845999999993,40.4611100000001,FB_03825D,Torrejón de Ardoz,MADRID,28850,"CL LOS NARDOS, 3",40.46111,-3.47846
-3.47466999999995,40.4625300000001,FB_0361B0,Torrejón de Ardoz,MADRID,28850,"CL VI?AS, 11",40.46253,-3.47467
-3.46540999999996,40.4643400000001,FB_039DFB,Torrejón de Ardoz,MADRID,28850,"AV MADRID, 23",40.46434,-3.46541
-3.46957999999995,40.4619700000001,FB_03888F,Torrejón de Ardoz,MADRID,28850,"CL LISBOA, 33",40.46197,-3.46958
-3.45067999999998,40.46432,FB_0297AA,Torrejón de Ardoz,MADRID,28850,"AV CRISTOBAL COLON, 4",40.46432,-3.45068
-3.46133999999995,40.4598300000001,FB_02A027,Torrejón de Ardoz,MADRID,28850,"CL CONSTITUCION, S/N C/V ALICANTE",40.45983,-3.46134
-3.48116999999996,40.4596300000001,FB_029C36,Torrejón de Ardoz,MADRID,28850,"CL CRISTO, 66",40.45963,-3.48117
-3.46799999999996,40.4503,FB_029A69,Torrejón de Ardoz,MADRID,28850,"CL MARMOL, 8",40.4503,-3.468
-3.47865999999993,40.45597,FB_035315,Torrejón de Ardoz,MADRID,28850,"CL VIENA, 6",40.45597,-3.47866
-3.46075999999994,40.4618400000001,FB_0297AC,Torrejón de Ardoz,MADRID,28850,"CL LONDRES, 60",40.46184,-3.46076
-3.48453999999992,40.46045,FB_0289EB,Torrejón de Ardoz,MADRID,28850,"CL PUERTO BONAIGUA, 6",40.46045,-3.48454
-3.80027999999993,40.2003500000001,FB_0342A7,Torrejón de la Calzada,MADRID,28991,"CL REAL, 22",40.20035,-3.80028
-3.77745999999996,40.1866400000001,FB_02A8D6,Torrejón de Velasco,MADRID,28990,"PL ESPA?A, 17",40.18664,-3.77746
-3.33582999999993,40.6449900000001,FB_0297D6,Torrejón del Rey,GUADALAJARA,19174,"PZ LA FUENTE, 1, LOCAL 1",40.64499,-3.33583
-3.53801999999996,40.82696,FB_0336DE,Torrelaguna,MADRID,28180,"CL CARDENAL CISNEROS, 9",40.82696,-3.53802
